N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	current length	div_length	X
4	0.7	150.003	7	1	10	10	10	3.2037562211256216	7.544342233894387	-3.329313184321958 -2.7922819346020535 -3.024407874425669 -2.2310016765482357 -2.736603512459822 -1.7187834044056096 -2.46931903118703 -1.2068953174704373 
4	0.7	150.003	7	1	10	10	10	3.188100616975313	6.710696697690417	-1.845135434926364 -0.011308514227967045 -1.3832935092237693 0.34905537481678045 -0.8791235172846459 0.6767580433628838 -0.4069683952370978 1.0485888427431531 
7	0.7	150.003	6	1	10	10	10	5.364673347156055	10.65373382022768	-16.468490486824003 -3.1834642151607033 -15.848519492983527 -2.976164791322658 -15.238796579139551 -2.629930382909009 -14.531340489870635 -2.4631703885043934 -13.946671104338781 -2.035633510939939 -13.27947496967678 -1.8711690717266902 -12.926472261320203 -1.5586428288324337 
8	0.7	150.003	6	1	10	10	10	6.230394934033887	11.030731714036081	-13.047342302876913 -0.3015425316245804 -12.40746248010192 -0.141889029774916 -11.71389060299301 -0.03250627732296053 -11.026673695424064 0.20977561453743127 -10.303213293595121 0.34616582391663936 -9.601974441171258 0.6713737041189981 -8.924061876973656 0.8395993851936936 -8.439618820465569 1.0604802126493766 
4	0.7	150.003	7	1	10	10	10	3.5052936186701857	7.926913059373796	5.47943326518831 -2.335899884157608 5.813777648426176 -1.7136137832657068 6.144769826839465 -1.1151314139012725 6.489256900968468 -0.48863284133489915 
4	0.7	150.003	7	1	10	10	10	3.497745800825274	6.714236956372668	7.013663108753646 0.8104545766162303 7.2067192554836526 1.4813355269059216 7.399304557942717 2.1593038187697604 7.588673164106862 2.8278505227168624 
5	0.7	150.003	7	1	10	10	10	3.945400121831486	8.174149500394272	-1.0412878916981505 -4.296906842972964 -0.6922504287348211 -3.767206472443806 -0.3780092484764348 -3.1476833955811134 0.007821490860717067 -2.604724297508173 0.26792530351699767 -2.1197813395261953 
6	0.7	150.003	7	1	10	10	10	4.616982509144894	8.04246812507149	1.2343102540153026 -1.2351072298510628 1.5835593569915918 -0.8006981080992726 1.9175508382456623 -0.18674645178162577 2.3733685551206016 0.37463742408952455 2.674231637013033 1.0245079146424012 2.9686549280986765 1.4548286283157787 
5	0.7	150.003	7	1	10	10	10	4.022459624593942	6.774492059186061	-10.6597372352587 -7.045738004096558 -9.9823170619585 -7.005068727942506 -9.31991461922218 -6.942334906397918 -8.678694405019364 -6.916075370666084 -8.044448561478088 -6.86027663153944 
5	0.7	150.003	7	1	10	10	10	4.102661199345413	7.60015191401166	-6.750886193374438 -5.942357240206909 -6.244353132079175 -5.479751674953616 -5.749330491314575 -5.009968135390655 -5.254888524894538 -4.551493623472563 -4.783544830335534 -4.089610068516411 
