N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	current length	div_length	X
9	0.7	150.004	6	10	1	1	10	6.84096745220012	6.9486545188340045	-10.631656516985487 -5.9610766295220605 -9.990976070744901 -5.690301481316164 -9.353396506456393 -5.423868474308628 -8.707465121949536 -5.191022068360743 -8.051838756966726 -5.001259231959786 -7.393335824681051 -4.836805413457947 -6.745438499481736 -4.656987110303818 -6.122331535829553 -4.415127866232925 -5.530279091809887 -4.1106939455084435 
10	0.7	150.004	6	10	1	1	10	7.3589090943744075	7.9763658147744145	-2.085305797392205 1.1270880652383297 -1.924795469636389 1.7588908640637777 -1.698368571406388 2.3722103695846783 -1.4319978202000754 2.9720783624384604 -1.1557294213087572 3.570168214546272 -0.9015909301238864 4.181229923918339 -0.6742318310488772 4.807797256155465 -0.3312931808875527 5.384765486905067 0.20127531600720117 5.789727128066148 0.7866763243863205 6.114605143218265 
10	0.7	150.004	6	10	1	1	10	7.55504689036896	8.241913215810303	2.7860069011988267 -0.5736421936711058 3.297578273815746 -0.14109359256490003 3.7953933422320683 0.31142669168586806 4.272762302803149 0.7899121198428176 4.7411139257245 1.280468465362899 5.197556706396511 1.788209276437161 5.6969421619248415 2.2650861441945076 6.23358515716622 2.700881136242454 6.795215467326966 3.109335292557421 7.3636901238198575 3.5164817165247224 
7	0.7	150.004	6	10	1	1	10	5.551761121726278	7.176144289590356	-4.419145666554183 -4.972229540413043 -4.312731957209219 -4.28445485452465 -4.19113465915009 -3.6046816513430393 -3.9093586297130694 -2.9760775321814186 -3.551632428699786 -2.3797735098106365 -3.2565927942211212 -1.75570794178922 -3.068579875527634 -1.0910884721679932 
9	0.7	150.004	6	10	1	1	10	6.630849588865434	7.949852626682597	-1.894413562028768 -1.6092806951095922 -1.701992660911255 -0.9835272192928792 -1.4481403826907109 -0.3839436873579931 -1.1440933820997183 0.1921429147120763 -0.8540482390839821 0.783430089034251 -0.6026422553477019 1.3882583304881688 -0.35102842129807516 1.9900380258525818 -0.0895589012852821 2.588486051176155 0.17555132260042003 3.187154097092508 
9	0.7	150.004	6	10	1	1	10	6.939655448028153	8.590290006189782	-11.361502371383539 -0.0976168423440756 -10.68444802049973 0.06710580275221029 -10.01952948138997 0.26827564959848915 -9.37194238381478 0.5154100357660638 -8.728238687618965 0.7786850813218257 -8.097945678979196 1.061120163045105 -7.512684191724035 1.4237451085542645 -6.993052976831547 1.8746090080217135 -6.506067168195935 2.366842372495586 
9	0.7	150.004	6	10	1	1	10	6.737603187043568	7.02583149812571	-5.8086240614983105 1.2226865027104084 -5.262825956840835 1.6021649364341648 -4.807620600442861 2.082960748427331 -4.489985053393421 2.664668815123295 -4.257537055060208 3.291690794101969 -4.028025376241108 3.920346368849054 -3.760915127404338 4.534251303455709 -3.4510927109016434 5.12839858282177 -3.121612955760743 5.712284978441923 
13	0.7	150.004	6	10	1	1	10	9.641296862956068	9.794734931600573	3.1884241811274148 -3.2126697355463496 3.8550102429656494 -3.1439192523808157 4.526596577123397 -3.1685716896897587 5.189680685294231 -3.3023896594878153 5.848253701224486 -3.4895775639084636 6.530768385521973 -3.5276869465828518 7.207062556812442 -3.4132845525687467 7.876987025401522 -3.250162776288925 8.554479775509158 -3.110203769045005 9.242998801361331 -3.0227900607846467 9.93806193674307 -2.9795406602421624 10.635555351025525 -2.9448617449688284 11.329836097311203 -2.8687480603011815 
9	0.7	150.004	6	10	1	1	10	6.465278769747423	7.676529570907054	-3.074024308723902 -4.599178221850834 -2.9282587855905735 -3.9556719326191665 -2.637108275002046 -3.3728555453847986 -2.150943959926263 -2.962061126664525 -1.5448033117061224 -2.7682532216482554 -0.9383851830177197 -2.6340825958750216 -0.36112825822397826 -2.7499668369722468 0.16050281022519378 -3.1141627851248668 0.6873541531860264 -3.468776484010368 
11	0.7	150.004	6	10	1	1	10	8.029138117878873	8.513162909953454	0.6414786967230922 -2.408341877625791 0.8639199297957315 -1.8782994499118626 1.145929567351549 -1.2937902179849357 1.3952362223159671 -0.6715464813390777 1.6350347936701686 -0.03976555894081973 2.0018224790917203 0.5273441864181235 2.4777534337980405 1.0028044588134344 2.98505852511631 1.4480149340258104 3.4663722090862894 1.9250933350834294 3.9485220641293104 2.4028062724199186 4.455613724379999 2.855459825461258 
8	0.7	150.004	6	10	1	1	10	6.259911370924478	7.481848862713582	-15.339173586795814 -3.0385013086068913 -14.643798917729143 -2.971875277398589 -13.949321121153314 -2.91133442398706 -13.255236516933774 -2.864568436837369 -12.561573509290813 -2.8367587987918914 -11.868822363586945 -2.827522201110323 -11.177404301501936 -2.83035957059089 -10.487289615977973 -2.834203348983845 
10	0.7	150.004	6	10	1	1	10	7.47968750384366	8.514418933055907	-11.762680399935 -1.4292370306486593 -11.067778538442294 -1.440058484510082 -10.381514929949219 -1.4811340072797965 -9.713984577307718 -1.6237836210134948 -9.060558310870215 -1.8050894544423746 -8.394148160429594 -1.9350451919133587 -7.7249487989530286 -1.949773538103007 -7.073609051830866 -1.81525167303155 -6.459910382155018 -1.565103067071748 -5.87220293115816 -1.263976529041682 
8	0.7	150.004	6	10	1	1	10	6.196733034948663	8.232051895058426	-0.40201043871287717 -1.3679925748359163 -0.1133628880933469 -0.7455726952836985 0.17010412105930967 -0.12054337757946608 0.44531713778878707 0.5089463356257496 0.762336284079911 1.1158555152501706 1.1772831074856953 1.6598462621861283 1.6708657127443205 2.1337670774451274 2.2096645159327926 2.555364142255041 
10	0.7	150.004	6	10	1	1	10	7.33882459905206	8.776880162973006	0.5566366269373599 4.4404899847995445 1.113453798213648 4.103930642483367 1.7170170069835093 3.880444987910177 2.36378621068875 3.849537610231036 3.0135622396601347 3.8785599468432186 3.6613859390386705 3.9862728375577983 4.314111166752962 4.114170255403948 4.980522810995897 4.179347310892428 5.649719216482536 4.26624298528594 6.317661098300813 4.395816417112953 
