N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	current length	div_length	X
10	0.7	150.003	6	0.1	10	10	10	7.73946626031516	9.141575443508048	10.8971051941433 -0.06186230182186353 11.469231519998829 -0.017756044677413464 12.172159334843059 0.008390323968974815 12.895039450626028 0.08144907116626267 13.63719451873708 0.1169567002502718 14.377821486577684 0.19561715666874527 15.118672964406388 0.23806329304309154 15.846619876101641 0.31428633656947824 16.54886509051595 0.3618516394051372 17.215990903362655 0.4240822247768302 
8	0.7	150.003	6	0.1	10	10	10	6.3442640789656295	7.167465328289525	-6.0700410120587005 -7.9777150242565 -5.561254973016403 -7.9360333550937625 -4.709221829952534 -7.857347098264202 -3.8877028668463423 -7.740576079680791 -3.1740652030104033 -7.630483298805707 -2.465298858892652 -7.526218699776365 -1.7886833791593517 -7.435212165294614 -1.1661922126675952 -7.35886245450721 
8	0.7	150.003	6	0.1	10	10	10	6.070688447896069	7.0249196557415505	-4.97059616003042 -6.676733905605802 -4.809372571086154 -6.2446196456264245 -4.770777101126648 -5.507489719928351 -4.524690110413888 -4.7998045022495415 -4.452183847453557 -4.033426888827815 -4.174815151490184 -3.3506154099819434 -4.092277383787251 -2.5974017269142413 -3.915746431069247 -2.175259140663905 
9	0.7	150.003	6	0.1	10	10	10	6.78646159801762	7.856134900556286	-1.6097489993813285 -2.9541120121601487 -1.184085551480865 -2.737695925248369 -0.6601279276957683 -2.227014839934005 -0.011323047266979122 -1.823471852024909 0.4328394650728708 -1.2368111076209443 1.0602337104178416 -0.821526662262794 1.53479344670137 -0.273399446809588 2.2064966494753318 0.019413130611319662 2.559079691083197 0.32598698984110414 
9	0.7	150.003	6	0.1	10	10	10	6.872364730818955	7.690938994203067	1.7187845654620668 -1.8679739001584466 2.1945515758969045 -2.0501275001226764 2.9481031582746198 -2.15220255878036 3.6443143909979536 -2.3492229499860406 4.396133088411907 -2.359984015350933 5.117018599620277 -2.5516162587122886 5.8560449924915865 -2.605908729028736 6.541774670397018 -2.842867777226401 7.049838286873257 -2.9245152509073313 
11	0.7	150.003	6	0.1	10	10	10	8.435405024511777	9.315474500132707	7.399721326604452 -1.6982181520848463 7.862349973096943 -1.9897248790433335 8.501711248552306 -2.259948368152567 9.17798010063476 -2.6250156337803663 9.888985971167218 -2.794264126436179 10.591871766632247 -3.036618506510008 11.330487647127098 -3.1300042912206703 12.051673376147994 -3.3098488593281266 12.786147707938346 -3.3844988174849373 13.481769063808368 -3.5301796939476215 14.091569735041558 -3.6088548228256356 
8	0.7	150.003	6	0.1	10	10	10	6.04788017987083	9.018294290066997	-3.5385523060580883 5.167239392510062 -3.0962841717076484 5.218932250673095 -2.350717187193398 5.465696614721136 -1.6236426483675348 5.514857538683473 -0.9051871202853907 5.713429056784466 -0.16224130953536164 5.725314157257856 0.553170705362948 5.901638882285146 1.0163731829282616 5.893682428813448 
8	0.7	150.003	6	0.1	10	10	10	6.060796130269065	7.800527308678653	-6.9518528113807765 0.6859591771264447 -6.6503330962950065 1.0913321192422059 -6.321611135655216 1.7362623198296827 -5.893439005214793 2.343535287506418 -5.601996665947703 3.026806727267203 -5.2192956952245115 3.6634885184761137 -4.977185351607159 4.3569968472334715 -4.753082179362265 4.768342751796817 
10	0.7	150.003	6	0.1	10	10	10	7.521277399247305	9.179158519439794	-5.877995132118678 5.9011183850171625 -5.447191728309853 6.0676958831731245 -4.71838114805943 6.186725830743716 -4.024659856993809 6.450510534332932 -3.278794875701562 6.563042264835761 -2.579670064471706 6.813052497891797 -1.8441126764780285 6.911895467163753 -1.1472703134131546 7.170651376865503 -0.42024282921850376 7.2877960479483965 0.005716961657921217 7.461584235212547 
8	0.7	150.003	6	0.1	10	10	10	6.302108790282871	7.301372915627763	-2.9180015035695512 -6.205309601725197 -2.284433505386648 -6.11206442498713 -1.5911167831593525 -6.067986949814159 -0.8459133429112871 -6.016570510116846 -0.13717844409994173 -6.066728546994774 0.5987857083026209 -6.09654099751485 1.2977925435765791 -6.180697667528046 1.9643770266039344 -6.2362397800538885 
