N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	current length	div_length	X
11	0.7	150.004	6	10	10	10	10	7.908577812537532	8.731341227147151	2.961816516166154 -8.105992374890093 3.3206175227780563 -7.513084604830767 3.6745061055540833 -6.925611445788765 4.020015262417547 -6.341998513119838 4.350686263674925 -5.759304670864397 4.657012138461345 -5.1736677860342235 4.9277634238269625 -4.581736065668004 5.154900264005861 -3.9797298748486534 5.348688259896514 -3.3825537356640636 5.530444840613322 -2.8092841365361525 5.727846067754816 -2.2458171844818304 
11	0.7	150.004	6	10	10	10	10	8.393739703003627	9.586150457025862	6.69660405390558 -3.8928536693657096 7.369012320835592 -3.7003570850616962 8.040501813477466 -3.506588879467863 8.710260826005538 -3.3075974157315877 9.37707543686659 -3.0984212424592816 10.040126619876762 -2.876472343504181 10.699641768171633 -2.6433067830587174 11.356763557037668 -2.4030344430023938 12.012842444416679 -2.159733962785843 12.668772799612128 -1.915799159742556 13.324835223615834 -1.6719298343446043 
8	0.7	150.004	6	10	10	10	10	6.2962092894526815	6.8773076458443585	-2.9386214319846418 -7.79034260347051 -2.2504772362857515 -7.668224804642448 -1.562316214268538 -7.545883095918204 -0.8746236199074643 -7.420685223662557 -0.18771812640823823 -7.287754224943987 0.4983880933516839 -7.149681306982814 1.1841054225682321 -7.009472576387139 1.869751499785137 -6.868690378445066 
9	0.7	150.004	6	10	10	10	10	6.809178400812199	7.828685028691977	-6.94921972909532 -5.5611584183777 -6.441995615203544 -5.092553990750606 -5.966332512190526 -4.597520132703013 -5.556747165177547 -4.048969947626014 -5.217050300037345 -3.4676832876972425 -4.914947905554734 -2.8681115387562897 -4.619970923867529 -2.2698208179430828 -4.294089867290521 -1.6795814039419084 -3.9426385744201498 -1.1190751427988186 
11	0.7	150.004	6	10	10	10	10	8.404089190326314	10.103545876599384	3.3724983145183764 7.746265778223223 4.058340204963697 7.605163702444209 4.744016225662213 7.462286369399435 5.428544074886887 7.313352888854427 6.109895566680158 7.150744707232047 6.784153926493924 6.962826190643432 7.444451565001992 6.7334864700328465 8.086427934017568 6.441390252887939 8.693103667707708 6.094384506333921 9.283392813195 5.718762003582163 9.867923524377446 5.334312307143748 
11	0.7	150.004	6	10	10	10	10	8.331451763639437	8.54805203644574	9.63482758561302 7.107098327407859 10.218470152106116 6.72177187630162 10.801180136692679 6.3373063598199675 11.384301853980464 5.956328393567263 11.971644821224343 5.583101061754641 12.563345561093165 5.2186444352952694 13.157088148516808 4.860137626155431 13.748126200587905 4.5015666698948635 14.338078643992372 4.14524932720161 14.927072598376926 3.7913622492076424 15.514548912425017 3.4383759206276236 
9	0.7	150.004	6	10	10	10	10	6.5061370881410525	7.309346123694692	-3.3727096312075444 -2.398594850146419 -2.875204218456737 -1.983839821742483 -2.373948609612262 -1.5838980696869929 -1.8687395896194394 -1.189967135514046 -1.365428830574489 -0.7967138139779608 -0.8661488991530719 -0.40089695501049183 -0.3721961543635663 -0.0005700753187421685 0.1153710932433834 0.40492918564824365 0.5961535494354082 0.8131299275703223 
10	0.7	150.004	6	10	10	10	10	7.673452796582316	8.995975469520694	-4.651361505133705 6.786022236766911 -3.952334687074825 6.774831388547522 -3.254431423316661 6.779714212024461 -2.558611613966719 6.8136956125311565 -1.8666837981413753 6.885592194044074 -1.1807712163688464 6.998994497752069 -0.5022458802777113 7.151584118746533 0.16942810923326987 7.334875578363991 0.8373595835338943 7.5342819057056305 1.509556340477073 7.730046298559702 
10	0.7	150.004	6	10	10	10	10	7.498154690182309	8.047074652211972	1.2998206396674838 6.349799459435839 1.963036901444788 6.2216848107818175 2.6275320130292044 6.102522228825686 3.2945990497356674 5.998762708831466 3.964620783483555 5.911903571264094 4.637215681279951 5.838019402826472 5.3113463581651414 5.767425721004132 5.988163182939086 5.684193371145678 6.659615093133693 5.577347368986511 7.328360860653341 5.4509124898442005 
8	0.7	150.004	6	10	10	10	10	6.198076582290636	7.10048946055171	-4.688825466910489 -7.643715263315306 -4.20460441249981 -7.143432571827009 -3.7238701644431176 -6.645000315945119 -3.2489537585188693 -6.146995370635657 -2.78461576590376 -5.64433483485366 -2.3360561372757167 -5.129772128886588 -1.8973907811952786 -4.611499357785656 -1.463499461197352 -4.09408433719844 
10	0.7	150.004	6	10	10	10	10	7.364105562583848	7.8628811907988405	-0.36774069137354176 -4.576769957384373 0.01175805055375264 -4.02511240516676 0.4077238301636443 -3.4877448855391586 0.8331828322858098 -2.9765963244746994 1.2963778728694775 -2.5028425559094387 1.8017692254315159 -2.0753650656231457 2.339363833589656 -1.686646021186654 2.895419581031739 -1.3322470381687679 3.4676506117203476 -1.0080409261795236 4.051632937636017 -0.7070538301792352 
11	0.7	150.004	6	10	10	10	10	8.250819038529091	9.701000242580568	1.8857950762131899 0.3275629750320683 2.55821114686321 0.3847980075481873 3.23214292430068 0.4375276683313118 3.909408455563413 0.46510069212700716 4.596088392920282 0.4451969457826013 5.2752686916237215 0.40660027214690897 5.957622609846684 0.38675442121080206 6.642264210192682 0.4082153997943068 7.328460634564219 0.4779160438289142 8.013411127592507 0.5985619774566054 8.694704499098878 0.7680825831171915 
11	0.7	150.004	6	10	10	10	10	8.259285641014822	8.9428249004872	7.393374025739466 2.973521918310799 8.067189673878596 2.8438138110387654 8.740698200030288 2.702941905621052 9.404882687438052 2.572006097617784 10.07481602456641 2.467235689587895 10.751538216698588 2.3996605166581455 11.433969256325438 2.3736834437450733 12.119956474028594 2.3888618755842366 12.80889297745562 2.442188726289453 13.495896992784408 2.5243538154614797 14.18793038081859 2.6147050395685576 
10	0.7	150.004	6	10	10	10	10	7.693022904133294	10.096474830936515	-11.903510072251107 -1.3513054981980988 -11.260471837702822 -1.0752546533058027 -10.617682256246447 -0.7991432810701116 -9.974933251192125 -0.5234188614193527 -9.331450611010691 -0.24987436027428286 -8.6856434203379 0.01756954011767644 -8.035023262075956 0.27206853953675253 -7.37649614352699 0.503108545711029 -6.701549145518912 0.697618570774003 -6.025322541569306 0.8670671927873868 
11	0.7	150.004	6	10	10	10	10	8.329988229356172	9.608590724592442	-8.203947735924542 1.8833031158891698 -7.512116604879099 1.9835082138741056 -6.821006702182265 2.0818693217799864 -6.130112810663881 2.1745491647989255 -5.439745194447733 2.256494444980467 -4.750946005123899 2.340110101219159 -4.0651276590091765 2.434202708905926 -3.3824816287193014 2.543216521021851 -2.696712927812596 2.6626380839346226 -2.023747776909106 2.7953605563067896 -1.3578082651605101 2.9385295103408744 
10	0.7	150.004	6	10	10	10	10	7.278501535208605	9.784997331318516	2.2308099496270963 -3.438753968365668 2.7890805163328647 -3.0368048264811778 3.3490399762214342 -2.6497111502366657 3.903050355393378 -2.2807711808888427 4.448159403892056 -1.9184876906848982 5.007945419073577 -1.5636291639063888 5.614135573696684 -1.2687396457777738 6.219235251305145 -1.0675628939923096 6.808046850225208 -0.9143380880844896 7.397278588392006 -0.7696545223537369 
10	0.7	150.004	6	10	10	10	10	7.302427990828793	8.1196697588082	6.65414088423457 -2.4901441044513484 7.215960126483488 -2.312382753743599 7.8133245816226 -2.138171121663657 8.431281351197887 -1.9651528043271516 9.061976690316428 -1.7740120464518527 9.690186950368675 -1.5555524459575043 10.317628417532084 -1.3185852317431515 10.949354780795574 -1.074191381681773 11.58915060637816 -0.8297197802309119 12.236947087987183 -0.586105914313517 
8	0.7	150.004	6	10	10	10	10	6.258860258593465	7.218794414516838	-8.151072309529573 3.288020676147805 -7.45835588063811 3.38145242081247 -6.766618399989052 3.4738896843526836 -6.07597785028102 3.5633565405191443 -5.386499441950598 3.647931341311387 -4.698146682079545 3.7264240591802418 -4.011218602644086 3.7977038292455974 -3.3267267645807586 3.8619199882032635 
9	0.7	150.004	6	10	10	10	10	6.853556497685666	7.530624465419374	-4.677177342940705 5.457898331313301 -3.9963875042611563 5.329661749243265 -3.3236664717730426 5.184686107892466 -2.659458433234561 5.004191609877227 -2.013219143500532 4.790178809171804 -1.3761254629371737 4.557464383124088 -0.7429742611756779 4.320628806208822 -0.10823674263187792 4.092222985659521 0.5304069117837213 3.874505054063474 
11	0.7	150.004	6	10	10	10	10	8.231246142806873	8.927532430976102	-0.2243083234329852 5.58228646930668 0.42726447825647507 5.331623273630883 1.0833269056792956 5.085648668245636 1.7335889583442123 4.849743430021053 2.3787001655529894 4.609826531236071 3.0115877968086044 4.350141082510883 3.6306061000899907 4.050760339484464 4.226307414245009 3.7330338409023502 4.823270237131054 3.4290011962151534 5.442303677471674 3.1660790708432565 6.067051934640641 2.9437555614936137 
11	0.7	150.004	6	10	10	10	10	8.296322665289901	9.11066091238517	5.5681390718073 4.435223043753739 6.2442639341104424 4.320768804083456 6.926972772660433 4.232010043366239 7.624785898367829 4.169543812249653 8.312678096884117 4.10697257746513 8.99741718034931 4.0325164439855525 9.681167051891196 3.954257874071857 10.365818323260914 3.883778621102991 11.051573280675692 3.8246330680037004 11.738272676955976 3.7755791911310803 12.42569159482669 3.7322936807173877 
9	0.7	150.004	6	10	10	10	10	6.7821020660936355	9.634278796971834	-8.138908163064498 -7.666587381939517 -7.526797454968583 -7.338932585970378 -6.9230785480470685 -7.0081567945650045 -6.334806344682542 -6.663305859879586 -5.771230712736994 -6.288302225438656 -5.230379803922479 -5.8928419417120885 -4.704215973934622 -5.488672351501276 -4.187374747805296 -5.083413471042942 -3.6766353031210395 -4.680850000890995 
9	0.7	150.004	6	10	10	10	10	6.685930883531363	7.4122961535287555	-3.1002656396127404 -3.6659700503404045 -2.541734125748261 -3.3147715843372465 -1.9855027769060816 -2.9525344651387115 -1.4338053756596363 -2.595643297185714 -0.8820105582052988 -2.2368985561349266 -0.32978925028231204 -1.8758138308476224 0.22269506252082338 -1.5126885699864432 0.7757981077825029 -1.1486136040010335 1.33129370784427 -0.7847789598018923 
8	0.7	150.004	6	10	10	10	10	6.300000318169001	8.395773802709297	-16.42111532236823 -5.268413168795443 -15.809744687468656 -4.9274938466384075 -15.198374048201478 -4.586574476658266 -14.587003453083872 -4.245655030290995 -13.975632916794996 -3.9047354794046463 -13.3642624385025 -3.5638158235350774 -12.752892001989249 -3.222896089956607 -12.141521608456056 -2.881976334957585 
10	0.7	150.004	6	10	10	10	10	7.591993294300071	8.51665472051924	-11.767790536792402 -4.356031401453583 -11.20536209274264 -3.9435300481222106 -10.646661944398486 -3.5302869658622256 -10.09380576532993 -3.11360917865493 -9.548054114469043 -2.6920026829642443 -9.008621472660147 -2.26661894917441 -8.471763100579402 -1.8424042316736107 -7.928122452898286 -1.427154799204183 -7.378456921360572 -1.0245127440126427 -6.822970185653367 -0.6305663294574075 
10	0.7	150.004	6	10	10	10	10	7.454491641365765	9.415035674288212	-7.482748272572288 -2.7376328255639835 -6.9259650581313705 -2.353638984943551 -6.397872180031713 -1.9423271755241416 -5.912120624635983 -1.4857672810646625 -5.467741973902555 -0.9874992836506025 -5.03105592517305 -0.4782538507083506 -4.567616318357374 0.015896027065179622 -4.076844287003551 0.47454313746967886 -3.559412722089554 0.9091230522447018 -3.025892215127333 1.3286968611913899 
10	0.7	150.004	6	10	10	10	10	7.27570898724551	9.01488024068949	8.434828088639414 -0.6502815486989693 9.004374919422935 -0.41050438798905653 9.584451703298 -0.15895729598435526 10.164325954964797 0.09477161961082653 10.758514024814641 0.33993110355825784 11.3704142578527 0.5670108462367249 12.000463269490723 0.7710138914878409 12.646539538982658 0.9505280274164316 13.30557855928448 1.1122748453244167 13.974028951692375 1.2649559377061264 
10	0.7	150.004	6	10	10	10	10	7.699752414737281	8.924661837495734	15.065265707192548 0.4555703945999873 15.45821271254838 1.0353940031905051 15.85578016698334 1.6120557330581962 16.258865434695387 2.184957639248384 16.664860945456017 2.7559128880232824 17.067277223065364 3.3278966521773663 17.47109803187358 3.8989593676696797 17.878096578535523 4.467892707885132 18.288014899169077 5.03491169894346 18.69942402402883 5.601052422688335 
4	0.7	150.004	7	10	10	10	10	3.4906675287351856	7.041110879666725	-1.0386910860496579 -6.0681863360880115 -0.3601743824648118 -5.907609065222302 0.31792667146192766 -5.736730429177526 0.9888331625118639 -5.558766364636048 
4	0.7	150.004	7	10	10	10	10	3.4676367689712175	5.792789332793484	2.3489234925096643 -5.396415342572105 2.8306059145793045 -4.899956109701684 3.311941381451065 -4.406572066534423 3.7925978506166103 -3.916243980700127 
5	0.7	150.004	7	10	10	10	10	4.142103540182383	7.937015409420788	-12.106187011710587 -7.2774282128836525 -11.520093376985745 -6.906940169011275 -10.937037412550469 -6.5430392556311565 -10.354142062877298 -6.188305457710898 -9.770196183150968 -5.841667055192422 
5	0.7	150.004	7	10	10	10	10	4.07000478730857	7.408721932783271	-9.340163633509878 -4.632175385463961 -8.692992504051464 -4.443038880018494 -8.057252616258076 -4.241454830275111 -7.434299462288554 -4.019214321619862 -6.815099700429069 -3.770135938690517 
5	0.7	150.004	7	10	10	10	10	3.9913238964511106	7.11686235505281	-2.9611356576841 -0.33663312542352025 -2.449470356861181 0.07404372251239812 -1.9421009535020646 0.480564248285333 -1.4382241492392887 0.8813858512460357 -0.9335805647510137 1.2770098178583813 
6	0.7	150.004	7	10	10	10	10	4.587937267040756	7.446796620464289	-0.30482139379302103 2.245992902152994 0.28478473182954833 2.4647703174560247 0.8783705204438299 2.6758427567959444 1.4893335924275595 2.8655866748922034 2.1126589119444144 3.0118512113105647 2.751068228780112 3.128888890304833 
5	0.7	150.004	7	10	10	10	10	3.8528372793705263	6.608012426739379	1.4342856077649122 1.5566540337726265 2.0566275102481857 1.6511689886102114 2.664724146871175 1.7487348064971624 3.261389157499597 1.8566164521539676 3.8502888037012903 1.977337874212668 
6	0.7	150.004	7	10	10	10	10	4.481677028234001	7.19537375646413	4.791698980477731 1.7587346144473852 5.387917675291035 1.7388852776539383 5.993276772683954 1.7213087248972354 6.60991981384722 1.7193239459422502 7.230512385376745 1.7232206189755814 7.872761573496261 1.7273961875282413 
