   cname	              frame	               time	             cellno	          schnitzno	              birth	           lifespan	             length	               area	                  x	                  y	              angle	   colonyCenterDist	   colonyBorderDist	avgColonyBorderDist	              grate	             grcoef	          grateinst	              width	          siderotot	           siderosd	          sideromed	           siderobg	          siderongb	            areangb	      siderongbCell	        areangbCell	         siderongbl	           areangbl	     siderongblCell	       areangblCell	          correltot	           correlsd	          correlmed
    0THT	                 45	                215	                  3	                 11	                420	                 90	            41.7824	                495	            256.842	             99.503	           -30.2253	             26.034	            8.57793	            45.2876	          0.0158948	           0.988092	           0.652426	            15.5266	        2.20717e+06	            563.572	               4468	            2169.37	        9.85634e+06	               2270	        7.78747e+06	               1594	        1.89675e+07	               4384	        1.51916e+07	               3090	        1.93977e+07	            9928.94	              39071
    0TTH	                 45	                215	                  4	                  8	                410	                 70	            44.2703	                499	            218.513	            93.4589	           -10.6839	            23.9919	            17.4179	            43.1677	           0.017272	            0.99686	           0.655549	            15.0251	         2.3315e+06	            722.273	               4810	            2169.37	        1.07309e+07	               2504	        9.16507e+06	               1958	        1.95841e+07	               4732	        1.48604e+07	               3120	        1.73489e+07	            10095.6	              35065
    0HHT	                 45	                215	                  5	                 13	                440	                 70	            44.3411	                519	             244.26	            138.017	           -22.9717	            28.1369	            9.26263	            44.0568	          0.0156841	           0.993909	                  0	            15.5514	         2.7975e+06	            616.754	               5352	            2169.37	        1.07341e+07	               2286	        8.60085e+06	               1650	        1.90783e+07	               4154	         1.5065e+07	               2938	        1.98555e+07	            10968.9	              38183
    0TTT	                 45	                215	                  6	                  9	                410	                 90	            40.9587	                413	             248.68	            111.131	           -25.8324	            14.7761	            19.9238	            41.2011	          0.0161015	           0.988668	           0.480516	            13.3758	         2.3254e+06	            478.904	               5635	            2169.37	        1.14647e+07	               2315	        1.08442e+07	               2135	        2.26267e+07	               4955	         1.9382e+07	               3926	        1.38359e+07	            7514.91	              33385
     0HT	                 45	                215	                  7	                  5	                310	                140	            88.4579	                946	            237.246	            118.687	           -26.1433	            7.60381	            21.0137	            38.9986	          0.0166782	           0.992489	            1.56065	            14.9574	        4.76402e+06	            645.021	               5084	            2169.37	        1.78783e+07	               3841	        1.52572e+07	               3017	        2.82206e+07	               6566	        2.18348e+07	               4516	        3.41608e+07	            10093.1	            36046.5
    0HHH	                 46	                220	                  1	                 12	                440	                 70	            48.5278	                605	            209.874	            132.498	            30.6953	            30.8574	            8.43941	            44.1641	          0.0161437	           0.994432	            0.74156	            16.2947	        3.54218e+06	            1041.04	               5962	            2187.16	        1.17701e+07	               2393	          9.111e+06	               1594	        2.12116e+07	               4247	        1.74582e+07	               3089	        2.54087e+07	            11669.9	              42563
    0HTH	                 46	                220	                  2	                 14	                450	                140	            44.9696	                545	            215.323	            108.593	            -19.215	            18.1706	            9.45363	            41.3295	          0.0180581	            0.99882	                  0	            15.6382	        2.95226e+06	            828.722	               5568	            2187.16	        1.29482e+07	               2539	        1.12312e+07	               2005	        2.58603e+07	               5223	        2.22797e+07	               4098	        2.09782e+07	            11209.4	              38826
    0THT	                 46	                220	                  3	                 11	                420	                 90	            44.2479	                523	            259.046	            101.011	             -29.12	            28.2346	            8.53876	            47.3681	          0.0158948	           0.988092	           0.493105	            15.6598	        2.50969e+06	            630.265	               4788	            2187.16	        1.09036e+07	               2361	        8.77025e+06	               1660	        2.11447e+07	               4598	        1.69674e+07	               3153	        2.13213e+07	            9855.18	              40674
    0TTH	                 46	                220	                  4	                  8	                410	                 70	             47.628	                533	             217.28	            93.6417	           -9.16832	            24.4161	            17.8087	            44.5567	           0.017272	            0.99686	           0.671544	            14.8031	        2.77686e+06	            749.856	               5332	            2187.16	        1.22206e+07	               2563	        1.08822e+07	               2111	        2.20126e+07	               4805	        1.74922e+07	               3319	        1.90326e+07	               9407	              35763
    0THH	                 46	                220	                  5	                 10	                420	                 70	            47.7807	                590	            226.654	            80.8203	           -8.88534	            32.0547	            8.82711	            48.7492	          0.0177528	           0.996984	           0.779502	            16.2266	        2.73948e+06	            698.417	               4728	            2187.16	        9.91657e+06	               2319	        7.74691e+06	               1595	         1.8545e+07	               4297	        1.41818e+07	               2789	        2.37331e+07	            10287.1	            40310.5
    0HHT	                 46	                220	                  6	                 13	                440	                 70	            46.9568	                577	            243.024	            139.211	           -14.7301	            28.7534	            9.29435	            45.7409	          0.0156841	           0.993909	           0.523149	            16.0262	        3.32992e+06	            714.908	               5703	            2187.16	        1.20045e+07	               2363	        9.93919e+06	               1725	        2.13047e+07	               4279	        1.72671e+07	               3028	         2.2996e+07	              11968	              40364
    0TTT	                 46	                220	                  7	                  9	                410	                 90	            44.7418	                442	            250.296	            112.072	           -26.1088	             17.168	            21.5355	            43.2814	          0.0161015	           0.988668	           0.756626	            13.2159	        2.69828e+06	            523.381	               6067	            2187.16	        1.30449e+07	               2424	        1.23873e+07	               2222	         2.5628e+07	               5170	        2.22738e+07	               4075	        1.54148e+07	            6430.27	            34760.5
    0HTT	                 46	                220	                  8	                 15	                450	                 70	            46.7527	                503	            252.924	            127.256	           -22.4533	            24.8622	             17.224	            45.1482	          0.0193365	           0.998333	                  0	            14.2886	        2.84154e+06	            660.799	               5695	            2187.16	        1.33969e+07	               2495	        1.20395e+07	               2055	        2.34208e+07	               4637	        2.02483e+07	               3632	        1.84349e+07	            9069.93	              36610
    0HTH	                 47	                225	                  1	                 14	                450	                140	            48.2888	                589	            211.037	            109.197	           -3.84992	            21.9276	            8.80314	            43.0087	          0.0180581	            0.99882	           0.663827	            15.8541	        3.25867e+06	            817.486	               5669	            2172.03	        1.27679e+07	               2470	        1.13252e+07	               2031	        2.51824e+07	               5009	        2.25636e+07	               4181	        2.33613e+07	            10834.4	              39385
    0HHH	                 47	                225	                  2	                 12	                440	                 70	            52.7096	                638	             210.35	            132.114	            35.2891	            29.0754	            8.68955	            44.1014	          0.0161437	           0.994432	           0.836354	            16.1724	        3.76037e+06	            1078.76	             5982.5	            2172.03	        1.32398e+07	               2587	        1.07765e+07	               1852	        2.36087e+07	               4630	        2.01738e+07	               3586	        2.76678e+07	            11374.4	              43733
    0HHT	                 47	                225	                  3	                 13	                440	                 70	            51.7112	                655	            240.223	            140.218	           -13.9156	            27.9297	            9.35441	            46.4404	          0.0156841	           0.993909	           0.950885	            16.5474	        3.79455e+06	            765.101	               5688	            2172.03	        1.31095e+07	               2558	        1.09805e+07	               1911	        2.29309e+07	               4674	        1.86309e+07	               3319	        2.71168e+07	              12367	              41329
    0THH	                 47	                225	                  4	                 10	                420	                 70	            52.5576	                658	            226.038	            82.2249	           -2.67113	            31.8107	              9.225	            49.6213	          0.0177528	           0.996984	           0.955381	             16.385	        2.99886e+06	            681.988	             4684.5	            2172.03	        1.02015e+07	               2378	        8.21194e+06	               1710	        1.87093e+07	               4269	        1.50223e+07	               2983	        2.75332e+07	            10445.3	              41938
    0HTT	                 47	                225	                  5	                 15	                450	                 70	            51.2883	                542	            252.583	            128.459	           -25.9817	            25.0739	            20.4221	            46.6379	          0.0193365	           0.998333	           0.907127	            14.2625	        3.03016e+06	            737.296	             5579.5	            2172.03	        1.40073e+07	               2684	         1.2606e+07	               2202	         2.4885e+07	               4964	        2.18183e+07	               3955	        2.09571e+07	            8961.72	            38972.5
    0TTT	                 47	                225	                  6	                  9	                410	                 90	             50.285	                471	            253.036	            114.214	           -29.7047	            20.4875	            22.7131	            45.6976	          0.0161015	           0.988668	            1.10864	            12.7336	        2.63481e+06	            539.779	               5595	            2172.03	        1.33871e+07	               2581	        1.26202e+07	               2324	        2.60691e+07	               5391	        2.25823e+07	               4189	        1.75313e+07	            6211.08	              37056
    0THT	                 47	                225	                  7	                 11	                420	                 90	            47.6801	                565	            260.517	            102.595	           -30.7584	            29.9513	            9.24779	            49.5172	          0.0158948	           0.988092	           0.686446	            15.6494	        2.65878e+06	            632.648	               4725	            2172.03	        1.11509e+07	               2507	        9.04933e+06	               1788	        2.13767e+07	               4732	        1.73506e+07	               3297	        2.39797e+07	            9473.02	              42220
    0TTH	                 47	                225	                  8	                  8	                410	                 70	            52.9824	                574	             215.31	            95.6045	           -3.44063	            24.7586	            18.0734	             45.476	           0.017272	            0.99686	            1.07088	            14.5585	         3.0011e+06	             760.64	               5343	            2172.03	        1.27482e+07	               2620	        1.17122e+07	               2270	         2.2382e+07	               4791	        1.86252e+07	               3567	        2.12754e+07	            8398.22	            36644.5
    0TTH	                 48	                230	                  1	                  8	                410	                 70	            58.5299	                592	            212.696	            94.4882	            3.24184	            25.6653	            17.8441	            47.0015	           0.017272	            0.99686	            1.10949	            14.0494	        3.14063e+06	            776.218	               5482	            2159.14	         1.3613e+07	               2759	        1.24422e+07	               2374	        2.38124e+07	               5089	        1.96976e+07	               3752	        2.21383e+07	            7592.06	            36920.5
    0HHT	                 48	                230	                  2	                 13	                440	                 70	            55.3191	                711	            238.343	            138.737	            -13.521	             27.542	            9.26936	            47.9035	          0.0156841	           0.993909	           0.721577	            16.8432	        3.86423e+06	            719.021	               5325	            2159.14	        1.36536e+07	               2734	        1.14619e+07	               2072	        2.42090e+07	               4989	        1.97911e+07	               3604	        2.94802e+07	            12324.1	              42049
    0HTH	                 48	                230	                  3	                 14	                450	                140	            52.5431	                632	            208.028	            108.237	            5.73112	            23.6603	             8.7627	            44.7234	          0.0180581	            0.99882	           0.850866	             15.851	        3.64211e+06	            851.525	               5898	            2159.14	        1.40311e+07	               2657	        1.24953e+07	               2194	        2.66587e+07	               5335	        2.37175e+07	               4423	        2.45771e+07	            10074.2	            38618.5
    0THT	                 48	                230	                  4	                 11	                420	                 90	            51.6844	                600	            261.498	            101.698	           -33.4988	            31.8681	            8.91792	            51.7548	          0.0158948	           0.988092	           0.800851	            15.4743	        2.79508e+06	            609.132	               4621	            2159.14	        1.15113e+07	               2622	        9.28429e+06	               1873	        2.18602e+07	               4929	        1.75186e+07	               3393	        2.54575e+07	             9502.1	              42443
    0HHH	                 48	                230	                  5	                 12	                440	                 70	            57.7168	                692	            208.458	            130.295	            38.8324	            29.2649	            9.01839	            45.3707	          0.0161437	           0.994432	            1.00143	            16.1004	        4.09933e+06	            1152.83	               6097	            2159.14	        1.42918e+07	               2762	        1.17876e+07	               2022	        2.50374e+07	               4930	        2.15074e+07	               3861	        2.94953e+07	            10750.9	              43078
    0THH	                 48	                230	                  6	                 10	                420	                 70	            58.4212	                719	            224.768	            80.5229	            1.50425	            32.2523	            8.52611	            51.0753	          0.0177528	           0.996984	            1.17273	            16.3997	        3.24189e+06	            705.545	               4620	            2159.14	        1.09864e+07	               2561	        8.75866e+06	               1818	        2.01235e+07	               4568	        1.59724e+07	               3134	        2.99335e+07	              10144	              41201
    0HTT	                 48	                230	                  7	                 15	                450	                 70	            55.9261	                594	            251.887	            126.709	           -30.2132	            25.1893	            22.9648	            48.4569	          0.0193365	           0.998333	           0.927554	            14.5062	        3.18094e+06	            786.413	               5246	            2159.14	        1.45509e+07	               2873	        1.30849e+07	               2370	        2.61598e+07	               5261	        2.31841e+07	               4277	        2.30454e+07	            8588.35	            39513.5
    0TTT	                 48	                230	                  8	                  9	                410	                 90	            54.2437	                504	            254.228	             113.06	           -33.1531	            22.8759	            22.3131	            48.1304	          0.0161015	           0.988668	           0.791741	            12.4901	        2.69285e+06	              544.5	               5312	            2159.14	         1.3725e+07	               2716	         1.2897e+07	               2441	        2.65178e+07	               5593	         2.2778e+07	               4309	        1.86396e+07	            6035.87	              37061
   0TTHH	                 49	                235	                  1	                 16	                480	                100	            31.4457	                348	            197.966	            95.2787	            7.30351	            37.3579	            9.17948	            52.2206	           0.017222	           0.998853	                  0	            14.4198	        1.74098e+06	            850.481	             5103.5	            2179.82	        9.04695e+06	               1850	        7.95751e+06	               1498	          1.832e+07	               3724	        1.52494e+07	               2755	        1.35226e+07	            8645.19	              37898
   0TTHT	                 49	                235	                  2	                 17	                480	                100	            28.3708	                298	            226.248	            92.7416	            3.87469	            19.8757	             21.743	            48.1315	          0.0176545	           0.997297	                  0	            13.5291	        1.76405e+06	            432.751	               5910	            2179.82	        1.05343e+07	               1842	          1.053e+07	               1841	        2.27017e+07	               4385	         2.0618e+07	               3745	        1.05084e+07	            6768.02	              34983
    0HHT	                 49	                235	                  3	                 13	                440	                 70	            58.8188	                771	            236.912	            138.311	             -12.44	            26.9433	            8.68916	            49.3562	          0.0156841	           0.993909	           0.699942	            17.2613	        4.41293e+06	            785.809	               5583	            2179.82	        1.49396e+07	               2882	        1.26251e+07	               2216	        2.64804e+07	               5245	        2.20013e+07	               3884	        3.19511e+07	            12460.4	              41917
    0HTH	                 49	                235	                  4	                 14	                450	                140	            57.1876	                685	            207.429	            107.902	             7.5834	            24.3116	            9.20938	            46.7105	          0.0180581	            0.99882	           0.928912	            15.8041	        4.10088e+06	            870.513	               6098	            2179.82	        1.54075e+07	               2794	        1.39908e+07	               2378	        2.91309e+07	               5574	        2.63632e+07	               4740	        2.63048e+07	            10149.4	              37966
    0HHH	                 49	                235	                  5	                 12	                440	                 70	            63.1611	                750	             207.32	            129.692	            37.0593	            29.9209	            9.33281	            47.3682	          0.0161437	           0.994432	            1.08886	            16.5946	        4.59221e+06	            1199.86	               6320	            2179.82	        1.57485e+07	               2908	        1.32937e+07	               2206	         2.7461e+07	               5193	         2.3865e+07	               4138	        3.14044e+07	            11228.9	            42518.5
    0THH	                 49	                235	                  6	                 10	                420	                 70	            63.7227	                788	            223.127	            79.8008	            3.17535	             33.185	            8.80168	            52.9832	          0.0177528	           0.996984	            1.06029	            16.4534	        3.76758e+06	            773.762	             4903.5	            2179.82	        1.22803e+07	               2741	        9.85149e+06	               1959	        2.19908e+07	               4774	        1.76646e+07	               3329	        3.25377e+07	            10532.3	              41162
    0HTT	                 49	                235	                  7	                 15	                450	                 70	            61.5972	                652	            253.977	            127.206	           -33.4115	            27.2522	            22.3111	            50.9345	          0.0193365	           0.998333	            1.13422	            14.6279	        3.51395e+06	             832.37	               5308	            2179.82	        1.56329e+07	               3011	        1.41516e+07	               2504	        2.80135e+07	               5415	        2.52844e+07	               4523	        2.55618e+07	            9072.04	              39484
    0TTT	                 49	                235	                  8	                  9	                410	                 90	            60.0944	                567	            256.956	            113.658	           -35.5393	            25.6101	            21.6815	            50.7708	          0.0161015	           0.988668	            1.17013	            12.7463	        3.15306e+06	            595.076	               5570	            2179.82	        1.49821e+07	               2892	        1.41581e+07	               2617	        2.82228e+07	               5755	        2.44117e+07	               4479	        2.08203e+07	            6955.04	              36487
    0THT	                 49	                235	                  9	                 11	                420	                 90	            56.9583	                641	             263.73	            101.852	           -36.0088	            33.8631	            8.07335	            54.2097	          0.0158948	           0.988092	            1.05479	            15.1648	        3.08706e+06	            611.533	               4799	            2179.82	        1.26117e+07	               2771	        1.02147e+07	               1989	        2.33954e+07	               5135	        1.87587e+07	               3535	         2.7212e+07	            9635.18	              42530
   0TTHH	                 50	                240	                  1	                 16	                480	                100	            33.8705	                379	            194.921	            97.3113	            10.6533	            40.4626	            9.65884	            56.1491	           0.017222	           0.998853	           0.484967	            14.6321	        1.82166e+06	            748.909	               4924	            2144.26	        8.86494e+06	               1881	        7.90935e+06	               1565	        1.79953e+07	               3832	        1.49447e+07	               2846	        1.45128e+07	             9201.9	              37445
   0TTHT	                 50	                240	                  2	                 17	                480	                100	            32.0769	                335	            226.113	            92.9552	            3.94148	            21.3914	               20.6	            51.1562	          0.0176545	           0.997297	           0.741207	            13.5862	        1.86092e+06	            414.958	               5526	            2144.26	        1.06009e+07	               1987	        1.06009e+07	               1987	        2.26586e+07	               4625	        2.05361e+07	               3935	        1.16868e+07	            7570.98	              34293
   0THHH	                 50	                240	                  3	                 18	                490	                 90	            32.7297	                412	            205.908	            82.1117	            9.17854	            40.8305	            9.00386	            58.0149	          0.0173469	             0.9961	                  0	            16.3194	        1.82726e+06	            696.523	               4530	            2144.26	        8.28988e+06	               1933	        6.67685e+06	               1395	        1.64005e+07	               3554	        1.41228e+07	               2786	        1.67513e+07	            10890.2	              40336
   0THHT	                 50	                240	                  4	                 19	                490	                100	            34.6717	                434	            236.274	            79.3433	          -0.638625	            34.4461	            9.34734	            56.4512	          0.0173274	           0.999504	                  0	            16.1934	        1.95028e+06	            637.265	             4566.5	            2144.26	        8.14992e+06	               1874	        6.71316e+06	               1403	        1.71438e+07	               3828	        1.41427e+07	               2794	        1.80011e+07	            11051.2	            41400.5
    0HTH	                 50	                240	                  5	                 14	                450	                140	            61.8527	                727	            207.047	            108.906	            10.2993	            25.3707	            13.7046	            50.0773	          0.0180581	            0.99882	           0.933017	            15.5834	        4.16241e+06	            764.417	               5828	            2144.26	        1.56055e+07	               2935	        1.43793e+07	               2570	        2.90162e+07	               5826	        2.64618e+07	               5045	        2.74837e+07	            10187.2	              37598
    0HHH	                 50	                240	                  6	                 12	                440	                 70	            68.2292	                810	            206.262	            130.496	            37.0482	            30.8264	            9.50731	            50.4668	          0.0161437	           0.994432	            1.01363	            17.6725	        4.67752e+06	            1045.82	             5931.5	            2144.26	        1.59726e+07	               3105	        1.35745e+07	               2389	        2.77935e+07	               5535	        2.40976e+07	               4409	        3.34433e+07	              11516	            41641.5
    0HHT	                 50	                240	                  7	                 13	                440	                 70	            64.5051	                842	            236.714	            139.268	           -14.3018	             26.175	            7.91925	            51.1098	          0.0156841	           0.993909	            1.13725	            17.6166	        4.54167e+06	            718.384	             5305.5	            2144.26	        1.54353e+07	               3160	        1.29926e+07	               2416	        2.75339e+07	               5730	        2.28839e+07	               4265	         3.4417e+07	            13081.2	            41376.5
    0HTT	                 50	                240	                  8	                 15	                450	                 70	            67.8134	                702	            256.672	            129.815	           -35.5612	            29.5713	            22.8044	            53.4338	          0.0193365	           0.998333	            1.24324	            14.4202	         3.5553e+06	            742.485	             5023.5	            2144.26	        1.56697e+07	               3165	        1.42854e+07	               2678	        2.78025e+07	               5689	        2.51483e+07	               4793	        2.74448e+07	            9598.85	              39318
    0TTT	                 50	                240	                  9	                  9	                410	                 90	            63.9222	                605	            260.154	            116.428	           -38.0873	            28.3092	            20.8936	            53.3974	          0.0161015	           0.988668	           0.765575	            12.6948	        3.26618e+06	            575.489	               5419	            2144.26	        1.47409e+07	               3023	         1.3947e+07	               2754	        2.73674e+07	               5926	        2.36922e+07	               4645	        2.21032e+07	             7555.8	              36754
    0THT	                 50	                240	                 10	                 11	                420	                 90	            63.2418	                705	            266.739	             104.19	           -38.2348	            35.9765	             6.9965	             56.616	          0.0158948	           0.988092	            1.25669	            15.1603	        3.07311e+06	            558.855	               4343	            2144.26	         1.2658e+07	               2959	        1.02053e+07	               2117	         2.3318e+07	               5445	        1.85532e+07	               3730	        2.96886e+07	            10410.6	              42282
   0TTHH	                 51	                245	                  1	                 16	                480	                100	            37.3746	                418	            190.689	            104.333	            26.7957	            42.1319	            9.21106	            59.9853	           0.017222	           0.998853	           0.700814	            14.6396	        2.16297e+06	            867.921	               5311	            2187.42	        1.06076e+07	               2061	        9.38025e+06	               1683	        2.22045e+07	               4327	         1.8737e+07	               3224	        1.61724e+07	            9489.76	              38106
   0THHH	                 51	                245	                  2	                 18	                490	                 90	            35.3481	                436	            202.947	            84.7592	            26.8002	            40.9265	            8.97301	             60.089	          0.0173469	             0.9961	           0.523693	            15.8937	        2.06749e+06	            806.685	             4864.5	            2187.42	        9.47719e+06	               2112	        7.28227e+06	               1418	        1.90459e+07	               3938	        1.56428e+07	               2836	        1.79072e+07	              10966	            40423.5
   0TTHT	                 51	                245	                  3	                 17	                480	                100	            34.6465	                374	            222.666	            93.2834	            9.99025	             22.479	             20.612	            52.8215	          0.0176545	           0.997297	           0.513922	            14.0048	        2.24083e+06	            450.563	             5982.5	            2187.42	         1.2152e+07	               2120	        1.21447e+07	               2118	        2.55705e+07	               4861	         2.2879e+07	               4023	        1.29221e+07	            8709.86	            33716.5
   0THHT	                 51	                245	                  4	                 19	                490	                100	            37.2171	                479	            235.113	            78.7453	           0.322792	            35.2706	            9.74595	             56.965	          0.0173274	           0.999504	           0.509085	            16.5801	        2.28388e+06	            703.175	               4809	            2187.42	         8.9475e+06	               1957	          7.324e+06	               1444	        1.85864e+07	               3950	         1.5093e+07	               2797	        1.96044e+07	              11425	              40095
    0HTH	                 51	                245	                  5	                 14	                450	                140	            68.2749	                737	            204.763	            113.175	            22.0091	             26.977	            25.4134	             53.837	          0.0180581	            0.99882	            1.28444	            14.6128	        4.71846e+06	            842.075	               6493	            2187.42	        1.88796e+07	               3184	        1.81043e+07	               2945	        3.35443e+07	               6281	        3.01995e+07	               5239	        2.69478e+07	            9440.11	              36914
   0TTTH	                 51	                245	                  6	                 20	                500	                 90	            33.9616	                341	            247.235	            106.745	           -34.0352	            17.0556	            21.8595	            50.4036	          0.0151024	           0.992883	                  0	            13.3094	        2.05289e+06	            486.153	               6011	            2187.42	        1.19977e+07	               2085	        1.19977e+07	               2085	        2.73776e+07	               5165	        2.55033e+07	               4558	        1.19443e+07	            9159.83	              34984
   0TTTT	                 51	                245	                  7	                 21	                500	                 90	             36.742	                347	            271.934	             124.64	           -37.0556	            41.6245	            17.2794	            57.3163	          0.0139827	           0.993193	                  0	            12.5276	        1.91068e+06	            501.529	               5501	            2187.42	         1.0257e+07	               2126	        9.38946e+06	               1835	        2.00877e+07	               4290	        1.67564e+07	               3161	        1.25661e+07	             7946.3	              36694
    0HHH	                 51	                245	                  8	                 12	                440	                 70	            71.4197	                816	            209.648	            127.969	            11.6604	            26.2089	            16.4353	             53.149	          0.0161437	           0.994432	           0.638097	            19.4093	        5.52077e+06	            935.644	             6867.5	            2187.42	        1.97775e+07	               3468	        1.78914e+07	               2887	        3.28562e+07	               6105	        2.91237e+07	               4943	        3.01673e+07	            10946.6	            36901.5
    0HHT	                 51	                245	                  9	                 13	                440	                 70	            71.4665	                879	            233.164	            140.143	           -8.48959	            26.3289	            7.85836	            52.6545	          0.0156841	           0.993909	            1.39228	             16.392	        4.75066e+06	            882.956	               5247	            2187.42	        1.70114e+07	               3223	        1.46142e+07	               2503	        3.01614e+07	               5750	        2.60744e+07	               4472	        3.50857e+07	            12169.2	              39736
    0HTT	                 51	                245	                 10	                 15	                450	                 70	             74.815	                778	            256.634	             129.28	           -34.9188	            29.2938	            21.9003	            52.9788	          0.0193365	           0.998333	            1.40032	            14.0868	        4.35197e+06	            829.997	             5647.5	            2187.42	        1.81069e+07	               3359	        1.67126e+07	               2888	        3.18117e+07	               6011	        2.93721e+07	               5210	        2.95168e+07	            9824.68	            38211.5
    0THT	                 51	                245	                 11	                 11	                420	                 90	             69.303	                786	            267.416	            104.827	           -36.3262	            36.8089	            7.29962	              55.48	          0.0158948	           0.988092	            1.21224	            15.4668	        3.66697e+06	             676.16	               4621	            2187.42	        1.46932e+07	               3230	        1.19238e+07	               2312	        2.69353e+07	               5959	        2.12642e+07	               3989	        3.25573e+07	            10725.9	            41598.5
   0TTHH	                 52	                250	                  1	                 16	                480	                100	            40.8699	                444	            186.471	            105.581	            28.2959	            45.6763	            8.80114	             63.429	           0.017222	           0.998853	           0.699066	            14.2418	        2.16263e+06	            822.103	             4922.5	            2168.86	        1.08827e+07	               2156	         9.6779e+06	               1774	        2.29999e+07	               4492	         1.9466e+07	               3342	        1.72767e+07	            9083.78	            38806.5
    0HTH	                 52	                250	                  2	                 14	                450	                140	            74.3273	                768	            200.952	            113.434	            25.0178	            30.4733	            23.6099	            56.9845	          0.0180581	            0.99882	            1.21046	            14.3293	        4.90386e+06	            862.225	               6547	            2168.86	        1.98764e+07	               3347	        1.89511e+07	               3056	        3.50142e+07	               6561	        3.14164e+07	               5398	        2.83425e+07	            8638.61	            37154.5
   0HHHH	                 52	                250	                  3	                 22	                510	                 60	            41.8824	                446	            194.536	            130.372	             32.621	            40.4915	            9.63898	            60.3228	          0.0168451	            0.99773	                  0	            14.1472	        3.09344e+06	            1073.86	             6946.5	            2168.86	        1.32901e+07	               2378	        1.13505e+07	               1765	         2.4274e+07	               4531	        2.07685e+07	               3391	        1.74277e+07	             9176.5	              38657
   0THHH	                 52	                250	                  4	                 18	                490	                 90	            38.8068	                456	            198.855	            83.9342	            34.9691	            44.1047	            7.93387	            63.6246	          0.0173469	             0.9961	           0.691734	            15.3468	         2.0338e+06	            690.018	             4530.5	            2168.86	        9.36613e+06	               2147	        7.20454e+06	               1446	        1.92874e+07	               4047	        1.57965e+07	               2881	        1.91453e+07	            10294.7	              42349
   0THHT	                 52	                250	                  5	                 19	                490	                100	            40.8633	                512	            232.561	            77.4727	            1.50754	            36.2198	             9.1904	            59.6421	          0.0173274	           0.999504	           0.729232	            16.3011	        2.48365e+06	            735.298	               4911	            2168.86	        9.52008e+06	               2051	        7.98113e+06	               1557	        1.92534e+07	               4090	        1.58048e+07	               2936	        2.10163e+07	            11309.2	            40628.5
   0TTTH	                 52	                250	                  6	                 20	                500	                 90	            36.4298	                367	            246.643	            106.025	           -35.1052	            17.0334	            21.8535	            52.5971	          0.0151024	           0.992883	           0.493639	            13.2668	        2.21171e+06	            532.595	               5990	            2168.86	        1.25074e+07	               2163	        1.25074e+07	               2163	          2.845e+07	               5299	         2.6555e+07	               4684	         1.2874e+07	            8645.88	              34775
   0HHTH	                 52	                250	                  7	                 23	                510	                 90	            36.6584	                478	            216.883	            137.169	           -4.05182	            27.6308	            9.83124	            55.3815	          0.0169108	           0.998029	                  0	            16.8688	        2.82198e+06	            820.388	             5869.5	            2168.86	        1.30082e+07	               2316	        1.09659e+07	               1685	        2.53614e+07	               4622	        2.19378e+07	               3529	        1.89075e+07	            13366.2	              39713
   0HHTT	                 52	                250	                  8	                 24	                510	                 80	            39.9662	                497	            251.557	            142.811	           -14.3285	            35.4156	            8.92842	            57.2066	          0.0179178	           0.997887	                  0	            16.1916	        2.64717e+06	            771.315	               5201	            2168.86	        1.09976e+07	               2182	        9.49067e+06	               1705	        2.20098e+07	               4300	        1.91651e+07	               3358	        2.01001e+07	            12357.3	              40676
   0THTH	                 52	                250	                  9	                 25	                510	                 60	             35.283	                408	            254.157	             94.777	           -33.6427	            29.5617	            8.32966	            55.5509	          0.0161035	           0.990474	                  0	            15.2522	        1.99126e+06	            649.236	             4843.5	            2168.86	        1.06993e+07	               2219	        9.26573e+06	               1758	        2.36841e+07	               5017	        1.97018e+07	               3621	        1.66528e+07	            11615.1	            40569.5
