N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	10	10	10	10	(0, 128, 0)	4.900000233093314	7.7056214644731655	-2.200000116546657 1.4287546703519706e-16 -1.5000000874099901 -2.857509197987497e-17 -0.8000000291366638 -1.1430037505532248e-16 -0.09999997086333844 -1.143003750553224e-16 0.6000000874099888 -2.8575091979874795e-17 1.3000001165466568 1.4287546703519736e-16 
7	0.7	6.002	1	10	10	10	10	(0, 128, 0)	5.5999880982551975	7.7056214644731655	-2.8999802869210862 0.005287909407459368 -2.1999856754127616 0.0030723979849453763 -1.4999913958888225 0.0011895970620438958 -0.7999957937253416 -4.026752138862075e-05 -0.09999821385476013 -0.0005325908257995054 0.6000008018927178 -0.00046476137218666105 1.300000443790153 -0.00014613282387870936 
7	0.7	9.003	1	10	10	10	10	(0, 128, 0)	5.60000029107187	7.7056214644731655	-2.8999912980306384 0.0038843264597381894 -2.1999918428678438 0.0029879324286163494 -1.4999923585887018 0.002091540798036498 -0.7999928743160634 0.0011951542356605088 -0.0999933900355327 0.00029877383608492824 0.6000060942644813 -0.0005976014953200662 1.3000055494543907 -0.0014939743516212615 
8	0.7	12.000	1	10	10	10	10	(0, 128, 0)	6.299999062744387	7.7056214644731655	-3.599979582764504 0.008128276627201584 -2.8999816886612018 0.006438726845655835 -2.199983785191047 0.004775842926839678 -1.4999858018760606 0.0031723014492830793 -0.7999876596570095 0.0016494391528854432 -0.09998932511609752 0.0002072558455389216 0.6000091878583584 -0.0011755854876377562 1.3000078074119354 -0.0025317613436450347 
8	0.7	15.001	1	10	10	10	10	(0, 128, 0)	6.300000348820685	7.7056214644731655	-3.5999807315184427 0.00791359060889683 -2.899982359810763 0.006390334019037909 -2.199983958882324 0.004867140343424133 -1.499985557684275 0.0033440868191444107 -0.7999871560840847 0.0018212238384790707 -0.09998875405697238 0.00029855140137420295 0.6000096483103361 -0.0012239808845501737 1.300008021730903 -0.0027464501296846416 
9	0.7	18.003	1	10	10	10	10	(0, 128, 0)	7.000000253642217	7.7056214644731655	-4.299968580389643 0.012157190584530353 -3.599971545468906 0.010112909756589555 -2.899974470708393 0.00807510499176826 -2.1999773584091438 0.006052406826138798 -1.4999801861326865 0.004051777987795436 -0.7999829436754925 0.002075857152812323 -0.09998563582390213 0.00012200562942856512 0.6000117203065625 -0.0018167393256606822 1.3000090733868404 -0.003749008096037888 
10	0.7	21.004	1	10	10	10	10	(0, 128, 0)	7.699999218807196	7.7056214644731655	-4.999953661921448 0.0168415619771273 -4.299958653958931 0.014205707075592728 -3.5999635790103977 0.011594534057218999 -2.8999683310984348 0.009042921982062541 -2.1999727881916145 0.006582726517613319 -1.4999768785073235 0.0042326007384003266 -0.7999805961255074 0.001992465732739784 -0.09998399510878805 -0.00015644420299549674 0.6000128322824326 -0.00224599086642395 1.3000097577316136 -0.004310962036650742 
5	0.7	24.001	2	10	10	10	10	(206, 19, 202)	4.155561348067434	7.045036745459781	-3.252566546512405 -0.008701006321865455 -3.9355408070654154 0.004609810724246569 -4.621978156042116 0.01790448205128645 -5.312520728910534 0.031192487670726066 -6.007613794745045 0.04452394538432173 
6	0.7	24.001	2	10	10	10	10	(236, 11, 189)	4.839193619018969	8.508756546948854	-1.930933216534471 -0.02055187040982036 -1.2492763844649122 -0.012399116596956427 -0.5653478790239503 -0.004425868725686619 0.12174189571644747 0.0033235081563066033 0.8127052452784608 0.010912829959602065 1.5080388763729504 0.018456688200642182 
5	0.7	27.002	2	10	10	10	10	(206, 19, 202)	4.198655537840272	7.045036745459781	-3.3065936181653575 -0.010061622442677024 -4.005934984703887 0.004295149012004392 -4.705381243707893 0.0186514254799175 -5.4049517515461165 0.03300755128491422 -6.104659912465874 0.04736513157432721 
6	0.7	27.002	2	10	10	10	10	(236, 11, 189)	4.898158245315157	8.508756546948854	-1.909128328925568 -0.02378528021174953 -1.2097400923138444 -0.014788316318596065 -0.5102832077017463 -0.005797520921344561 0.18926932596422444 0.003185655505369535 0.8889391745518772 0.01216345496408021 1.588741428973158 0.02113980977956917 
6	0.7	30.003	2	10	10	10	10	(206, 19, 202)	4.6808757100060685	7.045036745459781	-3.1855576999920627 0.15718633976623572 -3.810843398764987 0.10277359994039718 -4.449826300857344 0.061472256171061446 -5.1049770912943035 0.03656307947604997 -5.776126023900886 0.024178122849336833 -6.462115357968122 0.017348756122904995 
7	0.7	30.003	2	10	10	10	10	(236, 11, 189)	5.358669658161155	8.508756546948854	-2.193314235796402 -0.18248645186830803 -1.5701855008366725 -0.10981411047477409 -0.9337286278075463 -0.051000208781543065 -0.28142725308939154 -0.01005865066617735 0.38583348282919644 0.015885335032682694 1.0657812017011674 0.032765017669019195 1.7562898304560763 0.04633290652643466 
