N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	10	10	10	0.1	(0, 128, 0)	4.900000233093314	8.922133026297852	-2.200000116546657 1.4287546703519706e-16 -1.5000000874099901 -2.857509197987497e-17 -0.8000000291366638 -1.1430037505532248e-16 -0.09999997086333844 -1.143003750553224e-16 0.6000000874099888 -2.8575091979874795e-17 1.3000001165466568 1.4287546703519736e-16 
7	0.7	6.002	1	10	10	10	0.1	(0, 128, 0)	5.5999880982551975	8.922133026297852	-2.8999802869210862 0.005287909407459368 -2.1999856754127616 0.0030723979849453763 -1.4999913958888225 0.0011895970620438958 -0.7999957937253416 -4.026752138862075e-05 -0.09999821385476013 -0.0005325908257995054 0.6000008018927178 -0.00046476137218666105 1.300000443790153 -0.00014613282387870936 
7	0.7	9.003	1	10	10	10	0.1	(0, 128, 0)	5.60000029107187	8.922133026297852	-2.8999912980306384 0.0038843264597381894 -2.1999918428678438 0.0029879324286163494 -1.4999923585887018 0.002091540798036498 -0.7999928743160634 0.0011951542356605088 -0.0999933900355327 0.00029877383608492824 0.6000060942644813 -0.0005976014953200662 1.3000055494543907 -0.0014939743516212615 
8	0.7	12.000	1	10	10	10	0.1	(0, 128, 0)	6.299999062744391	8.922133026297852	-2.8999935560176247 0.004922090460040714 -2.199994936464047 0.003565914604140078 -1.4999964234895906 0.0021830732712676314 -0.7999980889486767 0.0007408899646648462 -0.09999994672962252 -0.0007819723303915807 0.5999980365853688 -0.002385513806009498 1.2999959400555297 -0.004048397722447468 1.9999938341588386 -0.005737947501417442 
8	0.7	15.001	1	10	10	10	0.1	(0, 128, 0)	6.300000348820685	8.922133026297852	-2.8999937703365952 0.0051367792444908964 -2.199995396916025 0.0036143100006942102 -1.4999969945487135 0.002091777716108253 -0.7999985925215979 0.0005691052803430135 -0.10000019092140423 -0.0009537576989811161 0.5999982102766469 -0.0024768112219180445 1.2999966112050896 -0.004000004896187819 1.9999949829127723 -0.0055232614847020986 
9	0.7	18.003	1	10	10	10	0.1	(0, 128, 0)	7.000000253642218	8.922133026297852	-2.8999948219925358 0.00613933721099877 -2.199997468912254 0.004207068441897528 -1.5000001127817857 0.002268323488083399 -0.8000028049301918 0.00031447196597255783 -0.10000556247299425 -0.001661448867740934 0.5999916098034668 -0.0036620777048183843 1.299988722102719 -0.005684775869185229 1.9999857968632362 -0.0077225806327461104 2.699982831783977 -0.009766861459427338 
10	0.7	21.004	1	10	10	10	0.1	(0, 128, 0)	7.6999992287600385	8.922133026297852	-3.5999795498115397 0.010960444205276093 -2.8999845010343033 0.00833536241763319 -2.1999893878151373 0.0057342704193087575 -1.4999941080467474 0.0031910682263075816 -0.7999985429113801 0.0007367157862631145 -0.10000262209441559 -0.001610660193566039 0.5999936608977783 -0.003851139125411981 1.2999902542111115 -0.006002961059557331 1.9999870686322336 -0.008097092111198419 2.6999839788201077 -0.010167340435991058 
11	0.7	24.001	1	10	10	10	0.1	(0, 128, 0)	8.399997768272012	8.922133026297852	-3.599982574128552 0.010579131951974881 -2.8999862468231785 0.008332107938299185 -2.1999900515693884 0.006063595868248696 -1.499994123881161 0.0037394075556900037 -0.7999985843288304 0.0013217950568029 -0.10000353780580667 -0.001221148944475396 0.5999909597243431 -0.003906874587018377 1.299984930587631 -0.006732483499268165 1.999978487364409 -0.0096737577382556 2.6999718144717915 -0.012690603123849752 3.399965086530559 -0.01573891477620474 
6	0.7	27.002	2	10	10	10	0.1	(143, 28, 133)	4.8957404515466365	8.315997269101427	-3.604652087569601 -0.020091923720819957 -2.9050067466593243 -0.010143840255949887 -2.2056454585088825 -0.00019446072314767957 -1.5065684008284097 0.00976287023323404 -0.8077755289380534 0.01973213142975144 -0.10926641479301376 0.029710642437645953 
6	0.7	27.002	2	10	10	10	0.1	(101, 190, 239)	4.895740778300061	7.905516236852235	0.6095110428928104 0.028173913888378796 1.3079051055174267 0.012035505251524449 2.0065830517893035 -0.004092564879397523 2.705545350922353 -0.020206952210690434 3.4047919895243046 -0.036312735031071644 4.104322692585893 -0.052418332451540185 
