N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.003	1	0.1	10	10	10	(0, 128, 0)	4.90000350594967	7.676826544647751	-2.2000017529748384 1.4287556660828223e-16 -1.5000014722357198 -2.857506789300117e-17 -0.8000002807374366 -1.1430049871528113e-16 -0.09999971926256548 -1.1430049871528096e-16 0.6000014722357181 -2.857506789300059e-17 1.3000017529748318 1.4287556660828194e-16 
7	0.7	6.003	1	0.1	10	10	10	(0, 128, 0)	5.599985961797108	7.676826544647751	-2.200003400035577 -0.00015472020314146162 -1.5000026850756625 -0.00046500806601811517 -0.8000004721777482 -0.0005268844244905136 -0.09999895336398833 -3.2945659685518916e-05 0.6000000532116393 0.0011941697517115154 1.2999834340730172 0.003071345246521224 1.999975238327704 0.0052801915357847395 
7	0.7	9.003	1	0.1	10	10	10	(0, 128, 0)	5.599989794297333	7.676826544647751	-2.2000038569873825 -0.0014939529534926629 -1.5000033090572957 -0.0005975856585264449 -0.8000016550814314 0.00029878555699157556 -0.10000211426469482 0.0011951592727879215 0.5999942230724261 0.0020915352170359017 1.299987433494787 0.002987912363292375 1.9999824937829798 0.003884294382593213 
8	0.7	12.003	1	0.1	10	10	10	(0, 128, 0)	6.299976214111986	7.676826544647751	-2.2000034038351 -0.002532739524813037 -1.5000034583881818 -0.0011757864698977779 -0.8000025873861595 0.0002077094872868996 -0.10000438062603807 0.001650265029631967 0.5999905815975947 0.003173115420481569 1.2999819025096422 0.004776258867774175 1.9999676907093356 0.0064384532104825275 2.6999611385738937 0.008127206688641616 
8	0.7	15.003	1	0.1	10	10	10	(0, 128, 0)	6.299980722860958	7.676826544647751	-2.2000037993887345 -0.002746417688026772 -1.5000043284056832 -0.0012239542182209 -0.8000040059076076 0.0002985744125257243 -0.10000622339489296 0.0018212384069051914 0.5999885797045913 0.003344087464506579 1.2999804396537782 0.0048671216620429746 1.9999714928533625 0.00639029499011277 2.699965328040162 0.007913537679742377 
9	0.7	18.003	1	0.1	10	10	10	(0, 128, 0)	6.999968773573761	7.676826544647751	-2.2000023306673353 -0.003748914949304957 -1.5000038964244868 -0.0018166857293485951 -0.8000046821772384 0.0001220263943533009 -0.10000813007255638 0.0020758484539057697 0.5999853771498351 0.004051746846915135 1.2999759006761535 0.006052362008392214 1.9999640251419344 0.008075054856944215 2.699951393635499 0.010112862503278823 3.3999438432354707 0.012157165599820663 
5	0.7	21.003	2	0.1	10	10	10	(95, 39, 67)	3.8557554839776778	7.029396113533171	-2.899600140082302 -0.04715609643580265 -2.2025266873778158 -0.023773901512099023 -1.5205884027341188 -0.0008852625175229783 -0.9061175344318082 0.01976275796958956 -0.4452281875556395 0.03526543378553719 
5	0.7	21.003	2	0.1	10	10	10	(218, 158, 175)	3.8557071538457683	7.137358748288165	0.9449897545560271 0.03759903164481159 1.4059632037884926 0.025834660852158936 2.020565988495517 0.010167086295076658 2.702662033258087 -0.0071984936728190264 3.399900512329813 -0.024937291188136135 
5	0.7	24.002	2	0.1	10	10	10	(95, 39, 67)	3.8615613848249777	7.029396113533171	-2.906795572926378 -0.04840499435106944 -2.223415015160796 -0.02440333820020734 -1.5731660473375797 -0.001555228376609213 -0.9811092954729788 0.019265429063242374 -0.44675364116838917 0.03807124997438116 
5	0.7	24.002	2	0.1	10	10	10	(218, 158, 175)	3.8615100848517407	7.137358748288165	0.946485318588764 0.039967057661813826 1.4809560670690947 0.025626684281729338 2.073150128724711 0.009750758455958639 2.7235585177967616 -0.007670002037170233 3.4071121168469816 -0.025969688146910655 
