N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	10	10	10	10	(0, 128, 0)	4.900000233093314	7.217415025870944	-2.200000116546657 1.4287546703519706e-16 -1.5000000874099901 -2.857509197987497e-17 -0.8000000291366638 -1.1430037505532248e-16 -0.09999997086333844 -1.143003750553224e-16 0.6000000874099888 -2.8575091979874795e-17 1.3000001165466568 1.4287546703519736e-16 
7	0.7	6.002	1	10	10	10	10	(0, 128, 0)	5.5999880982551975	7.217415025870944	-2.8999802869210862 0.005287909407459368 -2.1999856754127616 0.0030723979849453763 -1.4999913958888225 0.0011895970620438958 -0.7999957937253416 -4.026752138862075e-05 -0.09999821385476013 -0.0005325908257995054 0.6000008018927178 -0.00046476137218666105 1.300000443790153 -0.00014613282387870936 
7	0.7	9.003	1	10	10	10	10	(0, 128, 0)	5.60000029107187	7.217415025870944	-2.8999912980306384 0.0038843264597381894 -2.1999918428678438 0.0029879324286163494 -1.4999923585887018 0.002091540798036498 -0.7999928743160634 0.0011951542356605088 -0.0999933900355327 0.00029877383608492824 0.6000060942644813 -0.0005976014953200662 1.3000055494543907 -0.0014939743516212615 
8	0.7	12.000	1	10	10	10	10	(0, 128, 0)	6.299999062744387	7.217415025870944	-3.599979582764504 0.008128276627201584 -2.8999816886612018 0.006438726845655835 -2.199983785191047 0.004775842926839678 -1.4999858018760606 0.0031723014492830793 -0.7999876596570095 0.0016494391528854432 -0.09998932511609752 0.0002072558455389216 0.6000091878583584 -0.0011755854876377562 1.3000078074119354 -0.0025317613436450347 
8	0.7	15.001	1	10	10	10	10	(0, 128, 0)	6.300000348820685	7.217415025870944	-3.5999807315184427 0.00791359060889683 -2.899982359810763 0.006390334019037909 -2.199983958882324 0.004867140343424133 -1.499985557684275 0.0033440868191444107 -0.7999871560840847 0.0018212238384790707 -0.09998875405697238 0.00029855140137420295 0.6000096483103361 -0.0012239808845501737 1.300008021730903 -0.0027464501296846416 
9	0.7	18.003	1	10	10	10	10	(0, 128, 0)	7.000000253642217	7.217415025870944	-4.299968580389643 0.012157190584530353 -3.599971545468906 0.010112909756589555 -2.899974470708393 0.00807510499176826 -2.1999773584091438 0.006052406826138798 -1.4999801861326865 0.004051777987795436 -0.7999829436754925 0.002075857152812323 -0.09998563582390213 0.00012200562942856512 0.6000117203065625 -0.0018167393256606822 1.3000090733868404 -0.003749008096037888 
5	0.7	21.004	2	10	10	10	10	(126, 157, 102)	4.184015340448823	8.145315456430938	-2.536664084905355 -0.05919124753249519 -3.229768705072917 -0.023904083632505995 -3.9240368801099503 0.011283429674582712 -4.619755921587441 0.046381267468824754 -5.317123205297824 0.08147896784285014 
5	0.7	21.004	2	10	10	10	10	(2, 1, 197)	4.183999823567184	8.989560121572158	-1.1640192986693831 -0.05241665511534978 -0.4705260938901164 -0.02599396474559651 0.2241281026700215 0.00037835987042954977 0.9202308570646387 0.026708397783812166 1.617982037133858 0.053051102658635996 
5	0.7	24.001	2	10	10	10	10	(126, 157, 102)	4.199792158513812	8.145315456430938	-2.55014516503745 -0.06221514491724889 -3.2491067869620687 -0.025562335530417462 -3.948083586867484 0.011089085759641943 -4.647079275022586 0.047739259970229195 -5.346096386498469 0.0843894184950915 
5	0.7	24.001	2	10	10	10	10	(2, 1, 197)	4.199791920027694	8.989560121572158	-1.1506234184640058 -0.054061499172835994 -0.45123276794726175 -0.026796685927327216 0.24817302123813897 0.0004674745473168275 0.9475976642984867 0.027731096590842722 1.6470437340040023 0.054994905638244246 
6	0.7	27.002	2	10	10	10	10	(126, 157, 102)	4.880753647684731	8.145315456430938	-2.136531112644071 -0.7195133252344805 -2.7945038971052076 -0.49006316455536697 -3.4541052567436537 -0.27012513647373243 -4.117403248493552 -0.06268974073913518 -4.7847457581828285 0.13464904525340446 -5.455292718421833 0.3275130942411803 
6	0.7	27.002	2	10	10	10	10	(2, 1, 197)	4.8733284793969975	8.989560121572158	-1.6078803618312352 0.5137934669421754 -0.93047413565186 0.3586512279536232 -0.2525673385846772 0.21294536649719298 0.42780043193234457 0.0797355549678434 1.1114623108630681 -0.04332419944820274 1.7983790905552635 -0.16180741256730127 
6	0.7	30.003	2	10	10	10	10	(126, 157, 102)	4.899999977862779	8.145315456430938	-2.137506682882156 -0.7517318654478508 -2.801053127053265 -0.5287832727637287 -3.4645997492540017 -0.305835136891161 -4.128146590290784 -0.08288763870270971 -4.791693623586887 0.14005933082193242 -5.455240735246402 0.36300604222743865 
6	0.7	30.003	2	10	10	10	10	(2, 1, 197)	4.89999951409054	8.989560121572158	-1.6129702046516878 0.5461792794459883 -0.9289551230128931 0.3974406598344007 -0.24493992618895755 0.24870251001233115 0.4390754241143908 0.09996500802821134 1.1230909306131005 -0.048771959683129404 1.8071065235667338 -0.1975086737435549 
7	0.7	33.004	2	10	10	10	10	(126, 157, 102)	5.599793624353168	8.145315456430938	-1.4817697832825316 -0.9947836834629377 -2.1451203211160292 -0.7712149027538596 -2.8082466244037017 -0.5469528168346138 -3.4706651548403453 -0.3209483108654629 -4.132694424964618 -0.09375827577623758 -4.794514354732303 0.13410540597439094 -5.456271331060281 0.3622281642015722 
7	0.7	33.004	2	10	10	10	10	(2, 1, 197)	5.598468005290005	8.989560121572158	-2.282985074261628 0.7422253807583291 -1.6025603309676597 0.5792563558157856 -0.9218187015863022 0.41765175280110295 -0.24056897486357562 0.25810074316005976 0.44121035787458573 0.10059138553918932 1.1234049464597549 -0.05545157705948419 1.805836920417596 -0.21085898960367763 
7	0.7	36.001	2	10	10	10	10	(126, 157, 102)	5.59999840083608	8.145315456430938	-1.4845997985834314 -1.0027531556819311 -2.146774225465466 -0.7757615664857 -2.8089465740012227 -0.5487635985706772 -3.471112455401562 -0.3217496213002262 -4.13327469568246 -0.0947246336314629 -4.795434955211569 0.13230669185747662 -5.457594576714291 0.3593404715866947 
