N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	10	10	10	10	(0, 128, 0)	4.900000233093314	9.132875103862206	-2.200000116546657 1.4287546703519706e-16 -1.5000000874099901 -2.857509197987497e-17 -0.8000000291366638 -1.1430037505532248e-16 -0.09999997086333844 -1.143003750553224e-16 0.6000000874099888 -2.8575091979874795e-17 1.3000001165466568 1.4287546703519736e-16 
6	0.7	6.002	1	10	10	10	10	(0, 128, 0)	4.9000002330933174	9.132875103862206	-2.200000116546657 1.4287546703695146e-16 -1.5000000874099901 -2.857509198010462e-17 -0.8000000291366625 -1.143003750568448e-16 -0.0999999708633355 -1.1430037505684528e-16 0.6000000874099928 -2.85750919801061e-17 1.3000001165466608 1.4287546703694902e-16 
6	0.7	9.003	1	10	10	10	10	(0, 128, 0)	4.9000002330933174	9.132875103862206	-2.200000116546657 1.4287546703695146e-16 -1.5000000874099901 -2.857509198010462e-17 -0.8000000291366625 -1.143003750568448e-16 -0.0999999708633355 -1.1430037505684528e-16 0.6000000874099928 -2.85750919801061e-17 1.3000001165466608 1.4287546703694902e-16 
8	0.7	12.000	1	10	10	10	10	(0, 128, 0)	6.299980680203744	9.132875103862206	-2.8999846868536503 0.004699208874076421 -2.19998881490585 0.0026793477137731798 -1.4999933889108252 0.0009826172641941003 -0.7999978436223006 4.978059151492158e-06 -0.10000215637769638 4.978059151468082e-06 0.5999933889108284 0.0009826172641940268 1.2999888149058532 0.002679347713773054 1.999984686853654 0.0046992088740762435 
8	0.7	15.001	1	10	10	10	10	(0, 128, 0)	6.300000328806018	9.132875103862206	-2.900000164371475 0.002097696674037753 -2.200000136835308 0.0020929262506333107 -1.5000000815025911 0.0020889189730703825 -0.8000000270631369 0.002086610013453749 -0.09999997293686201 0.002086610013453724 0.6000000815025923 0.002088918973070307 1.3000001368353094 0.002092926250633185 2.0000001643714764 0.002097696674037577 
8	0.7	18.003	1	10	10	10	10	(0, 128, 0)	6.300000349627696	9.132875103862206	-2.9000001748138473 0.00209155252307512 -2.2000001456781133 0.0020915412565466287 -1.5000000874065123 0.0020915317923748144 -0.8000000291354419 0.0020915263391986377 -0.09999997086455735 0.0020915263391986126 0.6000000874065133 0.002091531792374739 1.300000145678115 0.002091541256546503 2.0000001748138487 0.002091552523074944 
10	0.7	21.004	1	10	10	10	10	(0, 128, 0)	7.699983833792897	9.132875103862206	-3.599986579304158 0.006728179239621066 -2.8999894548496075 0.0049922509574811084 -2.199992660877119 0.0034064767834546274 -1.4999957889797528 0.0021827175417307217 -0.7999986434270923 0.0015142173680338844 -0.10000135657289781 0.001514217368033849 0.5999957889797627 0.0021827175417306133 1.299992660877129 0.0034064767834544405 1.999989454849617 0.004992250957480838 2.6999865793041677 0.0067281792396207095 
10	0.7	24.001	1	10	10	10	10	(0, 128, 0)	7.699999714781731	9.132875103862206	-3.5999997614497015 0.0041620558720777195 -2.8999998058584846 0.003929381881539156 -2.1999998475139333 0.0037167836196869376 -1.499999904421815 0.00355265507122632 -0.7999999676556833 0.0034629654457912743 -0.10000003234430718 0.0034629654457912352 0.5999999044218249 0.003552655071226203 1.2999998475139434 0.0037167836196867416 1.9999998058584945 0.003929381881538881 2.6999997614497113 0.004162055872077366 
10	0.7	27.002	1	10	10	10	10	(0, 128, 0)	7.700000443579013	9.132875103862206	-3.600000220074721 0.0038178820958737997 -2.9000001927017314 0.0037867757042755706 -2.20000013706885 0.0037583532535633317 -1.5000000820301598 0.0037364107614219883 -0.8000000273110018 0.0037244200751867197 -0.0999999726889887 0.0037244200751866807 0.6000000820301691 0.0037364107614218708 1.3000001370688594 0.003758353253563136 2.000000192701741 0.003786775704275297 2.70000022007473 0.003817882095873448 
12	0.7	30.003	1	10	10	10	10	(0, 128, 0)	9.099995185358893	9.132875103862206	-4.299995818843471 0.00709114659950703 -3.5999965421250693 0.006186355168537813 -2.899997340920453 0.005328371782470661 -2.1999981603062095 0.004588822012166419 -1.4999989366040898 0.004043296483663249 -0.7999996542615577 0.003753376758301947 -0.10000034573843411 0.0037533767583019027 0.5999989366040979 0.0040432964836631165 1.2999981603062178 0.0045888220121662 1.9999973409204612 0.005328371782470355 2.699996542125078 0.006186355168537422 3.39999581884348 0.0070911465995065525 
12	0.7	33.004	1	10	10	10	10	(0, 128, 0)	9.099999637091027	9.132875103862206	-4.299999473226558 0.006014978806545178 -3.5999995869849957 0.005615768224369969 -2.899999688642776 0.005237210154731148 -2.199999791443835 0.004910907147857818 -1.4999998836584656 0.004670211206218776 -0.7999999630754816 0.00454229326492423 -0.10000003692450961 0.004542293264924186 0.5999998836584747 0.004670211206218643 1.2999997914438446 0.004910907147857596 1.9999996886427853 0.005237210154730837 2.699999586985006 0.005615768224369569 3.3999994732265693 0.006014978806544689 
7	0.7	36.001	2	10	10	10	10	(160, 211, 244)	5.547664842598888	8.277143153682779	-5.262049665518051 -0.10694530386641014 -4.5658540671148815 -0.06956597044729827 -3.872369687881313 -0.032142834418437995 -3.181420413337688 0.0055857307638881686 -2.4927405340536173 0.04383045672861025 -1.805978520192712 0.08264898827645362 -1.1207045384985348 0.12186759641941199 
7	0.7	36.001	2	10	10	10	10	(46, 192, 172)	5.547664870964301	7.983159692568105	0.22070476688030205 0.12187328106365493 0.9059786631345743 0.08265304024236346 1.5927405962249008 0.04383296150300598 2.281420401577628 0.005586807429758607 2.9723696082585316 -0.03214307579116861 3.6658539231520844 -0.06956745611575413 4.362049457710935 -0.10694800524454695 
7	0.7	39.002	2	10	10	10	10	(160, 211, 244)	5.592177922591221	8.277143153682779	-5.330628606678928 -0.11555754099683171 -4.632227064861562 -0.0749472422573913 -3.934230828013616 -0.03433114492112176 -3.236613803118908 0.006331585591323048 -2.5393364124057607 0.047074154746950835 -1.8423461198364608 0.087906146804526 -1.145578553675506 0.12880098884275487 
7	0.7	39.002	2	10	10	10	10	(46, 192, 172)	5.592177928616639	7.983159692568105	0.24557887889972682 0.1288083984391633 0.9423463342740457 0.0879116418038585 1.6393365170532017 0.0470777517492793 2.3366137993983043 0.006333307852401545 3.0342307171923943 -0.034331275794825006 3.7322268476783043 -0.07494921175892233 4.4306282832256505 -0.1155613435576404 
7	0.7	42.003	2	10	10	10	10	(160, 211, 244)	5.598823845463908	8.277143153682779	-5.340860085451017 -0.11688014293964978 -4.642131139699602 -0.0757738598440087 -3.943463127268281 -0.03466672085922333 -3.2448521534716734 0.006447453242912435 -2.546292269248711 0.04757369531153054 -1.8477755735772545 0.0887134690241574 -1.1492924064571874 0.12986276312039233 
7	0.7	42.003	2	10	10	10	10	(46, 192, 172)	5.598823846417707	7.983159692568105	0.2492927489307094 0.12987045879801337 0.9477758010799084 0.08871920896737624 1.6462923819381898 0.04757748211102519 2.344852151572179 0.006449290530690124 3.0434630109797145 -0.03466682970666739 3.7421309091384596 -0.0757759125592595 4.440859740631459 -0.11688413865376389 
