N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.003	1	0.1	10	10	10	(0, 128, 0)	4.90000350594967	9.675920442502994	-2.2000017529748384 1.4287556660828223e-16 -1.5000014722357198 -2.857506789300117e-17 -0.8000002807374366 -1.1430049871528113e-16 -0.09999971926256548 -1.1430049871528096e-16 0.6000014722357181 -2.857506789300059e-17 1.3000017529748318 1.4287556660828194e-16 
7	0.7	6.003	1	0.1	10	10	10	(0, 128, 0)	5.599985961797108	9.675920442502994	-2.200003400035577 -0.00015472020314146162 -1.5000026850756625 -0.00046500806601811517 -0.8000004721777482 -0.0005268844244905136 -0.09999895336398833 -3.2945659685518916e-05 0.6000000532116393 0.0011941697517115154 1.2999834340730172 0.003071345246521224 1.999975238327704 0.0052801915357847395 
7	0.7	9.003	1	0.1	10	10	10	(0, 128, 0)	5.599989794297333	9.675920442502994	-2.2000038569873825 -0.0014939529534926629 -1.5000033090572957 -0.0005975856585264449 -0.8000016550814314 0.00029878555699157556 -0.10000211426469482 0.0011951592727879215 0.5999942230724261 0.0020915352170359017 1.299987433494787 0.002987912363292375 1.9999824937829798 0.003884294382593213 
8	0.7	12.003	1	0.1	10	10	10	(0, 128, 0)	6.299976921137997	9.675920442502994	-2.899980713180024 -0.005736878530104825 -2.1999866176353424 -0.004048127691875088 -1.4999967487627548 -0.002385927576763199 -0.8000000790709133 -0.0007827753099677669 -0.10000277422790242 0.0007400774274449457 0.5999930900899861 0.002182626298874603 1.2999886156170966 0.0035661106784529157 1.999984536285322 0.00492305528945147 
8	0.7	15.003	1	0.1	10	10	10	(0, 128, 0)	6.299982560607493	9.675920442502994	-2.8999843729429515 -0.0055232112310591094 -2.1999891826586437 -0.003999967507309227 -1.4999948802211716 -0.0024767890225653043 -0.7999992913146167 -0.0009537486230764385 -0.10000284598773347 0.0005691020988098643 0.599993308435717 0.0020917606467869584 1.299989981547704 0.0036142794379162625 1.999986592257171 0.005136734786010053 
9	0.7	18.003	1	0.1	10	10	10	(0, 128, 0)	6.999971541279505	9.675920442502994	-3.5999627376986725 -0.009766835802096693 -2.899969892261253 -0.0077225344690709085 -2.1999810397253468 -0.00568472539344721 -1.4999902202908542 -0.003662027594005022 -0.799996893830748 -0.0016614071865374508 -0.10000217317819339 0.0003144919634075883 0.5999932256748309 0.0022683082555744034 1.2999898375260086 0.004207010725037249 1.9999862039578162 0.006139231834026597 
10	0.7	21.003	1	0.1	10	10	10	(0, 128, 0)	7.699962188942338	9.675920442502994	-3.599964510851274 -0.010166451105655795 -2.8999711912155233 -0.008096686737551628 -2.1999798000803934 -0.006003006328288547 -1.4999887733294832 -0.0038515409793782223 -0.7999964814611108 -0.0016112664684825207 -0.100003318272834 0.0007360895647049072 0.5999899608618326 0.0031906071648509417 1.299982111024615 0.005734126048861409 1.9999702461322828 0.008335622306885799 2.6999619773911157 0.010961164686600936 
11	0.7	24.002	1	0.1	10	10	10	(0, 128, 0)	8.399953971473998	9.675920442502994	-3.599965570277358 -0.010594644639170075 -2.8999718184443424 -0.008429255553333955 -2.19997926040557 -0.00623579964200636 -1.499987867007292 -0.00397044946096375 -0.7999960376044992 -0.0015860121798475864 -0.10000383451592956 0.000956046137233286 0.5999878417548842 0.0036753496529470936 1.2999776378183052 0.006566259533030292 1.999964325993449 0.009597630423624359 2.6999477678681485 0.012720016665088062 3.399937360531481 0.015880096532602733 
12	0.7	27.002	1	0.1	10	10	10	(0, 128, 0)	9.09994623606761	9.675920442502994	-3.599965749426864 -0.01113341449642417 -2.8999719976593425 -0.008775958875438103 -2.19997902638789 -0.00640418281886993 -1.499987510204481 -0.003988329804418931 -0.7999960171191911 -0.0014845467147143582 -0.10000445758952614 0.0011588866783999539 0.5999862853106379 0.003990085377249305 1.2999748654710002 0.007039337621827114 1.999960300546464 0.010306979082846878 2.699943153895792 0.01375881135636728 3.3999241715922532 0.01733291985007318 4.099911841536832 0.02095859134014617 
6	0.7	30.002	2	0.1	10	10	10	(214, 225, 98)	4.535873000478129	9.230311785246222	-3.5994965089661233 0.0358944888958209 -2.8997341042312113 0.01901989770599612 -2.200492389262363 0.002149005443476116 -1.507778303943802 -0.014583418580933032 -0.8699383409626896 -0.03001200086249713 -0.46453787341346164 -0.03982748220025416 
7	0.7	30.002	2	0.1	10	10	10	(143, 30, 122)	5.27717931941719	9.29628223381523	0.9238397296897953 -0.04867318108922135 1.3549387010044365 -0.03378403946858222 2.0055729276470946 -0.011354010378927209 2.700327700097723 0.01252356094603319 3.399583766347143 0.03648205375839556 4.099149854172721 0.06039875971045521 4.798738319331961 0.08429343382360338 
6	0.7	33.002	2	0.1	10	10	10	(214, 225, 98)	4.53849112371185	9.230311785246222	-3.600030205056544 0.03641275626151927 -2.9025395259390017 0.019179571449249144 -2.213856747896477 0.0021577040830396774 -1.555079025350177 -0.014138113883375877 -0.9659639610671499 -0.028725376978019954 -0.4624989158867297 -0.04120126478629359 
7	0.7	33.002	2	0.1	10	10	10	(143, 30, 122)	5.2715845554334315	9.29628223381523	0.9295484853632132 -0.05081273574809893 1.438774366975467 -0.032825116963943975 2.0412991071827387 -0.011571753136231242 2.7091380970364605 0.011936822423078064 3.4011954553433337 0.03624976034568746 4.099378464704292 0.06074444959872516 4.798740822447717 0.08526628373336227 
7	0.7	36.002	2	0.1	10	10	10	(214, 225, 98)	4.524547746500371	9.230311785246222	-3.607200256388644 0.034065637709264754 -2.932909752361181 0.020191633619936096 -2.3247610712371527 0.0041775733568006155 -1.8037000673041579 -0.0016025255779267078 -1.2973593317786944 -0.021191545842369104 -0.8014821749062098 -0.02177195934119095 -0.4837437616892565 -0.03618091227438077 
8	0.7	36.002	2	0.1	10	10	10	(143, 30, 122)	5.311556890201191	9.29628223381523	0.89140985402198 -0.08453441984784614 1.1681958811054554 -0.06685863279883172 1.613545430064922 -0.05082815666574317 2.1181773062704345 -0.02360932664504641 2.7332988728463996 0.0036269537835993864 3.4076677637081443 0.035124066396506795 4.100696210526274 0.06653666532200082 4.798613582694486 0.09820260971693787 
7	0.7	39.002	2	0.1	10	10	10	(214, 225, 98)	4.53497936767303	9.230311785246222	-3.6315348641645073 0.03393428835006881 -2.9745515518028185 0.020263357933957685 -2.3734074468592636 0.007157466076327565 -1.8296107269405668 -0.003273805639031116 -1.327878900138161 -0.015369683715965124 -0.8756796983730842 -0.02302993931106973 -0.4972596666402724 -0.03208829183911486 
9	0.7	39.002	2	0.1	10	10	10	(143, 30, 122)	6.0162564356531245	9.29628223381523	0.8878957960538612 -0.0891658520566466 1.2341872791857487 -0.0720281930179924 1.6595619109796595 -0.05103775544643102 2.171302326571178 -0.0259080322939688 2.7669398645986574 0.003175671229924823 3.421477899603653 0.03496520243290324 4.105122490110705 0.06803277855996653 4.799942647688383 0.1015584868197222 5.498694050869726 0.13524199885641283 
8	0.7	42.002	2	0.1	10	10	10	(214, 225, 98)	4.858063296753013	9.230311785246222	-3.6701480106910234 0.0282387165646226 -3.0430300535670205 0.01924310742301997 -2.498304339365925 0.009246943029275844 -2.000498905795265 0.004874818557061374 -1.5061219560590065 -0.007125351100737922 -1.010228993081509 -0.00871520054898766 -0.5376872793498244 -0.021705063296576788 -0.2125872692195288 -0.022247840737664854 
9	0.7	42.002	2	0.1	10	10	10	(143, 30, 122)	5.739317640622502	9.29628223381523	1.1670062936242538 -0.10732002000482739 1.4538062593623207 -0.09127070780704467 1.878829959948434 -0.06314080725338594 2.3299481114156175 -0.0374007447794569 2.8386335209246676 -0.005995029197452014 3.4471976429849573 0.02968558568894062 4.113666009909123 0.06882213147413413 4.802431429255109 0.10880486333695344 5.498723698226401 0.14912869895836103 
9	0.7	45.002	2	0.1	10	10	10	(214, 225, 98)	5.124024720147354	9.230311785246222	-3.7817855726289467 -0.07824210492128421 -3.2523799179751207 -0.038296201154867524 -2.7761217128981746 -0.013157826863479808 -2.298604885720379 0.039503453865106036 -1.8152830951221914 0.06653890203137114 -1.3351871712389163 0.14085820216378975 -0.8496593034107365 0.17859808149634268 -0.3765083312229178 0.26998301974040106 -0.08061824875747955 0.2956577471810054 
10	0.7	45.002	2	0.1	10	10	10	(143, 30, 122)	5.907760817330196	9.29628223381523	1.03719977431778 -0.3963207765063012 1.30244707403511 -0.3245125473066724 1.7449204903001316 -0.25409416803414114 2.1851141802347063 -0.15089078394260552 2.629703633364472 -0.09254341354955781 3.062267972456259 -0.01748885729840636 3.5343558088634874 0.03296369607907787 4.134815609594086 0.09825405504651985 4.805251846201327 0.15856637032162413 5.496108816991567 0.218428492581752 
