N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	10	10	10	0.1	(0, 128, 0)	4.900000233093314	8.02830407887248	-2.200000116546657 1.4287546703519706e-16 -1.5000000874099901 -2.857509197987497e-17 -0.8000000291366638 -1.1430037505532248e-16 -0.09999997086333844 -1.143003750553224e-16 0.6000000874099888 -2.8575091979874795e-17 1.3000001165466568 1.4287546703519736e-16 
7	0.7	6.002	1	10	10	10	0.1	(0, 128, 0)	5.5999880982551975	8.02830407887248	-2.8999802869210862 0.005287909407459368 -2.1999856754127616 0.0030723979849453763 -1.4999913958888225 0.0011895970620438958 -0.7999957937253416 -4.026752138862075e-05 -0.09999821385476013 -0.0005325908257995054 0.6000008018927178 -0.00046476137218666105 1.300000443790153 -0.00014613282387870936 
7	0.7	9.003	1	10	10	10	0.1	(0, 128, 0)	5.60000029107187	8.02830407887248	-2.8999912980306384 0.0038843264597381894 -2.1999918428678438 0.0029879324286163494 -1.4999923585887018 0.002091540798036498 -0.7999928743160634 0.0011951542356605088 -0.0999933900355327 0.00029877383608492824 0.6000060942644813 -0.0005976014953200662 1.3000055494543907 -0.0014939743516212615 
8	0.7	12.000	1	10	10	10	0.1	(0, 128, 0)	6.299999062744391	8.02830407887248	-2.8999935560176247 0.004922090460040714 -2.199994936464047 0.003565914604140078 -1.4999964234895906 0.0021830732712676314 -0.7999980889486767 0.0007408899646648462 -0.09999994672962252 -0.0007819723303915807 0.5999980365853688 -0.002385513806009498 1.2999959400555297 -0.004048397722447468 1.9999938341588386 -0.005737947501417442 
8	0.7	15.001	1	10	10	10	0.1	(0, 128, 0)	6.300000348820685	8.02830407887248	-2.8999937703365952 0.0051367792444908964 -2.199995396916025 0.0036143100006942102 -1.4999969945487135 0.002091777716108253 -0.7999985925215979 0.0005691052803430135 -0.10000019092140423 -0.0009537576989811161 0.5999982102766469 -0.0024768112219180445 1.2999966112050896 -0.004000004896187819 1.9999949829127723 -0.0055232614847020986 
9	0.7	18.003	1	10	10	10	0.1	(0, 128, 0)	7.00000025366996	8.02830407887248	-3.599981617830956 0.00938112365251125 -2.8999845827286403 0.0073369044632051374 -2.199987507791886 0.005299159194358688 -1.4999903953308957 0.0032765155266135633 -0.79999322291456 0.0012759338844096153 -0.09999598034222812 -0.0006999479291998602 0.6000013276021658 -0.0026537677329532597 1.2999986838096802 -0.004592485966498474 1.9999960369593766 -0.0065247301579876285 
10	0.7	21.004	1	10	10	10	0.1	(0, 128, 0)	7.699999218796911	8.02830407887248	-4.299966699491243 0.014065488383013138 -3.5999716913722875 0.011429675160402372 -2.899976616269214 0.00881854382818112 -2.199981368206558 0.006266973456448304 -1.4999858251546307 0.003806819721608968 -0.7999899153317682 0.0014567357030968347 -0.09999363281776129 -0.0007833575112503445 0.6000029683260149 -0.0029322256306469133 1.2999997958411558 -0.005021730461662037 1.9999967214132603 -0.007086659792892388 
5	0.7	24.001	2	10	10	10	0.1	(96, 181, 106)	4.196609301154373	7.160572958717397	-4.30926923557409 0.02306130728083343 -3.6096443996362018 0.015996107272682282 -2.910358766457866 0.008932580919224152 -2.211411806145907 0.0018689747947247593 -1.5128026828732213 -0.005194714160904788 
6	0.7	24.001	2	10	10	10	0.1	(46, 50, 111)	4.895758710466303	7.6858763400660575	-0.7897471490965888 -0.008762039224363291 -0.09116070640688732 -0.007296301789724359 0.6077068450810159 -0.005835650134284179 1.3068564303986114 -0.004381238833694743 2.0062886911961373 -0.0029313740573582684 2.7060039832145164 -0.0014832089135252513 
5	0.7	27.002	2	10	10	10	0.1	(96, 181, 106)	4.196813522004366	7.160572958717397	-4.333289302314915 0.023432119805652477 -3.633645303689984 0.016240721449116508 -2.93432007740187 0.009050899773453412 -2.2353131271436104 0.0018609532561225353 -1.5366236684372543 -0.005329121195484509 
6	0.7	27.002	2	10	10	10	0.1	(46, 50, 111)	4.896011574526682	7.6858763400660575	-0.772799719092123 -0.009106539917888202 -0.07412880308015338 -0.007537123602950437 0.6248060386727209 -0.005972555651163548 1.3240058352629207 -0.004413932383235836 2.023471376005761 -0.0028596248231774935 2.7232031547219124 -0.0013069086257840223 
6	0.7	30.003	2	10	10	10	0.1	(96, 181, 106)	4.888519732073929	7.160572958717397	-4.356389863027119 0.024469472752849736 -3.6571378875642964 0.016745496147237998 -2.9586749187950514 0.00894315790033277 -2.2611477113238596 0.0009736598936585723 -1.5647278384402685 -0.007189540459421724 -0.8680992747671935 -0.015497687356218245 
7	0.7	30.003	2	10	10	10	0.1	(46, 50, 111)	5.587777183529472	7.6858763400660575	-0.7504412143992056 -0.010187417810470695 -0.05375014094604896 -0.008004200302791371 0.6427308407846424 -0.005770526757435265 1.3402823152516088 -0.003469947651981086 2.0386876304133863 -0.0011160918019853705 2.737746999077219 0.0012692254005112072 3.437313027748934 0.0036669217706232307 
6	0.7	33.004	2	10	10	10	0.1	(96, 181, 106)	4.887807726676195	7.160572958717397	-4.415425955894804 0.028627754871002765 -3.7163997592983464 0.018287561466271997 -3.018269802208157 0.00789481770581426 -2.321033392237075 -0.0026314717918126374 -1.6246853125730114 -0.013336666339511152 -0.9280184498776693 -0.024197862577553138 
7	0.7	33.004	2	10	10	10	0.1	(46, 50, 111)	5.585049721796317	7.6858763400660575	-0.7045359422752384 -0.004690158438890999 -0.007922830892489371 -0.003917475066767511 0.6882380683009399 -0.0030180803704076904 1.3851548233635713 -0.001938298341200889 2.08283515376715 -0.0006940017208922181 2.7812849311743046 0.0006607658331019737 3.4805081050637314 0.002062468892903977 
7	0.7	36.001	2	10	10	10	0.1	(96, 181, 106)	5.58736695561646	7.160572958717397	-5.164932400848033 0.04882831020840414 -4.465699278897995 0.03474301220340367 -3.767101643569768 0.020627301113643533 -3.0691579153176063 0.006408896684692332 -2.3718895425372457 -0.007991156296336881 -1.675315243087538 -0.022617431744538057 -0.9784545023083644 -0.037437816108184696 
8	0.7	36.001	2	10	10	10	0.1	(46, 50, 111)	6.2843590665503	7.6858763400660575	-0.6725354297805168 0.0017069012976141979 0.024331678190996953 0.0012935046480488123 0.7207793496164648 0.001079753649251628 1.4178059813089159 0.001169053807584059 2.115418579188351 0.0015664726690978626 2.813622808137553 0.002211947374049724 3.5124229978505226 0.003013058373837737 4.211822071362679 0.003876922380666915 
7	0.7	39.002	2	10	10	10	0.1	(96, 181, 106)	5.588136570674173	7.160572958717397	-5.19978431302597 0.05453825044000205 -4.500600099791471 0.03752280140863552 -3.802025844853535 0.02041904280437212 -3.104062822432835 0.0030837708679193644 -2.4067106199977264 -0.01460300144308608 -1.7099654998612366 -0.032674029790704696 -1.0129796456535316 -0.05103213078666233 
9	0.7	39.002	2	10	10	10	0.1	(46, 50, 111)	6.984043802419048	7.6858763400660575	-0.6474979782691299 0.011445366210555941 0.049589338920186375 0.008928248330913028 0.7463091213614953 0.006625085670566165 1.4435022978306074 0.004611746950884592 2.1411691924548277 0.0028579861161051067 2.8393079955596323 0.0012863494639486614 3.5379157667560746 -0.0001837642581748109 4.236989354720834 -0.001611968921579817 4.936526148547679 -0.0030304985224681247 
8	0.7	42.003	2	10	10	10	0.1	(96, 181, 106)	6.288813715761936	7.160572958717397	-5.926773077645715 0.08029422300236833 -5.2275450478657595 0.06029399421481058 -4.528819865680099 0.04020547057191904 -3.8306453512118868 0.019850101005073572 -3.133114372983434 -0.0009910114261532546 -2.4363326540344428 -0.022507864950279996 -1.7395680966757776 -0.04475136649865724 -1.0401990251253974 -0.06750115703192848 
10	0.7	42.003	2	10	10	10	0.1	(46, 50, 111)	7.685087080071726	7.6858763400660575	-1.3285491131417893 0.03132366147280834 -0.6286599822665999 0.024020423972836942 0.06858261195140385 0.01743067875080402 0.7655484864782021 0.012064740358333046 1.4629475788738018 0.007879300432000358 2.160776163818331 0.004520919432979541 2.8590343842957253 0.0016393862881292302 3.557724403723545 -0.0009761262630396808 4.256848498305516 -0.0034369127362144235 4.9564081637427595 -0.0058296925188039 
8	0.7	45.000	2	10	10	10	0.1	(96, 181, 106)	6.290540801827767	7.160572958717397	-5.951252522008027 0.09744386132406897 -5.2522947011034695 0.06946275214315457 -4.553837122544026 0.04102143088229442 -3.855907726871102 0.011408239741839065 -3.1585345998368535 -0.020067794805957058 -2.4617335585746845 -0.05381034933874592 -1.7649007798154628 -0.08967843372458807 -1.0659137199550368 -0.12682511278137426 
5	0.7	45.000	3	10	10	10	0.1	(136, 73, 109)	4.192547644605032	7.234435468178122	-1.3098685579272 0.08405876882656871 -0.6103463647460579 0.06459492049632377 0.08695453690579655 0.045811212427048664 0.7841109980214773 0.02790508611249558 1.4817078294726813 0.010477484853895581 
5	0.7	45.000	3	10	10	10	0.1	(60, 79, 239)	4.196438083025884	8.062888026978833	2.1784152305982496 0.008217284441493472 2.8769749711908954 0.00241917148922435 3.575878851712632 -0.0033786670019796475 4.275139259646949 -0.00917647538678833 4.974757132546168 -0.014975806616601904 
9	0.7	48.001	2	10	10	10	0.1	(96, 181, 106)	6.990301092943126	7.160572958717397	-6.665872907643523 0.14831753588497196 -5.967178572703367 0.11177602570949875 -5.268865911850141 0.07462505911263166 -4.570985469476629 0.03589072290828992 -3.8735944382849246 -0.0054627269268281735 -3.176740881445077 -0.05024273381806671 -2.4804405793697994 -0.09873098355669528 -1.7843197880931985 -0.15040366203829553 -1.0868935293203763 -0.2038046740179685 
5	0.7	48.001	3	10	10	10	0.1	(136, 73, 109)	4.1936662276586105	7.234435468178122	-1.2748467971653323 0.2661308897793697 -0.5796851544477943 0.18735515151984136 0.11402784976646081 0.10944488948574474 0.8076687927179653 0.03256224890437653 1.501570275749196 -0.043816027691648135 
