N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.003	1	5	10	10	10	(0, 128, 0)	4.900000466082629	7.574419462796159	-2.200000233041315 1.4287547417295326e-16 -1.5000001747819054 -2.8575091980332655e-17 -0.800000058259391 -1.1430038219262043e-16 -0.09999994174061007 -1.1430038219262043e-16 0.600000174781904 -2.8575091980332754e-17 1.3000002330413138 1.4287547417295314e-16 
7	0.7	6.003	1	5	10	10	10	(0, 128, 0)	5.599985136442832	7.574419462796159	-2.200000340932533 -0.00015472031331156016 -1.5000003046059573 -0.00046501053255387553 -0.8000005211576418 -0.0005268891874533213 -0.100002493326713 -3.295488278321507e-05 0.599992129691825 0.0011941532332627406 1.2999842949912228 0.0030713580264503343 1.9999774720083758 0.005280215393485149 
7	0.7	9.003	1	5	10	10	10	(0, 128, 0)	5.60000050435219	7.574419462796159	-2.2000056394490963 -0.0014939710444563609 -1.50000616285379 -0.0005975995016564361 -0.8000066342131998 0.0002987746122712618 -0.100007109033762 0.0011951539285365196 0.5999924161375663 0.0020915395761049527 1.299991944756709 0.0029879304348582048 1.9999914213241545 0.003884323731438125 
8	0.7	12.003	1	5	10	10	10	(0, 128, 0)	6.2999963426410375	7.574419462796159	-2.2000064393207976 -0.0025327560200644516 -1.5000080058186291 -0.0011758055458210143 -0.8000098417260672 0.00020768584782850273 -0.10001199989290506 0.0016502424296626782 0.5999855842748243 0.003173101944784621 1.299983043163205 0.004776264809118512 1.999980553420487 0.006438493947846812 2.6999782314981764 0.008127265151209014 
8	0.7	15.003	1	5	10	10	10	(0, 128, 0)	6.300000590510971	7.574419462796159	-2.2000081078932037 -0.0027464426591466673 -1.5000097135452046 -0.0012239770286762348 -0.800011268080791 0.0002985520272480449 -0.10001282761287568 0.001821221972960615 0.5999856107913859 0.0033440834766224367 1.2999840504257887 0.004867136545399231 1.99998249444362 0.006390330524370545 2.6999808870695627 0.007913587705786707 
9	0.7	18.003	1	5	10	10	10	(0, 128, 0)	6.999999507143368	7.574419462796159	-2.2000086508885572 -0.003748939676812213 -1.500011337726311 -0.0018167137644287503 -0.8000140534994853 0.00012199300349164757 -0.10001686335785938 0.0020758173133506017 0.5999802366804161 0.00405172708177649 1.299977266252679 0.006052363007481133 1.999974260106512 0.008075084546545446 2.6999712620837397 0.01011292391829117 3.3999682564135445 0.012157244206319787 
5	0.7	21.003	2	5	10	10	10	(126, 6, 24)	4.150502036231353	8.206724810422976	-2.477271916389162 0.06575166949900645 -1.783662125546947 0.032842524690504964 -1.0952035947830057 8.574759045864283e-05 -0.4110241845571659 -0.03264729578003411 0.2701009617112054 -0.0654094741247992 
5	0.7	21.003	2	5	10	10	10	(56, 48, 100)	4.150545866714922	9.9388063550839	1.6306269980974595 -0.06999838645553456 2.311338628851287 -0.029262147850443176 2.9951053254900657 0.011408700411018484 3.6831508555831887 0.05207914322819558 4.3763433235496185 0.09292332687817143 
5	0.7	24.002	2	5	10	10	10	(126, 6, 24)	4.197509080886734	8.206724810422976	-2.5424038661533674 0.07116329721028762 -1.8435836877303569 0.03573505390556872 -1.1450227125368242 0.0003151250976179099 -0.44667707603917994 -0.03510341502338948 0.25151486913932497 -0.07052352962620301 
5	0.7	24.002	2	5	10	10	10	(56, 48, 100)	4.197512354184018	9.9388063550839	1.6494159145239575 -0.07764807399504482 2.3470927217871593 -0.03320343476689851 3.0449233244991096 0.011236875186745793 3.7429692529100667 0.05567652888709505 4.441274070906559 0.10012538703214686 
