N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	10	5	5	10	(0, 128, 0)	4.900000116546675	7.712529087293579	-2.2000000582733334 1.4287491091403858e-16 -1.5000000437049994 -2.857501932861004e-17 -0.8000000145683315 -1.142998915854282e-16 -0.09999998543166323 -1.1429989158542824e-16 0.6000000437050057 -2.857501932861027e-17 1.300000058273341 1.42874910914038e-16 
7	0.7	6.002	1	10	5	5	10	(0, 128, 0)	5.599988492512818	7.712529087293579	-2.20000024269049 9.63690622335233e-05 -1.5000006121966498 -0.0002872061762449296 -0.8000014319135184 -0.0005768825168082337 -0.10000328904751174 -0.00040713997503827174 0.5999925684658062 0.0007155594293391177 1.2999855565357528 0.0029554717160215674 1.9999775126921913 0.005869980458741362 
7	0.7	9.003	1	10	5	5	10	(0, 128, 0)	5.600000144942491	7.712529087293579	-2.2000054914477913 -0.0014886940097105302 -1.5000060446572063 -0.0005971855051976535 -0.8000065847885378 0.00029544564936966235 -0.10000712793453417 0.0011904107330740568 0.5999923252852634 0.002088213821573627 1.2999917755423014 0.002988350839276743 1.9999912098460848 0.003889610469858226 
8	0.7	12.000	1	10	5	5	10	(0, 128, 0)	6.299998671848501	7.712529087293579	-2.20000827246777 -0.002088369082312078 -1.5000090966110533 -0.0010753428606768744 -0.8000101274739818 1.8998936611420728e-05 -0.1000115432280014 0.0012945682113828102 0.5999865165808023 0.0028169694179204586 1.2999840249194123 0.004586674674444847 1.9999811266920908 0.006538606206803139 2.699978079804788 0.008572541628709686 
8	0.7	15.001	1	10	5	5	10	(0, 128, 0)	6.300000171014668	7.712529087293579	-2.2000080183629827 -0.0027147487284265564 -1.5000096067245638 -0.0012168429821421797 -0.8000111893279546 0.00028505743876328543 -0.10001279125703672 0.0017958476064837213 0.5999855805479771 0.003318723889440527 1.2999839260311778 0.004853686287512243 1.999982252160024 0.00639753843233694 2.699980555149647 0.007945385188915424 
9	0.7	18.003	1	10	5	5	10	(0, 128, 0)	6.999999950381003	7.712529087293579	-2.2000097145243576 -0.003443954369708499 -1.500011845791963 -0.0017162632820651026 -0.8000140514367404 4.176372030162521e-05 -0.1000164504190755 0.0018705601110435525 0.5999808653435493 0.0038027550619180164 1.2999778519553358 0.005850724888692705 1.9999745358205014 0.008002117617416205 2.6999710105279155 0.010224311506377733 3.3999673870644074 0.012476860143793433 
10	0.7	21.004	1	10	5	5	10	(0, 128, 0)	7.699998897000285	7.712529087293579	-2.2000107854247064 -0.003848473413196041 -1.5000131278020323 -0.0020544936634274086 -0.8000156304243959 -0.00021475863855974816 -0.10001849079579138 0.0017380016070299628 0.5999780886064635 0.0038691799437389693 1.29997394078224 0.006221893318037046 1.999968999264321 0.008802964203169715 2.69996334912447 0.011579010581154061 3.3999572245257137 0.014485161176250564 4.099950914579298 0.017446258701622818 
5	0.7	24.001	2	10	5	5	10	(179, 84, 165)	4.155543454187871	6.991769788381479	-3.207828231784929 -0.026687817095385057 -2.5126881570185273 -0.016208104755648114 -1.8221010659652643 -0.0057176174406978544 -1.1356219260078653 0.004864165715880383 -0.4526084111107996 0.01553924611506415 
6	0.7	24.001	2	10	5	5	10	(92, 164, 228)	4.839165692359558	9.294114978030507	0.8690140645705706 0.02460272413954474 1.5506884003825863 0.019090044652029677 2.234636244164477 0.01389802354109585 2.9217474652473125 0.009131153155725042 3.6127344162757957 0.004700683443151317 4.308093799209188 0.00041245605418288253 
5	0.7	27.002	2	10	5	5	10	(179, 84, 165)	4.198653374127492	6.991769788381479	-3.304949748035357 -0.029059785699481228 -2.6051879076436903 -0.017627831208174943 -1.9055639714121284 -0.006195525701498137 -1.2060645164236063 0.0052398054300383705 -0.5066701449185167 0.016678282966146683 
