N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	10	10	10	10	(0, 128, 0)	4.900000233093314	8.287095253536648	-2.200000116546657 1.4287546703519706e-16 -1.5000000874099901 -2.857509197987497e-17 -0.8000000291366638 -1.1430037505532248e-16 -0.09999997086333844 -1.143003750553224e-16 0.6000000874099888 -2.8575091979874795e-17 1.3000001165466568 1.4287546703519736e-16 
6	0.7	6.002	1	10	10	10	10	(0, 128, 0)	4.9000002330933174	8.287095253536648	-2.200000116546657 1.4287546703695146e-16 -1.5000000874099901 -2.857509198010462e-17 -0.8000000291366625 -1.143003750568448e-16 -0.0999999708633355 -1.1430037505684528e-16 0.6000000874099928 -2.85750919801061e-17 1.3000001165466608 1.4287546703694902e-16 
6	0.7	9.003	1	10	10	10	10	(0, 128, 0)	4.9000002330933174	8.287095253536648	-2.200000116546657 1.4287546703695146e-16 -1.5000000874099901 -2.857509198010462e-17 -0.8000000291366625 -1.143003750568448e-16 -0.0999999708633355 -1.1430037505684528e-16 0.6000000874099928 -2.85750919801061e-17 1.3000001165466608 1.4287546703694902e-16 
8	0.7	12.000	1	10	10	10	10	(0, 128, 0)	6.299980680203744	8.287095253536648	-2.8999846868536503 0.004699208874076421 -2.19998881490585 0.0026793477137731798 -1.4999933889108252 0.0009826172641941003 -0.7999978436223006 4.978059151492158e-06 -0.10000215637769638 4.978059151468082e-06 0.5999933889108284 0.0009826172641940268 1.2999888149058532 0.002679347713773054 1.999984686853654 0.0046992088740762435 
8	0.7	15.001	1	10	10	10	10	(0, 128, 0)	6.300000328806018	8.287095253536648	-2.900000164371475 0.002097696674037753 -2.200000136835308 0.0020929262506333107 -1.5000000815025911 0.0020889189730703825 -0.8000000270631369 0.002086610013453749 -0.09999997293686201 0.002086610013453724 0.6000000815025923 0.002088918973070307 1.3000001368353094 0.002092926250633185 2.0000001643714764 0.002097696674037577 
8	0.7	18.003	1	10	10	10	10	(0, 128, 0)	6.300000349627696	8.287095253536648	-2.9000001748138473 0.00209155252307512 -2.2000001456781133 0.0020915412565466287 -1.5000000874065123 0.0020915317923748144 -0.8000000291354419 0.0020915263391986377 -0.09999997086455735 0.0020915263391986126 0.6000000874065133 0.002091531792374739 1.300000145678115 0.002091541256546503 2.0000001748138487 0.002091552523074944 
10	0.7	21.004	1	10	10	10	10	(0, 128, 0)	7.699983833792897	8.287095253536648	-3.599986579304158 0.006728179239621066 -2.8999894548496075 0.0049922509574811084 -2.199992660877119 0.0034064767834546274 -1.4999957889797528 0.0021827175417307217 -0.7999986434270923 0.0015142173680338844 -0.10000135657289781 0.001514217368033849 0.5999957889797627 0.0021827175417306133 1.299992660877129 0.0034064767834544405 1.999989454849617 0.004992250957480838 2.6999865793041677 0.0067281792396207095 
10	0.7	24.001	1	10	10	10	10	(0, 128, 0)	7.699999714781731	8.287095253536648	-3.5999997614497015 0.0041620558720777195 -2.8999998058584846 0.003929381881539156 -2.1999998475139333 0.0037167836196869376 -1.499999904421815 0.00355265507122632 -0.7999999676556833 0.0034629654457912743 -0.10000003234430718 0.0034629654457912352 0.5999999044218249 0.003552655071226203 1.2999998475139434 0.0037167836196867416 1.9999998058584945 0.003929381881538881 2.6999997614497113 0.004162055872077366 
10	0.7	27.002	1	10	10	10	10	(0, 128, 0)	7.700000443579013	8.287095253536648	-3.600000220074721 0.0038178820958737997 -2.9000001927017314 0.0037867757042755706 -2.20000013706885 0.0037583532535633317 -1.5000000820301598 0.0037364107614219883 -0.8000000273110018 0.0037244200751867197 -0.0999999726889887 0.0037244200751866807 0.6000000820301691 0.0037364107614218708 1.3000001370688594 0.003758353253563136 2.000000192701741 0.003786775704275297 2.70000022007473 0.003817882095873448 
6	0.7	30.003	2	10	10	10	10	(85, 49, 186)	4.874621347392846	8.42631838699194	-4.603570866220502 0.08683918374220548 -3.9062108106901063 0.05427188351766303 -3.2106494652217723 0.02169757874555733 -2.5167288778840633 -0.010999862310240138 -1.8242162427126394 -0.043889409703018405 -1.1328115881681187 -0.07693368342269541 
6	0.7	30.003	2	10	10	10	10	(192, 238, 141)	4.874621345873321	7.701810019021835	0.23281156412393933 -0.076932989650566 0.9242162286954911 -0.04388893584406441 1.616728873653829 -0.010999602989719186 2.3106494704741056 0.02169763019917012 3.006210825229069 0.05427173209451015 3.7035708900327347 0.08683883140850575 
