N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	10	10	10	10	(0, 128, 0)	4.900000233093314	10.063474636256146	-2.200000116546657 1.4287546703519706e-16 -1.5000000874099901 -2.857509197987497e-17 -0.8000000291366638 -1.1430037505532248e-16 -0.09999997086333844 -1.143003750553224e-16 0.6000000874099888 -2.8575091979874795e-17 1.3000001165466568 1.4287546703519736e-16 
7	0.7	6.002	1	10	10	10	10	(0, 128, 0)	5.599988098255199	10.063474636256146	-2.2000004437901497 -0.00014613282387870386 -1.5000008018927147 -0.0004647613721866434 -0.8000017861452371 -0.000532590825799485 -0.10000420627465548 -4.02675213886183e-05 0.5999913958888254 0.0011895970620438528 1.2999856754127652 0.0030723979849452644 1.9999802869210903 0.005287909407459174 
7	0.7	9.003	1	10	10	10	10	(0, 128, 0)	5.60000029107187	10.063474636256146	-2.2000055494543886 -0.001493974351621211 -1.5000060942644788 -0.0005976014953200473 -0.8000066099644652 0.00029877383608491566 -0.10000712568393473 0.001195154235660465 0.5999923585887039 0.002091540798036423 1.2999918428678459 0.002987932428616245 1.9999912980306398 0.003884326459738054 
8	0.7	12.000	1	10	10	10	10	(0, 128, 0)	6.299999062744389	10.063474636256146	-2.2000078074119322 -0.002531761343644956 -1.5000091878583555 -0.0011755854876377204 -0.8000106748838994 0.00020725584553891308 -0.10001234034298755 0.0016494391528853883 0.5999858018760634 0.0031723014492829747 1.29998378519105 0.00477584292683952 1.9999816886612052 0.006438726845655621 2.6999795827645072 0.008128276627201312 
8	0.7	15.001	1	10	10	10	10	(0, 128, 0)	6.300000348820685	10.063474636256146	-2.2000080217309 -0.0027464501296845566 -1.5000096483103333 -0.0012239808845501373 -0.8000112459430246 0.00029855140137419086 -0.10001284391591223 0.001821223838479009 0.5999855576842784 0.0033440868191442997 1.2999839588823268 0.0048671403434239705 1.9999823598107664 0.006390334019037699 2.699980731518446 0.00791359060889657 
9	0.7	18.003	1	10	10	10	10	(0, 128, 0)	7.000000253642218	10.063474636256146	-2.2000090733868385 -0.003749008096037804 -1.5000117203065604 -0.0018167393256606481 -0.8000143641760957 0.0001220056294285495 -0.10001705632450544 0.0020758571528122567 0.5999801861326887 0.00405177798779532 1.2999773584091459 0.0060524068261386295 1.9999744707083946 0.008075104991768039 2.6999715454689084 0.010112909756589282 3.399968580389645 0.012157190584530029 
10	0.7	21.004	1	10	10	10	10	(0, 128, 0)	7.699999218807195	10.063474636256146	-2.200009757731612 -0.00431096203665066 -1.5000128322824307 -0.0022459908664239185 -0.8000160048912102 -0.00015644420299551593 -0.10001940387449093 0.001992465732739714 0.5999768785073251 0.004232600738400207 1.2999727881916163 0.006582726517613149 1.999968331098436 0.00904292198206232 2.6999635790103986 0.011594534057218726 3.3999586539589317 0.014205707075592405 4.0999536619214485 0.016841561977126926 
11	0.7	24.001	1	10	10	10	10	(0, 128, 0)	8.399997766583077	10.063474636256146	-2.200009975691645 -0.0047492940938181375 -1.5000133921628258 -0.0025826595124370435 -0.8000169578320168 -0.0003878435364755919 -0.10002083982581547 0.0018791437269683694 0.5999748056034465 0.004265648739369679 1.299969841423411 0.00681031620137825 1.99996419131671 0.009532809023195974 2.6999578764427894 0.012427447259837503 3.399951030513523 0.015462975026836571 4.099943876935257 0.0185897913476138 4.7999366346714 0.021754377257974543 
12	0.7	27.002	1	10	10	10	10	(0, 128, 0)	9.099996962729344	10.063474636256146	-2.200009864140789 -0.0052901510959402764 -1.5000138880610268 -0.0029300744866938002 -0.8000180083266921 -0.0005557260869916485 -0.10002236190070427 0.0018626108156013868 0.5999728864274758 0.00436879686607145 1.2999675306605047 0.007014633658624291 1.9999613636202072 0.009848370057259699 2.699954240440126 0.01290043262112017 3.3999461481574564 0.016171243785252438 4.099937248041719 0.019626598686169068 4.799927855781181 0.02320448838641021 5.49991831616332 0.026834018442628872 
13	0.7	30.003	1	10	10	10	10	(0, 128, 0)	9.799996801358557	10.063474636256146	-2.2000096879314928 -0.005822814871312975 -1.5000143000216468 -0.00328960263990526 -0.8000189731791104 -0.000748200812785798 -0.10002381958548305 0.001822379021298932 0.5999710144618493 0.0044584721355027165 1.2999653195989989 0.0072098131062809665 1.9999588455051236 0.010131792342804485 2.69995135091331 0.013272772427576969 3.3999426775601522 0.016659700322765335 4.099932826790267 0.02028689515373511 4.799922001679809 0.02411299553390884 5.499910577973194 0.028069341305519916 6.199898961786399 0.03208003074115552 
