N disks	Disks radius	time	Gen	Method	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	7	10	10	10	10	(0, 128, 0)	4.900000233093314	11.396698316778036	-2.200000116546657 1.4287546703519706e-16 -1.5000000874099901 -2.857509197987497e-17 -0.8000000291366638 -1.1430037505532248e-16 -0.09999997086333844 -1.143003750553224e-16 0.6000000874099888 -2.8575091979874795e-17 1.3000001165466568 1.4287546703519736e-16 
7	0.7	6.002	1	7	10	10	10	10	(0, 128, 0)	5.600000254436013	11.396698316778036	-2.8999912771225955 0.003886345833587863 -2.199991827971688 0.0029880919028383614 -1.4999923520647749 0.002090268631904616 -0.7999928766382985 0.001193340766348188 -0.09999339981757348 0.0002975016908336329 0.6000060797768033 -0.000597441983470624 1.3000055337182232 -0.0014919549308468924 
8	0.7	9.003	1	7	10	10	10	10	(0, 128, 0)	6.299999361804202	11.396698316778036	-3.599979841071915 0.008084757370143587 -2.899981844319045 0.006428917672539427 -2.199983832534935 0.004794350952409926 -1.4999857563978685 0.00320712538255392 -0.7999875533965255 0.0016842626773907216 -0.09998919715048192 0.0002257627565889731 0.600009300751937 -0.0011853962306461836 1.300007876156281 -0.0025752824097586492 
9	0.7	12.000	1	7	10	10	10	10	(0, 128, 0)	6.999998169642765	11.396698316778036	-4.299966066676835 0.012605573849220774 -3.5999700891750455 0.010262665331693207 -2.899974066062902 0.007960797452878638 -2.1999778307740145 0.005754607431133551 -1.4999812230744274 0.0036880937317193495 -0.7999841694138095 0.001777832886493664 -0.0999866920065648 7.027493773428355e-06 0.6000111167808946 -0.0016683882983097927 1.3000091106378775 -0.003302934892044668 
10	0.7	15.001	1	7	10	10	10	10	(0, 128, 0)	7.699998177896637	11.396698316778036	-4.999952095998356 0.017095356547817665 -4.299957678468039 0.014319972492719716 -3.599963188810869 0.011581459791766733 -2.8999684448440646 0.008931580906589964 -2.199973260017753 0.006417093851795427 -1.4999775295381201 0.004064745961859756 -0.7999812497799953 0.0018735070682947092 -0.09998450332561634 -0.00018484015386424662 0.6000125771797657 -0.002157132642300835 1.3000098248181866 -0.00409394195822252 
11	0.7	18.003	1	7	10	10	10	10	(0, 128, 0)	8.399998587669334	11.396698316778036	-5.699937228021372 0.02172797419627533 -4.999944187245182 0.018617083140896343 -4.2999510539388215 0.015536831659095928 -3.599957657370534 0.012532025346329937 -2.8999638088891855 0.00964644233520727 -2.19996938469981 0.006910686480108377 -1.499974351230901 0.004334648252438757 -0.7999787616989069 0.0019054556093768991 -0.09998273204590077 -0.00040907086028971445 0.6000135930896074 -0.0026522286692126176 1.3000100484160568 -0.004866791498057317 
13	0.7	21.004	1	7	10	10	10	10	(0, 128, 0)	9.799994153235732	11.396698316778036	-7.099888232491179 0.03342867028895136 -6.399904346138695 0.02875496014553905 -5.699919892728503 0.02423019685646734 -4.999933667998177 0.020026517709597676 -4.299944964214996 0.016246132026226837 -3.599953833761296 0.012887656051484557 -2.8999608551015434 0.009869872295963542 -2.1999667136635743 0.0070839582193617245 -1.4999719189146865 0.004438687854706933 -0.799976749679989 0.0018779467051871198 -0.09998133261096875 -0.0006274776390873582 0.6000142610240085 -0.003097175891008143 1.3000099349736636 -0.005550867344712482 
14	0.7	24.001	1	7	10	10	10	10	(0, 128, 0)	10.49999624748524	11.396698316778036	-7.799872020314375 0.03847165209311385 -7.09988688752531 0.03392630200790808 -6.39990151149158 0.02943502970927014 -5.699915418422291 0.025077197170944948 -4.99992813941184 0.0209314311039197 -4.299939370665384 0.017055853062937578 -3.599949026261803 0.013477023385719109 -2.8999572163201814 0.010188065113689283 -2.1999641796853595 0.00715434964136532 -1.4999702071382937 0.00432371626236544 -0.7999755806763327 0.0016378455446086383 -0.09998053766610755 -0.0009579486477268252 0.6000147439179089 -0.0035079913277837787 1.3000101186362005 -0.006042714467273029 
8	0.7	27.002	2	7	10	10	10	10	(218, 185, 27)	6.117757227696716	8.665950239483891	-4.559712329212585 0.09910899330901113 -5.217328767612841 0.07842842139145649 -5.878978220950567 0.0585749871838711 -6.545699734238697 0.04002431180170852 -7.218285295463497 0.022843047420984426 -7.897291583487541 0.0067731974546044885 -8.583075354305707 -0.00863650451041865 -9.275838565444904 -0.023867835548461187 
8	0.7	27.002	2	7	10	10	10	10	(187, 126, 115)	6.117776283376648	8.645427224240848	-3.339261256547815 0.0945498195901645 -2.68192719146497 0.06615384600731378 -2.0205493744843457 0.038602688745349924 -1.3540830870682339 0.012360039321091164 -0.6817367221590748 -0.012545086770739153 -0.0029577301837001827 -0.03640630738000672 0.6826049225411025 -0.05969386860267661 1.3751477334298725 -0.08289095247377937 
9	0.7	30.003	2	7	10	10	10	10	(218, 185, 27)	6.892456021906396	8.665950239483891	-4.077692923263383 -0.4995613753800066 -4.745533180807959 -0.3134278565757174 -5.412610537755204 -0.1517379036145277 -6.083280286077761 -0.03016660298398233 -6.759175650185403 0.0443010691073791 -7.4400285612696955 0.07361531866022697 -8.125114986792957 0.06705137679778075 -8.814281349467041 0.037993426383759465 -9.508033649279765 -0.0002233005419754881 
9	0.7	30.003	2	7	10	10	10	10	(187, 126, 115)	6.908974078047539	8.645427224240848	-3.7932582889729836 0.7667135629198697 -3.137928442972595 0.5310060256237322 -2.482142181998562 0.31871871306170724 -1.8200270022620109 0.14538598964533073 -1.1494579198192119 0.018472662528195658 -0.4708640992959501 -0.0633339416771504 0.21428475055716012 -0.10887661721293661 0.9047506741317787 -0.13153412090646383 1.5999672061581047 -0.14500355296419773 
10	0.7	33.004	2	7	10	10	10	10	(218, 185, 27)	7.698784701543664	8.665950239483891	-3.331164514600889 -0.7087326199432727 -4.0181904835167845 -0.573494533357877 -4.705931593290961 -0.44287989001045164 -5.395048873778884 -0.32072824887659485 -6.085885456893684 -0.20950017743650395 -6.778448611206176 -0.10993308233827268 -7.472485215796459 -0.021034475184898222 -8.167600236143175 0.05958418653443496 -8.863370210305774 0.1350798193309112 -9.559433250966157 0.2085363230255979 
10	0.7	33.004	2	7	10	10	10	10	(187, 126, 115)	7.6998053006979905	8.645427224240848	-4.526728382774382 0.9925124422774179 -3.846611856061789 0.8273730659674223 -3.1664973349893746 0.662707355048381 -2.4857837035694095 0.4986186841863702 -1.8040997125064375 0.3391286634526998 -1.1208979089835964 0.18670773037199534 -0.43605243938530497 0.042072475454396366 0.25019150521464073 -0.09577129873542206 0.9373538549917629 -0.22906082267404157 1.6249032927472717 -0.36042908346756636 
11	0.7	36.001	2	7	10	10	10	10	(218, 185, 27)	8.400403612228962	8.665950239483891	-2.6427835441179814 -0.8499585187879605 -3.331214454352111 -0.7226025400952131 -4.019972473303866 -0.5971458230834574 -4.709341340471014 -0.47523867531020464 -5.399503601226294 -0.3580472982492909 -6.090520841955422 -0.24610789271924025 -6.782340924303867 -0.13929114541692256 -7.474824862881978 -0.03687753957060704 -8.167783417191481 0.06227093309155821 -8.861015915992978 0.15946601187396656 -9.554348678199167 0.2559011820193408 
11	0.7	36.001	2	7	10	10	10	10	(187, 126, 115)	8.40036406304958	8.645427224240848	-5.212048218714237 1.1445573188326366 -4.528908481317811 0.9919218969171918 -3.8457949156814863 0.8392387137932782 -3.162745204380796 0.6863317394651186 -2.4798403315519715 0.532831978579133 -1.7970258631415357 0.37807606711502645 -1.1142931344200162 0.22302057596553398 -0.43151778174723293 0.06823519428631566 0.25134708029112723 -0.08605648099558255 0.9342845372211555 -0.2399154485681809 1.6172426238472122 -0.3935616996673847 
6	0.7	39.002	3	7	10	10	10	10	(50, 246, 180)	4.869741070901112	8.173830616361336	-5.08442514713045 -0.4577506410317696 -4.40192022913598 -0.5637868410710707 -3.7180847220302904 -0.6697697025599532 -3.0325267004047443 -0.7754916915427271 -2.34490134542574 -0.8806780730450546 -1.6551143070117262 -0.985875725496833 
