N disks	Disks radius	time	Gen	Method	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	7	10	10	10	10	(0, 128, 0)	4.900000233093314	9.028799764885544	-2.200000116546657 1.4287546703519706e-16 -1.5000000874099901 -2.857509197987497e-17 -0.8000000291366638 -1.1430037505532248e-16 -0.09999997086333844 -1.143003750553224e-16 0.6000000874099888 -2.8575091979874795e-17 1.3000001165466568 1.4287546703519736e-16 
7	0.7	6.002	1	7	10	10	10	10	(0, 128, 0)	5.600000254436013	9.028799764885544	-2.8999912771225955 0.003886345833587863 -2.199991827971688 0.0029880919028383614 -1.4999923520647749 0.002090268631904616 -0.7999928766382985 0.001193340766348188 -0.09999339981757348 0.0002975016908336329 0.6000060797768033 -0.000597441983470624 1.3000055337182232 -0.0014919549308468924 
8	0.7	9.003	1	7	10	10	10	10	(0, 128, 0)	6.299999361804202	9.028799764885544	-3.599979841071915 0.008084757370143587 -2.899981844319045 0.006428917672539427 -2.199983832534935 0.004794350952409926 -1.4999857563978685 0.00320712538255392 -0.7999875533965255 0.0016842626773907216 -0.09998919715048192 0.0002257627565889731 0.600009300751937 -0.0011853962306461836 1.300007876156281 -0.0025752824097586492 
9	0.7	12.000	1	7	10	10	10	10	(0, 128, 0)	6.999998169642765	9.028799764885544	-4.299966066676835 0.012605573849220774 -3.5999700891750455 0.010262665331693207 -2.899974066062902 0.007960797452878638 -2.1999778307740145 0.005754607431133551 -1.4999812230744274 0.0036880937317193495 -0.7999841694138095 0.001777832886493664 -0.0999866920065648 7.027493773428355e-06 0.6000111167808946 -0.0016683882983097927 1.3000091106378775 -0.003302934892044668 
10	0.7	15.001	1	7	10	10	10	10	(0, 128, 0)	7.699998177896637	9.028799764885544	-4.999952095998356 0.017095356547817665 -4.299957678468039 0.014319972492719716 -3.599963188810869 0.011581459791766733 -2.8999684448440646 0.008931580906589964 -2.199973260017753 0.006417093851795427 -1.4999775295381201 0.004064745961859756 -0.7999812497799953 0.0018735070682947092 -0.09998450332561634 -0.00018484015386424662 0.6000125771797657 -0.002157132642300835 1.3000098248181866 -0.00409394195822252 
11	0.7	18.003	1	7	10	10	10	10	(0, 128, 0)	8.399998587669334	9.028799764885544	-5.699937228021372 0.02172797419627533 -4.999944187245182 0.018617083140896343 -4.2999510539388215 0.015536831659095928 -3.599957657370534 0.012532025346329937 -2.8999638088891855 0.00964644233520727 -2.19996938469981 0.006910686480108377 -1.499974351230901 0.004334648252438757 -0.7999787616989069 0.0019054556093768991 -0.09998273204590077 -0.00040907086028971445 0.6000135930896074 -0.0026522286692126176 1.3000100484160568 -0.004866791498057317 
6	0.7	21.004	2	7	10	10	10	10	(176, 38, 250)	4.875457749390578	9.191164022160386	-3.233472059711915 -0.01577265779706081 -3.925781999472494 -0.0019376654783483866 -4.6191592969754245 0.011829323324119298 -5.313891123887188 0.025512006637761542 -6.010203946052673 0.03913988238385539 -6.708253938925082 0.05276267873143508 
6	0.7	21.004	2	7	10	10	10	10	(149, 27, 179)	4.875453053671887	7.768463922919228	-1.8667179850406315 -0.013931171738453865 -1.1742951575519076 -0.008184577198691746 -0.48080608143215 -0.0024586560185461104 0.21403612834289365 0.0032414626813673957 0.9104584362900034 0.008925823018397961 1.6086178573606458 0.014611254688228796 
7	0.7	24.001	2	7	10	10	10	10	(176, 38, 250)	5.589236593079972	9.191164022160386	-2.763580133530878 -0.6790687021628345 -3.4371864834768693 -0.49341989983468704 -4.111984373351917 -0.31515876430237544 -4.789278757497892 -0.14821718811355805 -5.469427659543554 0.00725307126003193 -6.152002739522141 0.1543652276004894 -6.836184094635312 0.2978452314525305 
7	0.7	24.001	2	7	10	10	10	10	(149, 27, 179)	5.587538091457171	7.768463922919228	-2.3510918800996605 0.6192363641552744 -1.6720223141131954 0.45622667809066214 -0.9920258175334766 0.30061526915900977 -0.30989839900528 0.15634803793435276 0.3747445275515908 0.023578501716592187 1.0616079713150244 -0.10081115318106483 1.7500528122977859 -0.22155295080345658 
8	0.7	27.002	2	7	10	10	10	10	(176, 38, 250)	6.299881325183485	9.191164022160386	-2.0861763156777857 -0.8763331031199024 -2.7646432337202302 -0.7040295624997458 -3.4430377823338674 -0.5314289466341281 -4.1211864850449285 -0.35804997489382206 -4.799222356879776 -0.1842126596944868 -5.477207621797819 -0.01015184827337938 -6.1551807668376 0.1639893446471291 -6.8331595265783465 0.3381465809016917 
8	0.7	27.002	2	7	10	10	10	10	(149, 27, 179)	6.299590749162903	7.768463922919228	-3.032887044009417 0.8029566258678863 -2.3503343361191624 0.6480094858409357 -1.6676226075516898 0.4937707586816391 -0.9846552844643566 0.3406437429503865 -0.30140945089157756 0.1887137884936393 0.38207577423935357 0.03779588260111839 1.0657229056606228 -0.11246450410907889 1.7494466410036638 -0.26245632660801027 
9	0.7	30.003	2	7	10	10	10	10	(176, 38, 250)	7.00000443575464	9.191164022160386	-1.409234025887941 -1.0541464789051929 -2.0877202011535583 -0.8818949901489281 -2.7661901965002955 -0.7095434886121357 -3.4445832469694206 -0.5368624587818351 -4.122798814189356 -0.36347242516697353 -4.8006435678549435 -0.18886605041027896 -5.478309316695923 -0.013550759007073133 -6.155896293385936 0.16209402953872043 -6.833465919041216 0.3378388168568169 
9	0.7	30.003	2	7	10	10	10	10	(149, 27, 179)	6.999578538453333	7.768463922919228	-3.712479939387882 0.9698915787245136 -3.0305879979999792 0.8121040567096763 -2.3485130018866403 0.6550942484460991 -1.6661624483348942 0.49923941500941943 -0.9835273117049851 0.34456930483857456 -0.30065578439641244 0.19087460712971294 0.3823784241932396 0.037838476415557314 1.065503172016355 -0.11484906548481923 1.7486647720062112 -0.26741856565356426 
10	0.7	33.004	2	7	10	10	10	10	(176, 38, 250)	7.7000879069123105	9.191164022160386	-0.7319213654676124 -1.230312273242994 -1.4103296167816592 -1.0577686131460278 -2.08874904469154 -0.8852432418177185 -2.767173072469174 -0.7127118898024021 -3.44557077224511 -0.5400558238966856 -4.123880967754497 -0.3670398901089198 -4.8020145027555445 -0.193323213434911 -5.479816913886356 -0.01850127877011179 -6.157460446211237 0.15695075827277064 -6.835048141367782 0.3326391412808711 
