N disks	Disks radius	time	Gen	Method	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.002	1	7	10	15	15	10	(0, 128, 0)	4.90000034963991	7.725760589216055	-2.200000174819954 1.428754706051617e-16 -1.500000131114958 -2.857509198010587e-17 -0.8000000437049842 -1.1430037862505603e-16 -0.09999995629501375 -1.1430037862505598e-16 0.6000001311149598 -2.85750919801059e-17 1.300000174819956 1.428754706051617e-16 
7	0.7	6.004	1	7	10	15	15	10	(0, 128, 0)	5.599988137054897	7.725760589216055	-2.899981807808415 0.0049334988270938445 -2.1999860589212843 0.003067695939973686 -1.4999909630417767 0.001428507692553139 -0.799995178591715 0.000255897790886259 -0.09999783083074187 -0.00035597797195883915 0.6000010070494511 -0.0005121527390183892 1.3000006537502555 -0.0004513177153841244 
7	0.7	9.002	1	7	10	15	15	10	(0, 128, 0)	5.600000436787605	7.725760589216055	-2.899991379229637 0.0038843138203775653 -2.199991909481246 0.0029879307521085254 -1.4999923960487356 0.0020915476330241427 -0.7999928826277745 0.0011951645246077321 -0.09999336920679651 0.000298781429145309 0.6000061442257579 -0.0005976016556787556 1.3000056139742062 -0.001493984679438941 
8	0.7	12.004	1	7	10	15	15	10	(0, 128, 0)	6.299999364447457	7.725760589216055	-3.5999801016684625 0.007982954772040488 -2.899981922325231 0.006405967953813503 -2.1999837548155092 0.004837639775817642 -1.4999855949566425 0.003288580636505664 -0.7999873954394402 0.0017657187353274577 -0.09998912144311475 0.0002690539965089717 0.6000092441071204 -0.0012083419194955068 1.3000076591016438 -0.002677079328621208 
8	0.7	15.002	1	7	10	15	15	10	(0, 128, 0)	6.3000005237670305	7.725760589216055	-3.5999808375153544 0.007913088111769957 -2.89998245038524 0.006390219633734187 -2.1999840195928124 0.00486735204754086 -1.4999855888254847 0.0033444866575126756 -0.7999871580621518 0.0018216242532300584 -0.09998872728183295 0.0002987648346473655 0.600009703533141 -0.001224092387900185 1.3000080906900962 -0.0027469485286379376 
9	0.7	18.004	1	7	10	15	15	10	(0, 128, 0)	7.000000485230572	7.725760589216055	-4.299968915575806 0.012091176746014185 -3.59997173746669 0.010090889117085014 -2.899974518393576 0.008091993003847461 -2.1999772950586647 0.0060963430811039115 -1.4999800608883176 0.00410543552888938 -0.7999828116373453 0.0021198373530004577 -0.09998554628162573 0.00013898153267374318 0.6000117332530043 -0.001838628125327271 1.3000089797290593 -0.003814846057384994 
10	0.7	21.001	1	7	10	15	15	10	(0, 128, 0)	7.699999511163634	7.725760589216055	-4.999954729594132 0.01660950508564929 -4.299959218794126 0.014106255431624769 -3.5999636691185803 0.01161631508798892 -2.899968048910106 0.009158507743517641 -2.1999722858418322 0.0067500489404034875 -1.4999763307102278 0.00440104806065715 -0.7999801682048383 0.002111504169908726 -0.09998381712448566 -0.00012869347582633995 0.6000126790745985 -0.002336760583152516 1.3000092254784081 -0.004531519607786869 
5	0.7	24.003	2	7	10	15	15	10	(119, 0, 93)	4.156576464625963	7.928823975448578	-3.2524947558387503 0.03511965782131951 -3.9358705978764026 0.022648478997613915 -4.6226279499649765 0.01005809605776956 -5.3133945340724775 -0.0026644210880857333 -6.008606437008499 -0.015498090991137452 
6	0.7	24.003	2	7	10	15	15	10	(10, 99, 46)	4.8405735427922645	8.387333408383666	-1.9296094291319241 0.07469435091933158 -1.2480555011847354 0.046322759951379106 -0.5642872791149853 0.018299645978599434 0.12257559814643028 -0.009304080510886702 0.8132327347299557 -0.03663902147767232 1.5081681558476308 -0.06395171791046152 
5	0.7	27.001	2	7	10	15	15	10	(119, 0, 93)	4.1987091213549	7.928823975448578	-3.3047571175708934 0.030226960623108992 -4.0041720230832825 0.01873760162798718 -4.703687342494254 0.007242871380601944 -5.403321784235768 -0.004257586794714666 -6.103088361392345 -0.015762120685187054 
