N disks	Disks radius	time	Gen	Method	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	7	10	10	10	10	(0, 128, 0)	4.900000233093314	7.049744469178029	-2.200000116546657 1.4287546703519706e-16 -1.5000000874099901 -2.857509197987497e-17 -0.8000000291366638 -1.1430037505532248e-16 -0.09999997086333844 -1.143003750553224e-16 0.6000000874099888 -2.8575091979874795e-17 1.3000001165466568 1.4287546703519736e-16 
7	0.7	6.002	1	7	10	10	10	10	(0, 128, 0)	5.600000254436013	7.049744469178029	-2.8999912771225955 0.003886345833587863 -2.199991827971688 0.0029880919028383614 -1.4999923520647749 0.002090268631904616 -0.7999928766382985 0.001193340766348188 -0.09999339981757348 0.0002975016908336329 0.6000060797768033 -0.000597441983470624 1.3000055337182232 -0.0014919549308468924 
8	0.7	9.003	1	7	10	10	10	10	(0, 128, 0)	6.299999361804202	7.049744469178029	-3.599979841071915 0.008084757370143587 -2.899981844319045 0.006428917672539427 -2.199983832534935 0.004794350952409926 -1.4999857563978685 0.00320712538255392 -0.7999875533965255 0.0016842626773907216 -0.09998919715048192 0.0002257627565889731 0.600009300751937 -0.0011853962306461836 1.300007876156281 -0.0025752824097586492 
9	0.7	12.000	1	7	10	10	10	10	(0, 128, 0)	6.999998169642765	7.049744469178029	-4.299966066676835 0.012605573849220774 -3.5999700891750455 0.010262665331693207 -2.899974066062902 0.007960797452878638 -2.1999778307740145 0.005754607431133551 -1.4999812230744274 0.0036880937317193495 -0.7999841694138095 0.001777832886493664 -0.0999866920065648 7.027493773428355e-06 0.6000111167808946 -0.0016683882983097927 1.3000091106378775 -0.003302934892044668 
5	0.7	15.001	2	7	10	10	10	10	(148, 177, 55)	4.165759509672284	8.962190972035966	-2.521020310248135 -0.04546057312929209 -3.2075778292965182 -0.01690504987838574 -3.89662434141801 0.011480593653314875 -4.588774516721936 0.03971241415066941 -5.284453666818041 0.06794401656997041 
5	0.7	15.001	2	7	10	10	10	10	(29, 13, 55)	4.165737117419598	6.539440705916149	-1.179463095736101 -0.04017223502512717 -0.49261945473662233 -0.01991150622492387 0.1967094586865224 0.0002681243140442029 0.8891385644384691 0.02037899879845827 1.585096854528884 0.04051057627897156 
5	0.7	18.003	2	7	10	10	10	10	(148, 177, 55)	4.199556436562446	8.962190972035966	-2.549871437603455 -0.05089694365014988 -3.249017543322257 -0.01988604900318633 -3.948195958002948 0.011122273701716928 -4.647414619209903 0.042128278218566094 -5.346678994692664 0.07313422123233528 
5	0.7	18.003	2	7	10	10	10	10	(29, 13, 55)	4.199556020832786	6.539440705916149	-1.1507506838761346 -0.04284537147120941 -0.45125221761069406 -0.021197508487963323 0.2482784889672164 0.0004493385339634012 0.9478493820193964 0.02209536598929198 1.6474659951452044 0.043741757860648246 
6	0.7	21.004	2	7	10	10	10	10	(148, 177, 55)	4.899956628369572	8.962190972035966	-2.1299468041159404 -0.7335555644259265 -2.7955461409646456 -0.5168436004654636 -3.4611659496106726 -0.30019869810761196 -4.126816123019616 -0.08364542151635683 -4.79249339048196 0.13283198924504708 -5.458186077160123 0.34927381135781954 
6	0.7	21.004	2	7	10	10	10	10	(29, 13, 55)	4.899902337067129	6.539440705916149	-1.611565457905295 0.5663806192412928 -0.9291192169346005 0.4107011007284655 -0.24665998022652616 0.25508980550337235 0.4358219327620424 0.09957135357978748 1.1183266822357096 -0.055870536162569796 1.800847877443417 -0.21127696519028005 
7	0.7	24.001	2	7	10	10	10	10	(148, 177, 55)	5.5998546653053385	8.962190972035966	-1.4711800406580626 -0.9684559081291552 -2.136443104003962 -0.7506591979757639 -2.8015666652649625 -0.5324173564016488 -3.466244501046465 -0.31305881819997844 -4.130680055914665 -0.09293449368172631 -4.794985353917368 0.12762840057196423 -5.459252401546527 0.3483612429058817 
7	0.7	24.001	2	7	10	10	10	10	(29, 13, 55)	5.599095163196113	6.539440705916149	-2.282197647655252 0.7622275935117275 -1.6026119350795922 0.595222588747567 -0.922817344726721 0.4290902659933016 -0.24268837343076305 0.26427565043716844 0.4377891528204934 0.10077453965687411 1.1185389011058202 -0.061781095483632587 1.7994414163150874 -0.2239260710334346 
8	0.7	27.002	2	7	10	10	10	10	(148, 177, 55)	6.300176805694754	8.962190972035966	-0.8082047587453994 -1.192054237309435 -1.4742253687703306 -0.9764738931545164 -2.1401952334129635 -0.7606141476311096 -2.8059026849646327 -0.5438518926828667 -3.470998554053622 -0.32517031261697793 -4.134807253224389 -0.10326525659204606 -4.7980442793013465 0.12041004194139139 -5.461096195725075 0.3447219529426444 
8	0.7	27.002	2	7	10	10	10	10	(29, 13, 55)	6.298090929467946	6.539440705916149	-2.9522437304821545 0.9605123234422654 -2.2755114710058417 0.7832875512314599 -1.59821800949955 0.6081318291891565 -0.920094061078804 0.4359810881478122 -0.24113548780975885 0.26682021665768885 0.4384872702019174 0.09999518054205002 1.1185322621501068 -0.06542311720668517 1.798774841757946 -0.23030688304719948 
9	0.7	30.003	2	7	10	10	10	10	(148, 177, 55)	7.000172931475715	8.962190972035966	-0.14619043348052485 -1.4179608755640856 -0.8114571878094158 -1.2001631083313131 -1.4768140476590286 -0.9826071153519295 -2.1423145288098344 -0.7654669532082664 -2.8079032722270485 -0.5485992227183238 -3.4733880040147858 -0.33146187015293965 -4.1384886849423665 -0.1132526225983967 -4.803051686699788 0.10683812307761725 -5.467310519698852 0.327742703278383 
4	0.7	30.003	3	7	10	10	10	10	(101, 88, 145)	3.4106347486730564	7.469005415608748	-1.859775437815543 0.668596517071984 -2.4899604769840677 0.854129602772338 -3.1323529798972403 1.0426929288736264 -3.788887648751037 1.2353217499029852 
