N disks	Disks radius	time	Gen	Method	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	7	10	10	10	10	(0, 128, 0)	4.900000233093314	9.137580143379088	-2.200000116546657 1.4287546703519706e-16 -1.5000000874099901 -2.857509197987497e-17 -0.8000000291366638 -1.1430037505532248e-16 -0.09999997086333844 -1.143003750553224e-16 0.6000000874099888 -2.8575091979874795e-17 1.3000001165466568 1.4287546703519736e-16 
7	0.7	6.002	1	7	10	10	10	10	(0, 128, 0)	5.600000254436013	9.137580143379088	-2.8999912771225955 0.003886345833587863 -2.199991827971688 0.0029880919028383614 -1.4999923520647749 0.002090268631904616 -0.7999928766382985 0.001193340766348188 -0.09999339981757348 0.0002975016908336329 0.6000060797768033 -0.000597441983470624 1.3000055337182232 -0.0014919549308468924 
8	0.7	9.003	1	7	10	10	10	10	(0, 128, 0)	6.299999361804202	9.137580143379088	-3.599979841071915 0.008084757370143587 -2.899981844319045 0.006428917672539427 -2.199983832534935 0.004794350952409926 -1.4999857563978685 0.00320712538255392 -0.7999875533965255 0.0016842626773907216 -0.09998919715048192 0.0002257627565889731 0.600009300751937 -0.0011853962306461836 1.300007876156281 -0.0025752824097586492 
9	0.7	12.000	1	7	10	10	10	10	(0, 128, 0)	6.999998169642765	9.137580143379088	-4.299966066676835 0.012605573849220774 -3.5999700891750455 0.010262665331693207 -2.899974066062902 0.007960797452878638 -2.1999778307740145 0.005754607431133551 -1.4999812230744274 0.0036880937317193495 -0.7999841694138095 0.001777832886493664 -0.0999866920065648 7.027493773428355e-06 0.6000111167808946 -0.0016683882983097927 1.3000091106378775 -0.003302934892044668 
10	0.7	15.001	1	7	10	10	10	10	(0, 128, 0)	7.699998177896637	9.137580143379088	-4.999952095998356 0.017095356547817665 -4.299957678468039 0.014319972492719716 -3.599963188810869 0.011581459791766733 -2.8999684448440646 0.008931580906589964 -2.199973260017753 0.006417093851795427 -1.4999775295381201 0.004064745961859756 -0.7999812497799953 0.0018735070682947092 -0.09998450332561634 -0.00018484015386424662 0.6000125771797657 -0.002157132642300835 1.3000098248181866 -0.00409394195822252 
11	0.7	18.003	1	7	10	10	10	10	(0, 128, 0)	8.399998587669334	9.137580143379088	-5.699937228021372 0.02172797419627533 -4.999944187245182 0.018617083140896343 -4.2999510539388215 0.015536831659095928 -3.599957657370534 0.012532025346329937 -2.8999638088891855 0.00964644233520727 -2.19996938469981 0.006910686480108377 -1.499974351230901 0.004334648252438757 -0.7999787616989069 0.0019054556093768991 -0.09998273204590077 -0.00040907086028971445 0.6000135930896074 -0.0026522286692126176 1.3000100484160568 -0.004866791498057317 
6	0.7	21.004	2	7	10	10	10	10	(34, 194, 87)	4.726579436040435	9.260890497860977	-3.834305850882801 0.04552531746140955 -4.478658948884985 0.035886834738029325 -5.132221503815366 0.026268060585171636 -5.796593244326487 0.016725538775532334 -6.472599822867996 0.007224249539413067 -7.160540643604964 -0.0023403999915791907 
7	0.7	21.004	2	7	10	10	10	10	(84, 100, 217)	5.4106231451975315	8.15093717931541	-2.6838324355636627 0.058798342086306604 -2.0398263496922184 0.03825980621917611 -1.3867073123146854 0.018715854371186048 -0.723310431477226 0.0005919969756306972 -0.04964755362809265 -0.016268392945759373 0.6335404816906972 -0.03235543692338624 1.3253409192829266 -0.04823217028741792 
6	0.7	24.001	2	7	10	10	10	10	(34, 194, 87)	4.883539413244057	9.260890497860977	-3.9824705075615174 0.03662849573511024 -4.6772853115572595 0.028546129252867054 -5.372879633293823 0.02038570280044026 -6.069413702537601 0.012129271491810109 -6.767013555473329 0.003795090133523296 -7.465766116859232 -0.004582277302879666 
7	0.7	24.001	2	7	10	10	10	10	(84, 100, 217)	5.578589456162522	8.15093717931541	-2.606381256028282 0.08598583659478404 -1.912339079581927 0.05915911112675591 -1.2177830659486755 0.03256793476619181 -0.5225018071807371 0.0063094697385623925 0.1736813989464235 -0.01964247737300113 0.8709026935943711 -0.04539700038708877 1.569253823387563 -0.07109190820728897 
7	0.7	27.002	2	7	10	10	10	10	(34, 194, 87)	5.595262295604757	9.260890497860977	-3.652102579286068 -0.6210700295955787 -4.333792222911504 -0.4664676184686464 -5.016033269244639 -0.3144920241903632 -5.699183212398538 -0.16638300146704368 -6.383300480997772 -0.022055143901529153 -7.068215519843961 0.11959372101164567 -7.753654268327849 0.2601030862952684 
