N disks	Disks radius	time	Gen	Method	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	7	15	15	15	15	(0, 128, 0)	4.9000002330933174	8.075628344875861	-2.200000116546657 1.428754670369515e-16 -1.5000000874099901 -2.857509198010457e-17 -0.8000000291366625 -1.1430037505684476e-16 -0.0999999708633355 -1.1430037505684523e-16 0.6000000874099928 -2.857509198010605e-17 1.3000001165466608 1.4287546703694907e-16 
7	0.7	6.002	1	7	15	15	15	15	(0, 128, 0)	5.599990079943385	8.075628344875861	-2.899983267012696 0.004939694602981308 -2.1999869852057836 0.0030675702434489064 -1.4999910670069747 0.0014241925664955114 -0.7999945859209926 0.00025092145957395005 -0.09999700086954653 -0.00035864433992280944 0.6000016737896764 -0.0005111512736087831 1.3000011121064154 -0.0004464313477729371 
7	0.7	9.001	1	7	15	15	15	15	(0, 128, 0)	5.600000291365664	8.075628344875861	-2.899991298192221 0.0038843149904372863 -2.199991842986805 0.0029879315229010585 -1.4999923586448238 0.002091548023531305 -0.7999928743028732 0.0011951645355486329 -0.09999338996090491 0.0002987810614123037 0.600006094381123 -0.0005976024013370598 1.3000055495865999 -0.001493985821298381 
8	0.7	12.002	1	7	15	15	15	15	(0, 128, 0)	6.300000009651544	8.075628344875861	-3.59998040635448 0.007983223631448245 -2.8999821797009155 0.006406030228469547 -2.199983926379046 0.004837528308972669 -1.4999856449793059 0.0032883686321487273 -0.7999873112226707 0.001765505799782982 -0.09998891540331298 0.00026893979072686506 0.6000095364974024 -0.00120828403664905 1.3000079995465847 -0.002676816346827985 
8	0.7	15.000	1	7	15	15	15	15	(0, 128, 0)	6.300000349634928	8.075628344875861	-3.5999807330138136 0.007913090489656967 -2.8999823604012933 0.006390221282445029 -2.1999839586503183 0.0048673530181259205 -1.4999855568946916 0.0033444869931989144 -0.7999871551325175 0.0018216240128520358 -0.09998875336364314 0.00029876407708495303 0.6000096484103223 -0.0012240936192909825 1.3000080210502116 -0.002746950246000826 
9	0.7	18.001	1	7	15	15	15	15	(0, 128, 0)	7.000000392826307	8.075628344875861	-4.299968841919591 0.012091292067069178 -3.5999716718715944 0.010090928994637038 -2.8999744694870078 0.00809196609942224 -2.19997725838587 0.00609626952882586 -1.4999800340226113 0.004105344754511058 -0.7999827944851463 0.0021197623079919413 -0.09998554110243935 0.00013895165609811692 0.6000117221188713 -0.0018385926743643426 1.3000089609581018 -0.003814736666507256 
10	0.7	21.002	1	7	15	15	15	15	(0, 128, 0)	7.700000029298563	8.075628344875861	-4.999954953835066 0.016609164376947316 -4.299959420433582 0.014106119311220414 -3.5999638296070957 0.011616365686998278 -2.899968141548733 0.009158701971712965 -2.1999722933013603 0.006750320678940686 -1.4999762472637874 0.004401317660934968 -0.7999800004964731 0.002111691985574773 -0.09998358316334958 -0.00012865354030565775 0.6000129523009727 -0.002336911536086233 1.3000095195375858 -0.004531879246771164 
5	0.7	24.001	2	7	15	15	15	15	(50, 232, 8)	4.179296495038101	7.5952591705716594	-3.2812667497122736 0.026774838016478637 -3.9733420478508332 0.018131472722404084 -4.667028177656651 0.009395450487859454 -5.362625053351371 0.0005614732526993769 -6.060341432680715 -0.008336900381126696 
6	0.7	24.001	2	7	15	15	15	15	(74, 46, 50)	4.871686822674771	9.617407318083995	-1.9184974635911305 0.07045012838436447 -1.2275131862327902 0.044018411774146775 -0.5354674489091384 0.01787457230347929 0.15805943935612668 -0.00791310752891836 0.8533986505979334 -0.03344760204168322 1.550777700280747 -0.05891053322061245 
5	0.7	27.002	2	7	15	15	15	15	(50, 232, 8)	4.199893022960409	7.5952591705716594	-3.3068438898877233 0.023994775761754777 -4.006757527213394 0.01600001212054982 -4.706679527372219 0.008004649880043768 -5.406611414925595 8.661738972104232e-06 -6.10655424285664 -0.007987711589940405 
6	0.7	27.002	2	7	15	15	15	15	(74, 46, 50)	4.899853706275521	9.617407318083995	-1.9080871948254692 0.07568468444262962 -1.2086821350380554 0.0479185822940334 -0.5092715491556921 0.020154160655031905 0.1901467119532726 -0.0076081813952928205 0.8895743621058754 -0.03536904119280058 1.589012545695919 -0.06312947191962291 
6	0.7	30.000	2	7	15	15	15	15	(50, 232, 8)	4.846164337410206	7.5952591705716594	-3.0809689601515875 -0.5467153077504038 -3.744968772356814 -0.37330219025733574 -4.412373236431713 -0.2155758643006399 -5.086078937338956 -0.07814569596699669 -5.766461225018936 0.04309881095046836 -6.452473783940567 0.15711983776144117 
7	0.7	30.000	2	7	15	15	15	15	(74, 46, 50)	5.529788862818904	9.617407318083995	-2.3089177652340673 0.47387502893346084 -1.64207970759821 0.3181050163360094 -0.9725086601902813 0.17968960325308175 -0.2969957306950619 0.06589772773884153 0.38517873851220846 -0.02448080057125672 1.0732382258105182 -0.09867668940258398 1.7660183041260704 -0.16613737497546158 
