N disks	Disks radius	time	Gen	Method	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.003	1	7	0.5	10	10	10	(0, 128, 0)	4.900002635190017	9.18847839853898	-2.200001317595008 1.4287554550364586e-16 -1.5000010063836555 -2.8575089863521883e-17 -0.8000003112104549 -1.1430045564012396e-16 -0.09999968878954416 -1.1430045564012396e-16 0.6000010063836568 -2.8575089863521914e-17 1.3000013175950098 1.4287554550364588e-16 
7	0.7	6.003	1	7	0.5	10	10	10	(0, 128, 0)	5.599983742061628	9.18847839853898	-2.899974397430143 0.0052801943225900625 -2.199982771666466 0.0030713477452475094 -1.4999977767731554 0.0011941669031884606 -0.8000006973217477 -3.294559667680282e-05 -0.09999976057012905 -0.0005268843949088546 0.6000015035893844 -0.00046500858500405783 1.3000020211894758 -0.00015472106172938395 
7	0.7	9.003	1	7	0.5	10	10	10	(0, 128, 0)	5.599992957612844	9.18847839853898	-2.8999871621904476 0.003884305516827776 -2.1999889908524928 0.002987917931086124 -1.499991378839668 0.0020915335658759173 -0.7999939263127729 0.0011951546112501724 -0.09999586971673811 0.0002987812139013704 0.6000030970486647 -0.0005975881425825718 1.3000023518806758 -0.0014939553636518492 
8	0.7	12.003	1	7	0.5	10	10	10	(0, 128, 0)	6.299983232196418	9.18847839853898	-3.5999686802826334 0.008127222050114678 -2.8999741653135485 0.006438465963278217 -2.199981416669024 0.004776255086747885 -1.4999875925623884 0.003173106256500735 -0.7999917515182621 0.0016502546264229988 -0.09999432839890274 0.00020770151022545222 0.6000041919547724 -0.0011757889994421324 1.3000028801950114 -0.002532738816945345 
8	0.7	15.003	1	7	0.5	10	10	10	(0, 128, 0)	6.29999122658049	9.18847839853898	-3.5999754527108263 0.00791355817797522 -2.899978179475167 0.006390307993232911 -2.1999815034915877 0.0048671224188034466 -1.499985288715163 0.0033440787403645764 -0.7999888670647776 0.0018212261630680343 -0.09999180946519509 0.00029856375375569155 0.6000060599149977 -0.001223959528509523 1.300004178412744 -0.0027464200417878608 
9	0.7	18.003	1	7	0.5	10	10	10	(0, 128, 0)	6.999984511632567	9.18847839853898	-4.299958318335599 0.012157195057295336 -3.5999632485405386 0.010112885728909966 -2.8999692513803303 0.008075060288959665 -2.1999756656249967 0.006052353407566238 -1.4999815564955268 0.004051730087394472 -0.7999865200368989 0.0020758297983203304 -0.09999049869760238 0.00012201188397289488 0.600006431943436 -0.0018166911148845694 1.3000035936083505 -0.0037489139631826985 
10	0.7	21.003	1	7	0.5	10	10	10	(0, 128, 0)	7.6999783559366435	9.18847839853898	-4.999938886100103 0.016842347068545715 -4.299946544244219 0.014206002245778445 -3.599955664096191 0.011594389780111847 -2.899964784484318 0.009042445682429012 -2.1999728287870486 0.006582077357883612 -1.4999796095396885 0.004231968175525166 -0.7999851852256601 0.0019920369045471646 -0.0999896451885228 -0.00015651633389550585 0.6000068829099707 -0.002245608595994864 1.3000036698679613 -0.004310084839506994 
11	0.7	24.002	1	7	0.5	10	10	10	(0, 128, 0)	8.399972935062157	9.18847839853898	-5.699917996478701 0.021753702673591335 -4.999928196112336 0.018589477198334783 -4.29994035418347 0.015463006274137794 -3.599952000088385 0.012427762820504123 -2.8999621614149773 0.009533309456818196 -2.199970843131049 0.006810878124011016 -1.4999781168189656 0.0042661411289890636 -0.7999840800404224 0.001879445909754177 -0.09998888071546584 -0.00038782632162101804 0.6000073170656276 -0.0025829870744600437 1.3000037835144747 -0.004749989938750917 
12	0.7	27.002	1	7	0.5	10	10	10	(0, 128, 0)	9.099968144574277	9.18847839853898	-6.399896027453653 0.02683298480965277 -5.699908459035932 0.023204235328744993 -4.999923177976235 0.019627031025865667 -4.299937062148182 0.016172124192682057 -3.5999492966586857 0.012901446366934894 -2.8999599054613396 0.009849219617729115 -2.1999689318076467 0.007015124389484489 -1.499976512993179 0.004368881474358305 -0.799982852235374 0.0018623750525163828 -0.09998813727877112 -0.0005561274344998168 0.6000074882817269 -0.002930499467689403 1.3000033394361579 -0.005290527396451042 
6	0.7	30.002	2	7	0.5	10	10	10	(96, 209, 169)	4.553718154548257	7.50102007439172	-3.9476693549603774 0.03721033889248263 -4.476868063995037 0.03183165772486562 -5.069246742251076 0.025832700397244404 -5.721459017502779 0.019259432197917804 -6.405392780381967 0.012392989825687728 -7.1012272689740605 0.005419546396323643 
7	0.7	30.002	2	7	0.5	10	10	10	(137, 93, 139)	5.283468323034862	8.09708351047961	-2.582913084081945 0.04097126131634075 -2.049872098779189 0.029727486230385444 -1.4467178968756658 0.017087584019016024 -0.7852620991762437 0.0033602292669519507 -0.09680077516316246 -0.010791630590638082 0.6003778517997652 -0.025025980110842495 1.2997261809850718 -0.03926276711608209 
6	0.7	33.002	2	7	0.5	10	10	10	(96, 209, 169)	4.597376372501735	7.50102007439172	-3.954494458731228 0.03854888264787533 -4.561162658690565 0.03203294948326569 -5.178973580937062 0.025408719234739672 -5.815080317109547 0.01860283973482421 -6.472598662391247 0.011579520741124309 -7.151687730912353 0.004331322684325025 
7	0.7	33.002	2	7	0.5	10	10	10	(137, 93, 139)	5.289723929078782	8.09708351047961	-2.573464896428667 0.04460275589939049 -1.9666449097676704 0.031054085010469086 -1.3473612776071626 0.017281054177159052 -0.7088570177570006 0.003156985306151487 -0.05007461230502144 -0.011342439217155687 0.626008848872133 -0.026171149348083612 1.31531102870301 -0.041267396072290935 
7	0.7	36.002	2	7	0.5	10	10	10	(96, 209, 169)	4.622378670376648	7.50102007439172	-4.009627967168241 0.024026792424082212 -4.401802116090652 0.02248335514864579 -4.846402967487863 0.020619094520226117 -5.3595272089773465 0.018271272728266695 -5.936401042665549 0.015412145019165954 -6.564519479507583 0.012125623216002246 -7.231969065932264 0.008551128605931171 
8	0.7	36.002	2	7	0.5	10	10	10	(137, 93, 139)	5.426634084397259	8.09708351047961	-2.673373941679847 0.07558877307723784 -2.279662417726322 0.061923967169809184 -1.811538463001852 0.04595798207569226 -1.2594495950523428 0.027666995180176932 -0.6483047686207981 0.008083421137808673 -0.0020525757230358418 -0.012016725104133178 0.6662676339093161 -0.032385889243858615 1.3511988300951308 -0.05308211503824658 
7	0.7	39.002	2	7	0.5	10	10	10	(96, 209, 169)	4.502648659296938	7.50102007439172	-4.267054173031327 -0.040954220079920126 -4.624500311661491 -0.0251886797611499 -5.089438507193282 -0.02038462128384945 -5.59505553663715 -0.0007075656963537779 -6.132766679310857 0.006976074727488315 -6.721957409407236 0.021375656580601622 -7.368604249195189 0.03344832375850015 
