N disks	Disks radius	time	Gen	Method	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.003	1	7	1	10	10	10	(0, 128, 0)	4.900001892985401	7.7624910520297625	-2.2000009464927004 1.4287552040507976e-16 -1.50000071379961 -2.8575091720229616e-17 -0.8000002326927184 -1.1430042868485007e-16 -0.09999976730728236 -1.1430042868485017e-16 0.6000007137996096 -2.8575091720229776e-17 1.3000009464926998 1.4287552040507954e-16 
7	0.7	6.003	1	7	1	10	10	10	(0, 128, 0)	5.59998284099626	7.7624910520297625	-2.899974265622508 0.005280197499036566 -2.1999826987769926 0.0030713502252237225 -1.499996120094544 0.0011941642128026728 -0.8000002431208565 -3.294640054306297e-05 -0.09999995852209519 -0.0005268847659860459 0.6000009093828961 -0.00046500895238027733 1.3000012519226536 -0.00015472140302568587 
7	0.7	9.003	1	7	1	10	10	10	(0, 128, 0)	5.59999598681128	7.7624910520297625	-2.8999892065382094 0.0038843119497279925 -2.1999902376881435 0.002987922168449093 -1.4999915428684274 0.0020915352424202617 -0.7999931098695764 0.0011951538581344745 -0.09999460756628654 0.0002987787160466247 0.6000042429793457 -0.0005975916655083858 1.300003336719844 -0.0014939598541421708 
8	0.7	12.003	1	7	1	10	10	10	(0, 128, 0)	6.299988119622068	7.7624910520297625	-3.599972426672076 0.00812723482420671 -2.8999765506604054 0.006438473801833082 -2.1999816922416464 0.004776256427852738 -1.4999866640301962 0.003173103746948063 -0.7999905112267555 0.001650250829087953 -0.0999930698587257 0.0002076974889105345 0.600005343719666 -0.0011757927166975296 1.3000040212064672 -0.0025327423014587266 
8	0.7	15.003	1	7	1	10	10	10	(0, 128, 0)	6.29999629058279	7.7624910520297625	-3.5999786875931545 0.007913568445425598 -2.8999806625625184 0.0063903158010115155 -2.1999828357688704 0.004867126900172553 -1.4999852939392742 0.0033440795153492024 -0.7999878004128751 0.0018212237916051626 -0.09999013758641487 0.0002985592555830054 0.6000078605911202 -0.001223965113865516 1.3000060075083242 -0.002746426494598653 
9	0.7	18.003	1	7	1	10	10	10	(0, 128, 0)	6.999991565166052	7.7624910520297625	-4.299963429106551 0.012157211237173674 -3.599967225336761 0.010112897890737889 -2.8999715418244416 0.00807506689712418 -2.199976215696534 0.006052354493280786 -1.499980797390222 0.0040517271572633054 -0.7999849683200332 0.002075824592218453 -0.09998858231942058 0.00012200582024520801 0.6000083687642354 -0.001816696946190131 1.3000055363375462 -0.0037489194680987324 
10	0.7	21.003	1	7	1	10	10	10	(0, 128, 0)	7.699987241017746	7.7624910520297625	-4.999945576869531 0.016842368958824797 -4.2999519387821366 0.014206018920559137 -3.599959060094134 0.011594398748086245 -2.899966334547807 0.009042447903803619 -2.19997303887886 0.006582075197532349 -1.4999788232291575 0.004231963360059652 -0.799983649269029 0.0019920306806811695 -0.0999876440500011 -0.0001565227983873122 0.6000090117858127 -0.0022456141585828647 1.3000058641392283 -0.00431008927996731 
5	0.7	24.002	2	7	1	10	10	10	(46, 170, 121)	3.9116816556796734	7.9560868695009495	-3.2437791604937773 -0.006346566528694944 -3.834786014364117 0.004714798898061243 -4.44542143761087 0.016101139366370917 -5.084857210812348 0.02797805009288945 -5.755025751498043 0.04040029151898915 
6	0.7	24.002	2	7	1	10	10	10	(183, 222, 71)	4.602918879429511	7.731575814629172	-1.8888440319459379 -0.015286532452302515 -1.2971200968059 -0.009320665275193565 -0.6835027603983167 -0.0032048356261433174 -0.040946805721802225 0.0031060320341675155 0.6272713263810658 0.009592798525130399 1.313919817577304 0.01622245434217495 
5	0.7	27.002	2	7	1	10	10	10	(46, 170, 121)	4.065773457194012	7.9560868695009495	-3.2662506790439587 -0.010348371631073857 -3.917909059358032 0.0033245938672369006 -4.576930529251621 0.017125829802636924 -5.247159140517321 0.03113459342043988 -5.931440667896706 0.04542292692266277 
6	0.7	27.002	2	7	1	10	10	10	(183, 222, 71)	4.713740530355562	7.731575814629172	-1.8868492895014 -0.019629127798355968 -1.239420116380111 -0.011971483513160157 -0.5882941485574772 -0.004310211694942885 0.0709667718572058 0.0033971249039935507 0.7418378435307155 0.01120150908280061 1.4266643114398394 0.019150310705296162 
6	0.7	30.002	2	7	1	10	10	10	(46, 170, 121)	4.209450892159818	7.9560868695009495	-3.275334233840751 -0.004372937013915294 -3.683731239442838 0.00276483383871721 -4.212341653408433 0.012175533731233248 -4.798071465966841 0.02288541473552001 -5.422378592156334 0.03456239474164366 -6.084313517270028 0.047081657311601736 
7	0.7	30.002	2	7	1	10	10	10	(183, 222, 71)	4.93263836215762	7.731575814629172	-2.028389126244681 -0.04744889680426936 -1.637667411350457 -0.03710639472276886 -1.1059937821824308 -0.023729880913118336 -0.49828854125490424 -0.009821050448222743 0.14780853551513 0.00338907063333105 0.8172980101097497 0.015843872272530347 1.503425848333431 0.028032890532269004 
6	0.7	33.002	2	7	1	10	10	10	(46, 170, 121)	4.438238576080373	7.9560868695009495	-3.335314030932551 0.025505891057386404 -3.9008120094618133 0.027401988272833293 -4.479449827508344 0.029719457654792447 -5.080108957564987 0.03261086856167046 -5.709858379533378 0.03603925316493878 -6.373517577260519 0.03984622646792668 
7	0.7	33.002	2	7	1	10	10	10	(183, 222, 71)	5.0511094575857935	7.731575814629172	-1.9956811561755023 -0.09013127620088647 -1.4339946139623128 -0.06646507279859176 -0.8625292834009409 -0.043033813893270795 -0.27277597402911796 -0.01976956983112195 0.34111579163030353 0.003558803088488411 0.9824474794325969 0.02728922367598426 1.6526611120187744 0.05179914739779607 
7	0.7	36.002	2	7	1	10	10	10	(46, 170, 121)	4.939134446411975	7.9560868695009495	-3.141430702560534 0.5058150088172058 -3.664310699498713 0.3809092214018651 -4.204520684263785 0.26288439973388 -4.763502648820471 0.1577094106956976 -5.349171057408501 0.06516446572401949 -5.968668696038244 -0.019057682636710604 -6.625151973440217 -0.10172575928464381 
8	0.7	36.002	2	7	1	10	10	10	(183, 222, 71)	5.51869254294083	7.731575814629172	-2.272415111153651 -0.43346528417951263 -1.7825479220975895 -0.32385844098957295 -1.267600550367223 -0.21881443352843524 -0.7162909807557366 -0.1234777189561392 -0.13104787737441256 -0.04203136556689232 0.4850545062530006 0.025872641341943097 1.1296191800749422 0.08455058908028196 1.801034649364437 0.14025624604259232 
7	0.7	39.002	2	7	1	10	10	10	(46, 170, 121)	5.369049124121371	7.9560868695009495	-2.9405582906928336 0.7462390218409997 -3.5947271090549116 0.5753747955484774 -4.22961654506429 0.4089359692641348 -4.856041574532177 0.24474960972206303 -5.484433956272255 0.08034786955846554 -6.123780002849679 -0.08661220084609046 -6.780476395599143 -0.2579405909071924 
9	0.7	39.002	2	7	1	10	10	10	(183, 222, 71)	6.5890499153029385	7.731575814629172	-3.1680234708475092 -0.7500282113222878 -2.5069958290110654 -0.6074048233638313 -1.8666736072357748 -0.47082426576808817 -1.2435549336055964 -0.3405475846866298 -0.6296258851599567 -0.21531288364773957 -0.014662346022398843 -0.0929382616345696 0.6107334938151342 0.02895332539506229 1.2534615187304177 0.15251624730075272 1.9176751797486002 0.2794746614189561 
8	0.7	42.002	2	7	1	10	10	10	(46, 170, 121)	6.2072937658855345	7.9560868695009495	-2.2042945716067552 0.9540559305248296 -2.875653501610658 0.7777411727719469 -3.5415446989204082 0.6029834528538579 -4.202305140866159 0.42891808159122163 -4.861030878614556 0.25246109079713713 -5.519585586190943 0.07566146045792382 -6.1818658792146755 -0.10152907780726476 -6.850502723186565 -0.2799220553021359 
10	0.7	42.002	2	7	1	10	10	10	(183, 222, 71)	7.459368483490541	7.731575814629172	-3.933895723016586 -0.9183909763374717 -3.2510047833275086 -0.7717225711961049 -2.580389416240827 -0.6299780098698606 -1.92167300562128 -0.49285775658427966 -1.2719073758438728 -0.35881486086794934 -0.6269055835407449 -0.22628747776956126 0.018190279047061296 -0.09399457613391841 0.6682679512646347 0.03911884765454598 1.3276090140042003 0.17395625412987575 1.9993622909071953 0.31124028988459174 
8	0.7	45.002	2	7	1	10	10	10	(46, 170, 121)	6.256264621313875	7.9560868695009495	-2.185079725611971 0.972477535304945 -2.858295495872538 0.7933995490379598 -3.528711960441455 0.6149743568783602 -4.197196609656059 0.436817671276156 -4.865216223437751 0.2583483065933877 -5.533748688219304 0.07945294606121364 -6.204010185740705 -0.10006568888336821 -6.876954308426908 -0.28036224890037914 
10	0.7	45.002	2	7	1	10	10	10	(183, 222, 71)	7.534204750269302	7.731575814629172	-3.9581763512267445 -0.9410741727215006 -3.2808488002482883 -0.7951960070523367 -2.6101829636552374 -0.6511132060745012 -1.9451971963043448 -0.5089071193538254 -1.2842929746539224 -0.36841782741767887 -0.6252760524278923 -0.2292312333099275 0.034458552758123276 -0.09072328913010447 0.697611424291462 0.04784957338605572 1.3666127590423836 0.18723299679274655 2.0432864167093285 0.3280470399694341 
9	0.7	48.002	2	7	1	10	10	10	(46, 170, 121)	6.972792834987542	7.9560868695009495	-1.5031111939205724 1.158301164101313 -2.1783560806251288 0.979965222297559 -2.8521776576995133 0.8019275144589237 -3.524865416774271 0.6240087416505306 -4.196890652215033 0.4460017510135992 -4.86885302406104 0.26771652436292487 -5.541360103972186 0.0890230280393712 -6.214908879281007 -0.09012826914986427 -6.889831230216662 -0.2697227807450773 
5	0.7	48.002	3	7	1	10	10	10	(160, 4, 204)	3.965775028827431	6.816046464271546	-2.308694383248042 -0.5916466282457791 -2.9102919065153228 -0.7262901962785996 -3.5237606309338148 -0.8633046047469165 -4.156271948007404 -1.004268718846768 -4.812880774506956 -1.1504406577448645 
6	0.7	48.002	3	7	1	10	10	10	(16, 66, 108)	4.59857252443927	7.551705580497767	-0.9539433343309862 -0.4252211896396001 -0.3660345088024476 -0.25511543651259744 0.22949288382574376 -0.08335709373143808 0.8397690328288036 0.09195902099606007 1.4692656760466096 0.2722426412587553 2.120155342249361 0.4583907154042873 
10	0.7	51.002	2	7	1	10	10	10	(46, 170, 121)	7.68175199488495	7.9560868695009495	-0.8231206057562906 1.3393521398048869 -1.4990567430145734 1.1602341438751385 -2.174289622883442 0.9812979770080696 -2.848871704040766 0.8025233546673652 -3.5229428775283416 0.6238673862899995 -4.196737844511902 0.4452644628253535 -4.870557908074931 0.2666347255487994 -5.544723352221484 0.08789668115206088 -6.219523646470227 -0.09102059882976743 -6.895175627995839 -0.27016822898582155 
5	0.7	51.002	3	7	1	10	10	10	(160, 4, 204)	4.08889885004975	6.816046464271546	-2.3387191384161112 -0.5610373170179561 -2.980138117304132 -0.7171420375200979 -3.627488377163904 -0.8744155378887409 -4.283925067893384 -1.033613879939264 -4.951712805317941 -1.1954189279278775 
6	0.7	51.002	3	7	1	10	10	10	(16, 66, 108)	4.737117995281171	7.551705580497767	-0.9590217212834525 -0.4682901516678585 -0.3322656949948912 -0.2758023121123458 0.2964686687867149 -0.08314579445843516 0.93137000440758 0.11086077230833434 1.5758494078284557 0.30737641044246916 2.2322915222370794 0.50734723023836 
6	0.7	54.002	3	7	1	10	10	10	(160, 4, 204)	4.503252716457313	6.816046464271546	-2.2480775233846875 -0.19303185810868703 -2.802042164119294 -0.4339417151019888 -3.348385843772569 -0.6681733233156661 -3.9076328157577342 -0.9025713578261648 -4.492674529165595 -1.1440423767955084 -5.108365251746496 -1.3964901976426038 
7	0.7	54.002	3	7	1	10	10	10	(16, 66, 108)	5.19256603112775	7.551705580497767	-1.1453681707509897 -0.9857981347369577 -0.6020733286095651 -0.7039481973630289 -0.06712208784040069 -0.43112014123220993 0.4799300158134944 -0.15878725456034143 1.0489717214045415 0.11795285574292383 1.6415285540042681 0.4013713772810387 2.2551733969518715 0.6927316979311279 
5	0.7	54.002	3	7	1	10	10	10	(104, 146, 121)	3.9481417094892146	6.739040181144964	-2.58516727630343 1.1557154430418477 -1.9782969969631143 1.2197062679189545 -1.3597070215627067 1.286619642263852 -0.719333644161407 1.3577048393638786 -0.05213946999511658 1.432753659394695 
6	0.7	54.002	3	7	1	10	10	10	(98, 134, 181)	4.610616918639188	8.649372335168087	-3.840370754524559 0.6275010247566127 -4.415867074771178 0.4475412955029283 -5.0060820155076025 0.26402728188456964 -5.618743546401794 0.07489888779103039 -6.253963460334151 -0.12008626210733238 -6.907894641374705 -0.32028986078276456 
6	0.7	57.002	3	7	1	10	10	10	(160, 4, 204)	4.803821732733915	6.816046464271546	-2.1367516781696154 -0.06959454810009513 -2.7555845372502104 -0.3596576915289683 -3.3689266242326474 -0.6463490432832991 -3.9810550770137327 -0.9311283592000483 -4.597585757522248 -1.217118878030073 -5.2223629910914315 -1.506595498961134 
8	0.7	57.002	3	7	1	10	10	10	(16, 66, 108)	6.136147794069657	7.551705580497767	-1.8433651672195779 -1.4611725482573892 -1.234667130715383 -1.1324380025739762 -0.637629146044396 -0.8095772360607321 -0.04798918755806893 -0.49101815549229394 0.53829498599588 -0.17492505532013441 1.1264006223604166 0.14145097571150061 1.7211339715399572 0.4608688743099716 2.325997161243067 0.7854878613034615 
5	0.7	57.002	3	7	1	10	10	10	(104, 146, 121)	4.097258988255885	6.739040181144964	-2.5940817779807652 1.2853842995638183 -1.9300373177679764 1.3134566094261741 -1.2622439244950032 1.342143544317296 -0.586267620515837 1.371752912929857 0.10064764967876694 1.4021538575471146 
6	0.7	57.002	3	7	1	10	10	10	(98, 134, 181)	4.7403631236233075	8.649372335168087	-3.8339890680799877 0.6701482889768384 -4.458373553849201 0.46529361390028096 -5.084043068745208 0.26018213492805814 -5.715411579389477 0.0534071161190857 -6.356043633288571 -0.1562418107464982 -7.008393239398634 -0.3696511212328021 
7	0.7	60.001	3	7	1	10	10	10	(160, 4, 204)	5.509909292188043	6.816046464271546	-1.5196694415902579 0.18372034417818553 -2.1294123847352675 -0.11478065838395299 -2.7352897634982836 -0.40571285996075235 -3.3578752104561627 -0.6922929265832958 -3.98483226161334 -0.9734881606464789 -4.6166469596860145 -1.2532049703685302 -5.253000069994709 -1.5337350009465684 
8	0.7	60.001	3	7	1	10	10	10	(16, 66, 108)	6.219138507512042	7.551705580497767	-1.8404973129204034 -1.5421546127061003 -1.231271441622149 -1.2048139612076152 -0.6253112839658714 -0.8680215918477953 -0.030543365149879438 -0.5338530481411219 0.5632368112102475 -0.1985038506815218 1.158418636156283 0.13828585639760044 1.7570784454947306 0.4771735303981885 2.3606449225265544 0.818816694169826 
6	0.7	60.001	3	7	1	10	10	10	(104, 146, 121)	4.693979239437304	6.739040181144964	-3.004568272698204 1.9979171701570462 -2.361280559871919 1.8377433869585456 -1.7301474640500598 1.688136444468092 -1.0986680894332825 1.548085725699622 -0.4545213990662414 1.4130697840177922 0.20928475521098158 1.2777430889875652 
7	0.7	60.001	3	7	1	10	10	10	(98, 134, 181)	5.18718008821261	8.649372335168087	-3.457769016781493 0.7369628956576985 -3.995486094243664 0.5764830160283647 -4.561896183050911 0.40625978904508664 -5.1597832245225375 0.22406375491820377 -5.7819916402561615 0.0312715390173158 -6.422481631986698 -0.1699073857434811 -7.077353910909153 -0.37695837048341285 
7	0.7	63.001	3	7	1	10	10	10	(160, 4, 204)	5.558276525449969	6.816046464271546	-1.491617911649215 0.19010337572529448 -2.1138600082851693 -0.11263853992797297 -2.735712628978501 -0.41283881319886834 -3.360021788008999 -0.7096144893417247 -3.9867840852867498 -1.0043691214400898 -4.616119210988998 -1.2985117840882632 -5.248018733983124 -1.5931656217069743 
9	0.7	63.001	3	7	1	10	10	10	(16, 66, 108)	6.950034953713496	7.551705580497767	-2.443212864531935 -1.915738192229486 -1.833664118608253 -1.5749097924875113 -1.2257939828867344 -1.2344687160937986 -0.6200244163164741 -0.8936542013948403 -0.020027335125834902 -0.5531968772281226 0.5790741766738652 -0.21122852574054857 1.1788490832306693 0.13256936850130344 1.7792892298434995 0.4779413595981561 2.382602114607124 0.8253732305228239 
6	0.7	63.001	3	7	1	10	10	10	(104, 146, 121)	4.8580634692751	6.739040181144964	-3.04759079625899 2.185680021179059 -2.3820894627227176 1.9822407513822187 -1.7204790724739818 1.7812924910566028 -1.0603457840623272 1.5824485527692023 -0.3995031413196884 1.3847507943834259 0.2631766585815509 1.1872102107382385 
7	0.7	63.001	3	7	1	10	10	10	(98, 134, 181)	5.408457372877505	8.649372335168087	-3.351868158163098 0.8292682361606818 -3.9866004747553156 0.6198514769241086 -4.613578767479623 0.41365021121195533 -5.239338837157334 0.20874968365824917 -5.869835888013817 0.0031394196352522432 -6.509655431129812 -0.2049242560418188 -7.161748779258192 -0.4167227657318074 
8	0.7	66.001	3	7	1	10	10	10	(160, 4, 204)	6.164562345479711	6.816046464271546	-0.9057829899963336 0.33185757652871717 -1.5221483231598383 0.05432143096618855 -2.1312633556691125 -0.21932833358209533 -2.745380374060393 -0.49272526856517335 -3.364985290639179 -0.7673207132639531 -3.990981455293661 -1.0442460737773942 -4.622653691479682 -1.3235530058498386 -5.258929741431233 -1.6048936460552048 
7	0.7	66.001	3	7	1	10	10	10	(104, 146, 121)	5.602858309541007	6.739040181144964	-3.626902683318799 2.7072708549747304 -2.9614433073997697 2.4876594036481765 -2.295519959780902 2.266723479920439 -1.6326960611651113 2.043404130890851 -0.9695171644838496 1.8183567468017063 -0.30599728925014874 1.5925152598654992 0.3563424000870541 1.3665558686975152 
8	0.7	66.001	3	7	1	10	10	10	(98, 134, 181)	6.029982062679631	8.649372335168087	-2.8121449918561754 0.9862222980411143 -3.4294652941105372 0.787491129767518 -4.0425444054084245 0.5902949717031334 -4.659012868344577 0.3923426269505301 -5.2837486670766145 0.19216399354528468 -5.918864287382296 -0.010923270142735557 -6.564780192367129 -0.21715966576377232 -7.22128701730092 -0.4266403945812007 
5	0.7	66.001	4	7	1	10	10	10	(136, 205, 245)	3.923438156745527	8.099562986242956	-0.8513637325007638 -1.1730894644645955 -1.3913681821263122 -1.427760915909022 -1.9471128816164904 -1.6902415183972876 -2.526706889666603 -1.9644045137188144 -3.132832920076785 -2.2513456850190843 
5	0.7	66.001	4	7	1	10	10	10	(132, 236, 13)	3.921629115219202	6.334029437433074	0.32748011275702527 -0.5001738248450779 0.8213347418325142 -0.1653191595612995 1.3297360540025764 0.17908667761839248 1.860269528298028 0.5381457457110111 2.4154426551719994 0.9136948790444154 
7	0.7	69.001	3	7	1	10	10	10	(104, 146, 121)	5.627706919599026	6.739040181144964	-3.603455717493599 2.8139261259650525 -2.9289155719742364 2.627800936354152 -2.252620863912221 2.4394562966414974 -1.5625157087719224 2.242036163663058 -0.8932297996605449 2.0443568475672405 -0.22423117023414446 1.8449123836159327 0.45812887936289326 1.641004555580871 
9	0.7	69.001	3	7	1	10	10	10	(98, 134, 181)	6.642565725316727	8.649372335168087	-2.2465656322386365 1.0553706089634285 -2.840109155339543 0.899086221606606 -3.4406586905790397 0.737308617850555 -4.056642271686196 0.5642542577614986 -4.685194419000338 0.3804098366707611 -5.32207447247197 0.18758651503483792 -5.96556385481994 -0.012316922617360709 -6.616004798106823 -0.21755286269740562 -7.274427001636648 -0.42659158567930827 
5	0.7	69.001	4	7	1	10	10	10	(136, 205, 245)	4.099115251679608	8.099562986242956	-0.7749829404452091 -1.3321004327070018 -1.400929274263174 -1.5710540442286816 -2.02540033093288 -1.8074151035392563 -2.6568437653056862 -2.0459528003924077 -3.298947925477045 -2.2885569488569955 
5	0.7	69.001	4	7	1	10	10	10	(132, 236, 13)	4.110921711823492	6.334029437433074	0.472150122453118 -0.721473656448999 0.9740904306558099 -0.27242752133576775 1.4764767044405214 0.1745632769798472 1.9839021562377828 0.6235208652212356 2.49940648548811 1.0783253156353811 
4	0.7	69.001	4	7	1	10	10	10	(207, 249, 161)	3.09513584207932	7.539147223873954	-1.790761766645587 -0.24897464516214374 -1.293396245451537 -0.019894836456050558 -0.7858695846525556 0.21325063937097055 -0.25034554041821094 0.4585571838319074 
5	0.7	69.001	4	7	1	10	10	10	(165, 138, 186)	3.870976358774794	7.154348409643726	-3.0857972014606307 -0.6035099283315082 -3.598045459299672 -0.8529576548957464 -4.136720772343127 -1.1154489986903515 -4.706539000312017 -1.3933117494965628 -5.306946877442581 -1.6862000337692695 
8	0.7	72.001	3	7	1	10	10	10	(104, 146, 121)	6.337210559662502	6.739040181144964	-4.275503453087456 2.9790374856636177 -3.587825353339131 2.8398343088014566 -2.8992921763320223 2.701306585363291 -2.2129805607489472 2.5610979264222755 -1.5362904504760777 2.4106034347533374 -0.8074624854625282 2.215025751713781 -0.1488678959577138 2.017663232818305 0.5171693922231461 1.810874009089563 
10	0.7	72.001	3	7	1	10	10	10	(98, 134, 181)	7.2843737129153325	8.649372335168087	-1.6522284231096795 1.1595179308253865 -2.1972104132108865 1.031621579573801 -2.816791396711938 0.8789642073141124 -3.451326430956424 0.7143318297341108 -4.085804655458331 0.5409076296840882 -4.721136185084491 0.36018193276676624 -5.360526288518545 0.17352973015659842 -6.006408226582992 -0.01755137565865786 -6.660184261607088 -0.21188944177306127 -7.322463563543881 -0.4089027674156313 
6	0.7	72.001	4	7	1	10	10	10	(136, 205, 245)	4.347170219440613	8.099562986242956	-0.6199772628045885 -1.209961671050153 -0.9957156466416877 -1.3810527351047153 -1.4873773860280033 -1.598164266288605 -2.064337422549624 -1.8423517422386515 -2.6900230350221492 -2.0999151979439805 -3.3326109446228482 -2.361301060764798 
6	0.7	72.001	4	7	1	10	10	10	(132, 236, 13)	4.6264111831951045	6.334029437433074	0.5779338219578347 -1.4219686960509628 0.8868280749607658 -0.902822895519186 1.2130869781054112 -0.394535089979974 1.585038019356813 0.12948431946385208 2.0002082857037182 0.6678362417584625 2.435717548745016 1.2105871764279807 
4	0.7	72.001	4	7	1	10	10	10	(207, 249, 161)	3.3669432565926325	7.539147223873954	-1.810361917837226 -0.2734119547084784 -1.2233437331297379 -0.028946129194614045 -0.6088795625737689 0.231631561876994 0.0013371696074547757 0.49245630033927873 
5	0.7	72.001	4	7	1	10	10	10	(165, 138, 186)	4.025809358608578	7.154348409643726	-3.130382253855991 -0.6418537406739223 -3.703452258934647 -0.9153857398393778 -4.287959100904112 -1.1944521062469098 -4.8859210376258835 -1.4800090898111118 -5.499936841518759 -1.77326250299224 
10	0.7	75.001	3	7	1	10	10	10	(98, 134, 181)	7.313507865963874	8.649372335168087	-1.6605988215209762 1.1642643108113366 -2.276976592870838 1.0159061276907773 -2.8854818285108617 0.8640408024959466 -3.5021940011568358 0.6985316488876778 -4.1233013736940505 0.5250076842967006 -4.7532944918246685 0.34601106721196734 -5.392784684289354 0.16369999473755764 -6.041349261183248 -0.020890451150999845 -6.698456080874634 -0.2075635237936844 -7.363770909102872 -0.39643155974686917 
