N disks	Disks radius	time	Gen	Method	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	7	10	10	10	10	(0, 128, 0)	4.900000233093314	8.068595920466853	-2.200000116546657 1.4287546703519706e-16 -1.5000000874099901 -2.857509197987497e-17 -0.8000000291366638 -1.1430037505532248e-16 -0.09999997086333844 -1.143003750553224e-16 0.6000000874099888 -2.8575091979874795e-17 1.3000001165466568 1.4287546703519736e-16 
7	0.7	6.002	1	7	10	10	10	10	(0, 128, 0)	5.600000285915852	8.068595920466853	-2.899991295132337 0.003884576523776439 -2.199991840775116 0.0029879521764159733 -1.4999923576430985 0.0020913832621446723 -0.7999928746036313 0.0011949296689323706 -0.09999339138459634 0.00029861630313153536 0.6000060922223368 -0.0005975817422255385 1.3000055471965375 -0.001493724280980307 
8	0.7	9.003	1	7	10	10	10	10	(0, 128, 0)	6.300000255606749	8.068595920466853	-3.5999806326406123 0.007937383608765693 -2.89998230834371 0.006395700214902535 -2.199983954361033 0.004857027406014113 -1.4999855897781382 0.0033250545253941497 -0.7999872067669499 0.001802190568605731 -0.0999888025506808 0.0002884355296078718 0.6000096202170584 -0.0012186195984197079 1.300008026398444 -0.0027226640408063996 
10	0.7	12.000	1	7	10	10	10	10	(0, 128, 0)	7.700000163341304	8.068595920466853	-4.9999153899260245 0.020808324942238915 -4.299968432811197 0.012191061705301242 -3.5999714648123287 0.0101257927410352 -2.899974454630598 0.008069359617782166 -2.199977394207232 0.006033537627003476 -1.4999802523813017 0.0040278265670549065 -0.7999830147741399 0.0020558265897434825 -0.09998568746497725 0.00011393751685330884 0.6000117067245488 -0.0018073404745262488 1.3000091089406869 -0.0037197825300385855 
5	0.7	15.001	2	7	10	10	10	10	(238, 145, 71)	4.121187866906324	7.809095272761894	-3.2096507404527483 0.026654840193461333 -3.87968821233624 0.019967607658492807 -4.55582600075722 0.013134057642967966 -5.239225612678489 0.00614167970844785 -5.930698302045043 -0.0009760769026730058 
6	0.7	15.001	2	7	10	10	10	10	(101, 131, 179)	4.793315611446148	8.724068685001317	-1.9482597202745793 0.047774319241973985 -1.2807604855752388 0.028926931997305103 -0.6091530810185819 0.010710064331661384 0.06809368919207301 -0.00672181087362326 0.7521754562314763 -0.02359902104507788 1.4439080624024976 -0.040330396064074694 
5	0.7	18.003	2	7	10	10	10	10	(238, 145, 71)	4.034117165032528	7.809095272761894	-3.4868013190775398 -0.008561933753717046 -4.114886106949457 0.00023346942018510924 -4.764593255182674 0.005205400030659676 -5.434481228296444 0.006005049828634104 -6.120835958070697 0.004596806249036255 
7	0.7	18.003	2	7	10	10	10	10	(101, 131, 179)	5.446201199727769	8.724068685001317	-2.4565004292779884 0.11001293321320849 -1.8257911006891598 0.0733714339821254 -1.1705798932115203 0.04099353213496056 -0.4951993087219357 0.013995478125956919 0.19308716557683842 -0.009147899324796399 0.8881310174028535 -0.030525607089458513 1.586265850161383 -0.051496167127852266 
6	0.7	21.004	2	7	10	10	10	10	(238, 145, 71)	4.899348237990191	7.809095272761894	-3.0697532482597993 -0.6351942830621147 -3.746129209994494 -0.45555281799732517 -4.422588483238458 -0.2762033174331848 -5.099172154192825 -0.0972315312904179 -5.775875045370406 0.08144192993161009 -6.452664555867664 0.25998415010737685 
7	0.7	21.004	2	7	10	10	10	10	(101, 131, 179)	5.598533645010081	8.724068685001317	-2.325939247396555 0.5481708435176296 -1.6396476872919188 0.41167641415121786 -0.953306644772035 0.2756364854123772 -0.26682556485524284 0.14031746455327151 0.41983897902354406 0.005745194092077561 1.1066823327251634 -0.12827708086395215 1.7936685467962943 -0.26206252141794406 
7	0.7	24.001	2	7	10	10	10	10	(238, 145, 71)	5.600890179097904	7.809095272761894	-2.406736229376377 -0.8774170858288474 -3.0810114534796265 -0.6899114684511837 -3.7548007145812203 -0.5011470957968202 -4.42846735842508 -0.3086595156697348 -5.101306039135505 -0.1142015312596631 -5.773722435879015 0.08111014332124154 -6.445953468808814 0.27663124193632316 
9	0.7	24.001	2	7	10	10	10	10	(101, 131, 179)	7.0007321726834935	8.724068685001317	-3.689224905046848 0.879402412504132 -3.005573480369858 0.7271485184719481 -2.3215584932701696 0.5775305798320398 -1.6369169110327126 0.4313374898492584 -0.9517095229464406 0.28803553450801184 -0.2661528086771423 0.14648954639174014 0.41953963091521057 0.0056337691467808195 1.105242239165305 -0.13515366708641938 1.7909238633386033 -0.27602722306120187 
