N disks	Disks radius	time	Gen	Method	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	7	10	10	10	15	(0, 128, 0)	4.900000233093314	8.1408205216235	-2.200000116546657 1.4287546703519706e-16 -1.5000000874099901 -2.857509197987497e-17 -0.8000000291366638 -1.1430037505532248e-16 -0.09999997086333844 -1.143003750553224e-16 0.6000000874099888 -2.8575091979874795e-17 1.3000001165466568 1.4287546703519736e-16 
7	0.7	6.002	1	7	10	10	10	15	(0, 128, 0)	5.5999880982551975	8.1408205216235	-2.8999802869210862 0.005287909407459368 -2.1999856754127616 0.0030723979849453763 -1.4999913958888225 0.0011895970620438958 -0.7999957937253416 -4.026752138862075e-05 -0.09999821385476013 -0.0005325908257995054 0.6000008018927178 -0.00046476137218666105 1.300000443790153 -0.00014613282387870936 
7	0.7	9.003	1	7	10	10	10	15	(0, 128, 0)	5.60000029107187	8.1408205216235	-2.8999912980306384 0.0038843264597381894 -2.1999918428678438 0.0029879324286163494 -1.4999923585887018 0.002091540798036498 -0.7999928743160634 0.0011951542356605088 -0.0999933900355327 0.00029877383608492824 0.6000060942644813 -0.0005976014953200662 1.3000055494543907 -0.0014939743516212615 
8	0.7	12.000	1	7	10	10	10	15	(0, 128, 0)	6.299999062744387	8.1408205216235	-3.599979582764504 0.008128276627201584 -2.8999816886612018 0.006438726845655835 -2.199983785191047 0.004775842926839678 -1.4999858018760606 0.0031723014492830793 -0.7999876596570095 0.0016494391528854432 -0.09998932511609752 0.0002072558455389216 0.6000091878583584 -0.0011755854876377562 1.3000078074119354 -0.0025317613436450347 
8	0.7	15.001	1	7	10	10	10	15	(0, 128, 0)	6.300000348820685	8.1408205216235	-3.5999807315184427 0.00791359060889683 -2.899982359810763 0.006390334019037909 -2.199983958882324 0.004867140343424133 -1.499985557684275 0.0033440868191444107 -0.7999871560840847 0.0018212238384790707 -0.09998875405697238 0.00029855140137420295 0.6000096483103361 -0.0012239808845501737 1.300008021730903 -0.0027464501296846416 
9	0.7	18.003	1	7	10	10	10	15	(0, 128, 0)	7.000000253642217	8.1408205216235	-4.299968580389643 0.012157190584530353 -3.599971545468906 0.010112909756589555 -2.899974470708393 0.00807510499176826 -2.1999773584091438 0.006052406826138798 -1.4999801861326865 0.004051777987795436 -0.7999829436754925 0.002075857152812323 -0.09998563582390213 0.00012200562942856512 0.6000117203065625 -0.0018167393256606822 1.3000090733868404 -0.003749008096037888 
10	0.7	21.004	1	7	10	10	10	15	(0, 128, 0)	7.699999218807196	8.1408205216235	-4.999953661921448 0.0168415619771273 -4.299958653958931 0.014205707075592728 -3.5999635790103977 0.011594534057218999 -2.8999683310984348 0.009042921982062541 -2.1999727881916145 0.006582726517613319 -1.4999768785073235 0.0042326007384003266 -0.7999805961255074 0.001992465732739784 -0.09998399510878805 -0.00015644420299549674 0.6000128322824326 -0.00224599086642395 1.3000097577316136 -0.004310962036650742 
5	0.7	24.001	2	7	10	10	10	15	(92, 52, 49)	4.162467359534027	6.105944233558894	-3.271527194914345 -0.06133733609103594 -3.955961951637398 -0.016498643765098554 -4.643127289233965 0.028475215885075938 -5.333686179250384 0.07362438425740572 -6.02810186855824 0.11900109601118863 
6	0.7	24.001	2	7	10	10	10	15	(51, 28, 129)	4.8477471380289225	8.80147499592749	-1.9167103122914606 -0.1418743916332252 -1.234211698114717 -0.08712744016064762 -0.5500417425072042 -0.03340134397527804 0.1367544741026347 0.019064761170606535 0.8269113387709885 0.07063586570206126 1.5209175966442385 0.12196427308787895 
5	0.7	27.002	2	7	10	10	10	15	(92, 52, 49)	4.199486438418743	6.105944233558894	-3.303641346773705 -0.05936600994820483 -4.001951896259406 -0.013623866819648675 -4.700299747550628 0.0321211098944244 -5.398693967697754 0.07786952321688746 -6.097140918243177 0.12362159369757542 
6	0.7	27.002	2	7	10	10	10	15	(51, 28, 129)	4.899285651903172	8.80147499592749	-1.9077159127065946 -0.15671724091570405 -1.2103606059937047 -0.09838381536450665 -0.5129822875860478 -0.040066535732634787 0.18443220031821203 0.01823085171443285 0.8818928891168661 0.07651412359832538 1.5794063278383923 0.134793543661838 
6	0.7	30.003	2	7	10	10	10	15	(92, 52, 49)	4.8463144589583	6.105944233558894	-2.9798778749328174 0.5096419676827875 -3.6508230237279666 0.36277387102575026 -4.324451606875613 0.2354563049782865 -5.004210106726609 0.134060986588902 -5.690634466133892 0.05382432857710789 -6.382613596456092 -0.01657629100392612 
7	0.7	30.003	2	7	10	10	10	15	(51, 28, 129)	5.541185690083548	8.80147499592749	-2.3367607368536483 -0.6339231085752783 -1.679892549592332 -0.4268638780195869 -1.0192075946967876 -0.2412451786742183 -0.35026030494671245 -0.08570385661723606 0.3274638041267392 0.04157645785723326 1.012151827060975 0.14962833967655473 1.7015730387541699 0.24982875197300974 
