N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	current length	div_length	X
13	0.7	200.003	7	0.1	10	10	10	7.967767545178088	8.387550057595371	-20.799384665056856 4.826108971246495 -20.44113574036008 4.3072357569103 -20.11586814728781 3.84592317086163 -19.72954445319946 3.3859075035677875 -19.3891071206578 2.9782216386155693 -18.994616994554384 2.5986300636570108 -18.598536856355988 2.1635752193706335 -18.180611172934004 1.8098130721446168 -17.79312041280144 1.410387860076029 -17.33090644935313 1.1162182940679655 -16.88305834074379 0.7842070084633058 -16.360871645118035 0.5873381101869376 -16.065605214061005 0.42359119919047383 
10	0.7	200.003	8	0.1	10	10	10	6.510331910877914	6.842085804934813	9.102262731921892 -12.244157920599154 9.357220278129912 -12.008623068142073 9.910104886334752 -11.668375354614815 10.339781748706228 -11.223360439815904 10.826629463360925 -10.871764043854471 11.248822708892012 -10.431706892195463 11.755384298763463 -10.095552883422798 12.213823090127244 -9.697822133348334 12.7267400657588 -9.385638273687832 13.10062517398493 -9.101255301528573 
18	0.7	200.003	7	0.1	10	10	10	9.548587625861128	10.133438447104938	-5.018423200434943 3.073200225051488 -4.800195030827507 2.8351976676426944 -4.364758322297337 2.5789922829624197 -3.979826028284981 2.2451219842880237 -3.503036359638363 2.099984631919852 -3.084504015423825 1.8500137630990288 -2.55630167021472 1.7704278396190292 -2.0874511699984835 1.58319144639603 -1.6087304337439163 1.6575327339911712 -1.1123980505020035 1.606424766981503 -0.6476007952154099 1.810285444300105 -0.1473900025449273 1.8548027236844649 0.2760901146159883 2.115589627473914 0.7684184040545737 2.1662812365293296 1.2117025761348625 2.3990865523148073 1.7095738582717188 2.370713183625703 2.159844469201292 2.538835960042328 2.4783150444141966 2.5021238549686857 
10	0.7	200.003	8	0.1	10	10	10	6.478532141582788	6.844366347884179	-5.161346690766224 -10.731371614779658 -5.181554303534272 -11.105147175922406 -5.436908542205934 -11.661058999073292 -5.548677090734433 -12.25080251744788 -5.871605220833432 -12.766276278891397 -6.068767732090363 -13.342755442028169 -6.418878001686074 -13.842180948467343 -6.660206452495759 -14.40067149149052 -6.995754441633004 -14.893638134060827 -7.199618786678811 -15.306028618942923 
13	0.7	200.003	8	0.1	10	10	10	7.783943730805452	8.062012511728206	-3.968488679157923 -10.804172853140669 -3.865982946994466 -11.133095713836399 -3.95127369080706 -11.666084697099494 -3.8189872791847232 -12.199522610502433 -3.869078826279786 -12.748234678973537 -3.694163964035506 -13.26569866618603 -3.603002038811944 -13.820729277256023 -3.319721204850471 -14.304514653767995 -3.0751827785768326 -14.809365244160345 -2.7208151533322376 -15.261345767746695 -2.39542813365149 -15.732002682285358 -2.0429019297956534 -16.15605813141828 -1.7546857552819797 -16.528344480324904 
12	0.7	200.003	8	0.1	10	10	10	7.35092282545231	8.584275704211077	8.449221637633691 -9.692270487405064 8.830327739869176 -9.551010430283934 9.370279083421666 -9.452758471196576 9.903257655145891 -9.223866517218575 10.462091775882348 -9.072792143038114 10.970517949029002 -8.785017644178561 11.507530943670776 -8.562374909176803 11.974523204217515 -8.227276779302773 12.505827114322448 -7.947440348211989 12.940483535879137 -7.577525572741806 13.42361951619131 -7.276950222557625 13.67942739777556 -7.029182761951888 
10	0.7	200.003	8	0.1	10	10	10	7.044181888087994	8.036199218070609	12.103763765132635 3.303069735403918 12.4531418863759 3.3651379518337214 12.922692597885717 3.313412923593912 14.474216755460507 3.526322426726914 14.978840580076035 3.556010941031841 15.532603312696937 3.6797343116910746 16.127641253113232 3.7057776799513884 16.765789021714546 3.8000617260333427 17.30492312632251 3.7837771780800424 17.700984802666373 3.8220107568353785 
12	0.7	200.003	8	0.1	10	10	10	7.431887491845631	8.779073723061364	16.381169391969653 2.550592847119785 16.55631134656715 2.251783077582254 16.96232948028307 1.8581881514551168 17.2532721707465 1.3690181669015773 17.651430805808392 0.9601638772951007 17.93244030916191 0.469420470554935 18.30018883710412 0.02255195439213339 18.552695419228893 -0.5062091585452819 18.857563490652375 -0.9865406201172974 19.07991359039885 -1.5115939392024549 19.34868939253226 -1.9969868385235805 19.587610441619216 -2.4991052496814925 
7	0.7	200.003	8	0.1	10	10	10	5.121511518485319	7.10709596285847	-2.419963616187267 -13.283476755604601 -2.2016569799420442 -13.68109161106961 -1.7628057021186232 -14.185438196177243 -1.4410432111264355 -14.753539842009538 -0.9350982294565815 -15.330034555067966 -0.5516728424541534 -15.844591643985652 -0.18095781183240145 -16.234121358053464 
14	0.7	200.003	7	0.1	10	10	10	8.342321396052947	10.291712732552167	-20.777502323621217 8.160764399341344 -20.316614478798144 7.680897455813197 -20.005315281356904 7.32672045715832 -19.628032295656464 6.943648297267751 -19.273874964498788 6.522443754415774 -18.896612204056535 6.153435015423405 -18.525371858528214 5.745979669095233 -18.06367380831729 5.367017715537774 -17.71240053885881 4.994082933056445 -17.264240779399415 4.649608522378685 -16.892148017769895 4.254628386604341 -16.420452057827227 3.9476666267626843 -16.043639434820474 3.5696384036543294 -15.763617832178914 3.4057545324187712 
