N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	10	10	10	10	(0, 128, 0)	4.900000233093314	7.292388335456293	-2.200000116546657 1.4287546703519706e-16 -1.5000000874099901 -2.857509197987497e-17 -0.8000000291366638 -1.1430037505532248e-16 -0.09999997086333844 -1.143003750553224e-16 0.6000000874099888 -2.8575091979874795e-17 1.3000001165466568 1.4287546703519736e-16 
7	0.7	6.002	1	10	10	10	10	(0, 128, 0)	5.5999880982551975	7.292388335456293	-2.8999802869210862 0.005287909407459368 -2.1999856754127616 0.0030723979849453763 -1.4999913958888225 0.0011895970620438958 -0.7999957937253416 -4.026752138862075e-05 -0.09999821385476013 -0.0005325908257995054 0.6000008018927178 -0.00046476137218666105 1.300000443790153 -0.00014613282387870936 
7	0.7	9.003	1	10	10	10	10	(0, 128, 0)	5.60000029107187	7.292388335456293	-2.8999912980306384 0.0038843264597381894 -2.1999918428678438 0.0029879324286163494 -1.4999923585887018 0.002091540798036498 -0.7999928743160634 0.0011951542356605088 -0.0999933900355327 0.00029877383608492824 0.6000060942644813 -0.0005976014953200662 1.3000055494543907 -0.0014939743516212615 
8	0.7	12.000	1	10	10	10	10	(0, 128, 0)	6.299999062744387	7.292388335456293	-3.599979582764504 0.008128276627201584 -2.8999816886612018 0.006438726845655835 -2.199983785191047 0.004775842926839678 -1.4999858018760606 0.0031723014492830793 -0.7999876596570095 0.0016494391528854432 -0.09998932511609752 0.0002072558455389216 0.6000091878583584 -0.0011755854876377562 1.3000078074119354 -0.0025317613436450347 
8	0.7	15.001	1	10	10	10	10	(0, 128, 0)	6.300000348820685	7.292388335456293	-3.5999807315184427 0.00791359060889683 -2.899982359810763 0.006390334019037909 -2.199983958882324 0.004867140343424133 -1.499985557684275 0.0033440868191444107 -0.7999871560840847 0.0018212238384790707 -0.09998875405697238 0.00029855140137420295 0.6000096483103361 -0.0012239808845501737 1.300008021730903 -0.0027464501296846416 
9	0.7	18.003	1	10	10	10	10	(0, 128, 0)	7.000000253642217	7.292388335456293	-4.299968580389643 0.012157190584530353 -3.599971545468906 0.010112909756589555 -2.899974470708393 0.00807510499176826 -2.1999773584091438 0.006052406826138798 -1.4999801861326865 0.004051777987795436 -0.7999829436754925 0.002075857152812323 -0.09998563582390213 0.00012200562942856512 0.6000117203065625 -0.0018167393256606822 1.3000090733868404 -0.003749008096037888 
5	0.7	21.004	2	10	10	10	10	(171, 137, 64)	4.183907108342501	8.275711581199154	-2.5364315452241257 -0.03484695856227389 -3.2300079356164892 -0.011759410829066152 -3.924753419873063 0.011257536877627008 -4.620956537170464 0.03421030804521068 -5.318817797584469 0.05716036115362365 
5	0.7	21.004	2	10	10	10	10	(240, 126, 13)	4.1838976227034745	8.110279076584344	-1.163962197810639 -0.028003229670218534 -0.470150429296739 -0.013809882916958118 0.22482886770742075 0.00036286214215119423 0.9212643869135617 0.014519522710832185 1.619358160735989 0.028686495768184574 
5	0.7	24.001	2	10	10	10	10	(171, 137, 64)	4.199788179280889	8.275711581199154	-2.54998026623677 -0.0369723887043973 -3.249488205804782 -0.012945153555240268 -3.9490115786586166 0.011081075281913665 -4.6485541570848365 0.03510638982398612 -5.348118551253464 0.059131652463380806 
5	0.7	24.001	2	10	10	10	10	(240, 126, 13)	4.199788031471668	8.110279076584344	-1.1504657116545647 -0.02872497684681019 -0.450697593158598 -0.014124695418057989 0.24908593427812292 0.0004753358628295884 0.9488886459913033 0.015075181774770718 1.648713175499624 0.02967518477318912 
6	0.7	27.002	2	10	10	10	10	(171, 137, 64)	4.880239409480827	8.275711581199154	-2.1233643936575994 -0.6794448692576577 -2.7859376097452127 -0.46417284474042325 -3.449905653910418 -0.2582509818107896 -4.117264953973286 -0.06465033808457178 -4.788433907316119 0.1189821109735838 -5.4627231387573785 0.29817927063652955 
6	0.7	27.002	2	10	10	10	10	(240, 126, 13)	4.875787360212723	8.110279076584344	-1.6036441427059527 0.5589690961070627 -0.9292580287129852 0.3887354222298034 -0.2541521164946146 0.227814206027277 0.42360730985430156 0.07921799005564864 1.1047295130420693 -0.0593736277356963 1.7890042547175806 -0.19346980404628683 
6	0.7	30.003	2	10	10	10	10	(171, 137, 64)	4.899999931874065	8.275711581199154	-2.1232837154448325 -0.7108464909027284 -2.791424329171122 -0.5020689438053353 -3.459565102046665 -0.29329183186443103 -4.127706069889973 -0.08451532688341996 -4.795847212003115 0.12426067521582687 -5.463988426306051 0.33303643257849097 
