N disks	Disks radius	time	Gen	Method	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.003	1	7	5	10	10	10	(0, 128, 0)	4.900000466082629	8.676567718061357	-2.200000233041315 1.4287547417295326e-16 -1.5000001747819054 -2.8575091980332655e-17 -0.800000058259391 -1.1430038219262043e-16 -0.09999994174061007 -1.1430038219262043e-16 0.600000174781904 -2.8575091980332754e-17 1.3000002330413138 1.4287547417295314e-16 
7	0.7	6.003	1	7	5	10	10	10	(0, 128, 0)	5.599985136442831	8.676567718061357	-2.899977472008369 0.005280215393485389 -2.199984294991216 0.0030713580264504726 -1.4999921296918186 0.0011941532332627942 -0.7999975066732816 -3.2954882783216214e-05 -0.09999947884235291 -0.0005268891874533457 0.6000003046059631 -0.0004650105325538975 1.300000340932539 -0.00015472031331156792 
7	0.7	9.003	1	7	5	10	10	10	(0, 128, 0)	5.60000050435219	8.676567718061357	-2.899991421324148 0.003884323731438299 -2.1999919447567016 0.0029879304348583388 -1.499992416137559 0.002091539576105047 -0.7999928909662308 0.0011951539285365732 -0.09999336578679315 0.00029877461227127483 0.6000061628537964 -0.0005975995016564635 1.3000056394491029 -0.0014939710444564292 
8	0.7	12.003	1	7	5	10	10	10	(0, 128, 0)	6.299996342641036	8.676567718061357	-3.5999782314981674 0.008127265151209392 -2.899980553420478 0.0064384939478471116 -2.1999830431631957 0.0047762648091187335 -1.4999855842748155 0.0031731019447847676 -0.7999880001070867 0.001650242429662754 -0.09999015827392495 0.0002076858478285112 0.6000080058186368 -0.0011758055458210707 1.3000064393208055 -0.0025327560200645717 
8	0.7	15.003	1	7	5	10	10	10	(0, 128, 0)	6.300000590510969	8.676567718061357	-3.599980887069554 0.007913587705787081 -2.899982494443613 0.006390330524370845 -2.1999840504257815 0.004867136545399457 -1.4999856107913783 0.003344083476622588 -0.7999871723871163 0.001821221972960694 -0.09998873191920045 0.0002985520272480529 0.6000097135452135 -0.0012239770286762975 1.3000081078932118 -0.002746442659146799 
9	0.7	18.003	1	7	5	10	10	10	(0, 128, 0)	6.999999507143366	8.676567718061357	-4.299968256413534 0.012157244206317685 -3.5999712620837307 0.010112923918289484 -2.899974260106503 0.008075084546544169 -2.1999772662526698 0.0060523630074802515 -1.4999802366804074 0.004051727081775983 -0.799983136642132 0.002075817313350447 -0.0999859465005058 0.00012199300349182224 0.6000113377263201 -0.0018167137644282598 1.3000086508885669 -0.0037489396768114113 
10	0.7	21.003	1	7	5	10	10	10	(0, 128, 0)	7.699997288304999	8.676567718061357	-4.999952695050884 0.01684241697649746 -4.29995779116113 0.014206056745001727 -3.5999629070582126 0.011594423828340656 -2.899967937435068 0.009042459974943762 -2.1999727207797375 0.006582076373533839 -1.4999771400786586 0.004231956609597532 -0.7999811470192736 0.001992018713148772 -0.09998476432511515 -0.00015653795100371425 0.600011932815807 -0.002245631121315925 1.3000087930739295 -0.004310107820039287 
11	0.7	24.002	1	7	5	10	10	10	(0, 128, 0)	8.39999558390752	8.676567718061357	-5.699935270582788 0.02175379119833091 -4.9999426834231455 0.01858954816427545 -4.299950143225984 0.015463051625831097 -3.5999573968101535 0.012427785391591725 -2.899964142465612 0.009533315417559949 -2.199970171979734 0.006810872477309199 -1.499975413957072 0.004266127617947248 -0.7999799300626015 0.001879427303765525 -0.09998387425686928 -0.0003878479345016192 0.600012564261488 -0.0025830098947668407 1.300009157980843 -0.004750013743546443 
6	0.7	27.002	2	7	5	10	10	10	(195, 254, 159)	4.733256851215078	7.624475182764361	-3.196288855438432 0.06513691322639452 -3.845858198429724 0.046255628725883964 -4.5015947081210355 0.027558439486385037 -5.166037027162468 0.009070869123916676 -5.841147254053876 -0.009354180617543098 -6.5282449886900835 -0.027939988185047917 
6	0.7	27.002	2	7	5	10	10	10	(242, 250, 85)	4.733287866023925	7.392010325108599	-1.9031317396395753 0.06345520450896966 -1.2537756159317965 0.03800518060027321 -0.5982501650811461 0.012763522895983238 0.06598450109510995 -0.012248122285297423 0.7408882375788085 -0.03721898614136838 1.4277768001941065 -0.06242878199043682 
6	0.7	30.002	2	7	5	10	10	10	(195, 254, 159)	4.873730873023188	7.624475182764361	-3.241198056823376 0.07550526414740416 -3.932964477271288 0.05265323101348903 -4.625671376740092 0.02983508362775665 -5.319722404119279 0.00705271396831217 -6.015441917569544 -0.0157229935297144 -6.7130565328322005 -0.03853293458997563 
6	0.7	30.002	2	7	5	10	10	10	(242, 250, 85)	4.873744694661987	7.392010325108599	-1.8579827654756569 0.07744083871424509 -1.1665240580794354 0.04655797173368468 -0.47412384585832296 0.015727449044811544 0.21962165623958593 -0.015046738462706351 0.9150359486852873 -0.045805821736858376 1.612344401644637 -0.07660836363119632 
7	0.7	33.002	2	7	5	10	10	10	(195, 254, 159)	5.493469102021789	7.624475182764361	-2.811574449179154 -0.4965919427798931 -3.482430274522807 -0.35688009509663127 -4.14884638540104 -0.2273637745032573 -4.81534382031919 -0.11184231147310131 -5.485810896126369 -0.009679055208308095 -6.16298061301754 0.0832511842961973 -6.848344695514241 0.17270454438224955 
7	0.7	33.002	2	7	5	10	10	10	(242, 250, 85)	5.508724036588507	7.392010325108599	-2.2550546865966643 0.7303268342243263 -1.5972742811479579 0.5273106655798592 -0.9426562518587631 0.3351039857527512 -0.2866990044268581 0.15738610009829326 0.3740897736228621 -0.0067307973114544475 1.0417713911698179 -0.16169325366138676 1.7170823040091536 -0.31355982727578746 
7	0.7	36.002	2	7	5	10	10	10	(195, 254, 159)	5.599180082988486	7.624475182764361	-2.766046128662318 -0.5401755930471656 -3.4539699640481674 -0.4112445429212943 -4.141850812099721 -0.28238213465806106 -4.8297218185375 -0.1536147086668535 -5.517615267240002 -0.02493721692603109 -6.20555764590137 0.10368075430452552 -6.89356648074298 0.23228058266708795 
7	0.7	36.002	2	7	5	10	10	10	(242, 250, 85)	5.599429463106549	7.392010325108599	-2.2899268612140413 0.7759338691312269 -1.6168982869295987 0.5837277065669915 -0.9438925465980321 0.3915906817447031 -0.27088189837954635 0.19954852288933378 0.4021566967491318 0.007595688931409926 1.0752386328236732 -0.18429852465638621 1.748371179649774 -0.3761755730874028 
8	0.7	39.002	2	7	5	10	10	10	(195, 254, 159)	6.2986340911156145	7.624475182764361	-2.088770473115009 -0.7119762786666456 -2.774655097948808 -0.5731560747074109 -3.460588865577651 -0.43475993406757246 -4.14665207397148 -0.29706022215017247 -4.832888083549837 -0.16014664826780398 -5.519301000791032 -0.023925842794834867 -6.205863493733315 0.11183133335579092 -6.892533529667984 0.2474001180280362 
8	0.7	39.002	2	7	5	10	10	10	(242, 250, 85)	6.299692762857074	7.392010325108599	-2.9555440557271457 0.991357795555718 -2.283184272229027 0.7966104583436395 -1.6108811581708684 0.6016838190400993 -0.9387840779544535 0.4063045874784929 -0.2667809782345536 0.2105891199678934 0.40516834927413925 0.01464833221421631 1.0770985640521977 -0.18142182378031038 1.7490368125851432 -0.3775446213564106 
9	0.7	42.002	2	7	5	10	10	10	(195, 254, 159)	6.99685027773171	7.624475182764361	-1.4124307905456768 -0.8851503696604077 -2.0954727201852292 -0.7353709504466951 -2.778909148522359 -0.5872851809775491 -3.463020176833662 -0.4418504307014804 -4.147889720988009 -0.2993238010376921 -4.833442009078964 -0.1593936350444029 -5.519506383035867 -0.021389112704275688 -6.205885451709367 0.11548561038767742 -6.892410278333236 0.2519360393790677 
9	0.7	42.002	2	7	5	10	10	10	(242, 250, 85)	7.000048539654848	7.392010325108599	-3.6266726547354913 1.1894239785710863 -2.9531795355300137 0.9983593355494463 -2.2797281048140796 0.8069252534398652 -1.6065278658503876 0.6144659262943166 -0.9338746020477653 0.4200772972304983 -0.2624353853373873 0.2227658322654917 0.4084509396032817 0.023526918882467242 1.079072235880036 -0.17673406019006788 1.749639928829005 -0.3773621485340476 
9	0.7	45.002	2	7	5	10	10	10	(195, 254, 159)	6.9990527752713465	7.624475182764361	-1.4133170710892342 -0.8936421505195133 -2.0976272210632323 -0.746928856789768 -2.781997623472671 -0.6005599552830757 -3.4664886084881488 -0.45477188864342544 -4.15113353611633 -0.30967459024894517 -4.835937451723903 -0.16524782752342038 -5.52088085210392 -0.02136080930135569 -6.205928285083681 0.12218551915925539 -6.891040769152109 0.2655978101905154 
9	0.7	45.002	2	7	5	10	10	10	(242, 250, 85)	7.000000943140586	7.392010325108599	-3.6231846696701084 1.1996592978665834 -2.950772967548541 1.0050471632628406 -2.278385739295646 0.810323526436687 -1.6060755972386462 0.6153116207789996 -0.9339043797679588 0.41980513733700636 -0.26198852326409316 0.22361225314931144 0.40978818165346703 0.02692486701185072 1.0814872296352402 -0.17005064198794295 1.7531612066910771 -0.3671375107928462 
5	0.7	48.002	3	7	5	10	10	10	(170, 73, 250)	4.183280864202931	10.003814225585023	-3.1360446368855777 -0.5308112598847537 -2.457472776601972 -0.6758309443154145 -1.7778835132160717 -0.820994238622966 -1.096868479187994 -0.966386873169413 -0.4141430678797729 -1.1121064849593902 
5	0.7	48.002	3	7	5	10	10	10	(112, 63, 120)	4.183339872709752	7.635791497780504	-4.505548462476474 -0.31358985901098746 -5.176459926954049 -0.1363930944074208 -5.8483934130377815 0.040932013031238675 -6.521751929847667 0.21848884415340958 -7.196806032764783 0.3964194740761623 
5	0.7	48.002	3	7	5	10	10	10	(63, 217, 156)	4.183995734045077	7.812550285064128	-1.9281035065285554 0.7189142341680341 -2.597839771844263 0.9014612021266868 -3.268533837040032 1.0841731380832162 -3.9405798313025464 1.2671554632459858 -4.614247754605177 1.450529703806979 
5	0.7	48.002	3	7	5	10	10	10	(197, 151, 204)	4.184171279091473	7.257342609972207	-0.5669869252514753 0.45092509534755176 0.0823351226480553 0.20528057874260822 0.732627396396384 -0.04050007839324841 1.3842696484320995 -0.28655551438909915 2.0374948159929027 -0.5330890625238603 
5	0.7	51.002	3	7	5	10	10	10	(170, 73, 250)	4.1991740512573905	10.003814225585023	-3.1296207994370846 -0.5296226652428004 -2.4455334907748836 -0.6766003503680167 -1.7613958468050355 -0.8235847595708277 -1.0771876956628037 -0.9705801572514282 -0.39289503757719335 -1.1175916043571341 
5	0.7	51.002	3	7	5	10	10	10	(112, 63, 120)	4.199177381503569	7.635791497780504	-4.512546928898083 -0.31655136503613174 -5.188687467097246 -0.13651369926681434 -5.864878605078386 0.04352988797897376 -6.541140218389127 0.22358456033349552 -7.217485561319588 0.40365763737183524 
5	0.7	51.002	3	7	5	10	10	10	(63, 217, 156)	4.199263225004328	7.812550285064128	-1.934132866750428 0.7172848498480511 -2.6089837409864995 0.9022190880120297 -3.2838787405727743 1.0871604390359813 -3.9588360591680023 1.2721138020510734 -4.633868082633579 1.4570850706056986 
5	0.7	51.002	3	7	5	10	10	10	(197, 151, 204)	4.199272394423609	7.257342609972207	-0.5594761185831699 0.45573330818199187 0.09422243894735124 0.20611911160561258 0.7479657859563672 -0.043500799416695726 1.4017713725609633 -0.29313288967110296 2.0556497520320236 -0.542786905588557 
6	0.7	54.002	3	7	5	10	10	10	(170, 73, 250)	4.891476897905031	10.003814225585023	-3.579705524709278 -0.17467569426464533 -2.9353509792967687 -0.44165402555081 -2.2897451157420745 -0.7057408141489407 -1.641367773151376 -0.9660397389534963 -0.9919451829042369 -1.2235408821144045 -0.34155231384181295 -1.4801522167367738 
6	0.7	54.002	3	7	5	10	10	10	(112, 63, 120)	4.894871224455956	7.635791497780504	-4.383830500515325 -1.2963791327589327 -4.944242967042672 -0.8779198507021894 -5.505804480047098 -0.46200638968213364 -6.06925929347729 -0.04904101742371772 -6.634497708861454 0.3618001182527559 -7.2009097456493985 0.7719106085994315 
6	0.7	54.002	3	7	5	10	10	10	(63, 217, 156)	4.885403981295001	7.812550285064128	-1.4826571821776946 0.4231826690490651 -2.1253431596318113 0.6905769438991977 -2.768938562201294 0.9557186914891421 -3.4146121280729957 1.2182687993042405 -4.0615143289395395 1.47929200641853 -4.709682223287724 1.7400383059436122 
6	0.7	54.002	3	7	5	10	10	10	(197, 151, 204)	4.897141053326651	7.257342609972207	-0.5919775309201505 1.4742282130338287 -0.08192178254895438 0.9949225608159117 0.42982649574265586 0.5182214370486184 0.944044691692923 0.04456397419091567 1.460403966403854 -0.42686410691845655 1.977970098742128 -0.8974602126327469 
6	0.7	57.002	3	7	5	10	10	10	(170, 73, 250)	4.899961082587248	10.003814225585023	-3.5883753674132928 -0.17869174727867718 -2.9398976257757834 -0.44219452007446364 -2.291406416080646 -0.705645100633939 -1.6428245349948354 -0.9690106305808069 -0.9942221563950001 -1.232314865918157 -0.3456151183944047 -1.495594667176312 
6	0.7	57.002	3	7	5	10	10	10	(112, 63, 120)	4.900011176139266	7.635791497780504	-4.398236338091528 -1.3203368112489182 -4.957227229184845 -0.8989899326254897 -5.5162320016439335 -0.4776614428471499 -6.075253881338591 -0.05635623594315955 -6.634288779273849 0.36493065249692325 -7.1933291356083044 0.7862088116829963 
6	0.7	57.002	3	7	5	10	10	10	(63, 217, 156)	4.900012101322012	7.812550285064128	-1.4713217787663153 0.4283250186767204 -2.1195581699529344 0.692518800845279 -2.7677842068293015 0.9567312351363382 -3.4159983920231993 1.2209673049051026 -4.0642037715938075 1.4852217810592045 -4.712405226115821 1.7494846517459988 
6	0.7	57.002	3	7	5	10	10	10	(197, 151, 204)	4.900039662630935	7.257342609972207	-0.5707555899714044 1.4997087181913877 -0.06345279338546199 1.017362133069103 0.4438769626228982 0.5350439567094432 0.9512396324635025 0.0527622205844704 1.4586269290712168 -0.4294902851518498 1.9660239537574675 -0.9117280142784083 
