N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	10	10	10	10	(0, 128, 0)	4.900000233093314	8.024181614523954	-2.200000116546657 1.4287546703519706e-16 -1.5000000874099901 -2.857509197987497e-17 -0.8000000291366638 -1.1430037505532248e-16 -0.09999997086333844 -1.143003750553224e-16 0.6000000874099888 -2.8575091979874795e-17 1.3000001165466568 1.4287546703519736e-16 
7	0.7	6.002	1	10	10	10	10	(0, 128, 0)	5.5999880982551975	8.024181614523954	-2.8999802869210862 0.005287909407459368 -2.1999856754127616 0.0030723979849453763 -1.4999913958888225 0.0011895970620438958 -0.7999957937253416 -4.026752138862075e-05 -0.09999821385476013 -0.0005325908257995054 0.6000008018927178 -0.00046476137218666105 1.300000443790153 -0.00014613282387870936 
7	0.7	9.003	1	10	10	10	10	(0, 128, 0)	5.60000029107187	8.024181614523954	-2.8999912980306384 0.0038843264597381894 -2.1999918428678438 0.0029879324286163494 -1.4999923585887018 0.002091540798036498 -0.7999928743160634 0.0011951542356605088 -0.0999933900355327 0.00029877383608492824 0.6000060942644813 -0.0005976014953200662 1.3000055494543907 -0.0014939743516212615 
8	0.7	12.000	1	10	10	10	10	(0, 128, 0)	6.299999062744387	8.024181614523954	-3.599979582764504 0.008128276627201584 -2.8999816886612018 0.006438726845655835 -2.199983785191047 0.004775842926839678 -1.4999858018760606 0.0031723014492830793 -0.7999876596570095 0.0016494391528854432 -0.09998932511609752 0.0002072558455389216 0.6000091878583584 -0.0011755854876377562 1.3000078074119354 -0.0025317613436450347 
8	0.7	15.001	1	10	10	10	10	(0, 128, 0)	6.300000348820685	8.024181614523954	-3.5999807315184427 0.00791359060889683 -2.899982359810763 0.006390334019037909 -2.199983958882324 0.004867140343424133 -1.499985557684275 0.0033440868191444107 -0.7999871560840847 0.0018212238384790707 -0.09998875405697238 0.00029855140137420295 0.6000096483103361 -0.0012239808845501737 1.300008021730903 -0.0027464501296846416 
9	0.7	18.003	1	10	10	10	10	(0, 128, 0)	7.000000253642217	8.024181614523954	-4.299968580389643 0.012157190584530353 -3.599971545468906 0.010112909756589555 -2.899974470708393 0.00807510499176826 -2.1999773584091438 0.006052406826138798 -1.4999801861326865 0.004051777987795436 -0.7999829436754925 0.002075857152812323 -0.09998563582390213 0.00012200562942856512 0.6000117203065625 -0.0018167393256606822 1.3000090733868404 -0.003749008096037888 
10	0.7	21.004	1	10	10	10	10	(0, 128, 0)	7.699999218807196	8.024181614523954	-4.999953661921448 0.0168415619771273 -4.299958653958931 0.014205707075592728 -3.5999635790103977 0.011594534057218999 -2.8999683310984348 0.009042921982062541 -2.1999727881916145 0.006582726517613319 -1.4999768785073235 0.0042326007384003266 -0.7999805961255074 0.001992465732739784 -0.09998399510878805 -0.00015644420299549674 0.6000128322824326 -0.00224599086642395 1.3000097577316136 -0.004310962036650742 
5	0.7	24.001	2	10	10	10	10	(179, 128, 109)	4.155566411977198	8.273239065663837	-3.2525627999976265 -0.009621175965124872 -3.935528221682997 0.0042342236104680785 -4.6219562654793 0.01807673444615336 -5.312489033829052 0.03191632635803077 -6.007571743769601 0.04580322559940152 
6	0.7	24.001	2	10	10	10	10	(98, 160, 147)	4.839202484009126	8.581948660388939	-1.9309305339401477 -0.022623352319034947 -1.2492808918477947 -0.01366879178117549 -0.5653596289644349 -0.004911072389639872 0.12172291754028801 0.0036012660591281703 0.8126788724481447 0.011938271436137902 1.5080046588728533 0.02022557851738546 
5	0.7	27.002	2	10	10	10	10	(179, 128, 109)	4.198656122899392	8.273239065663837	-3.306576599920578 -0.010890612087713676 -4.005906861897845 0.004007829983829945 -4.705341966195606 0.01890594517738773 -5.4049012623804025 0.03380409437508232 -6.104598149938614 0.04870384887473216 
6	0.7	27.002	2	10	10	10	10	(98, 160, 147)	4.898159138103423	8.581948660388939	-1.9091265769613857 -0.0261876778535064 -1.2097500671953412 -0.01630168032640167 -0.5103049300466473 -0.006422505795401347 0.1892358296026276 0.003448240549881361 0.8888938636233353 0.013313034538917556 1.5886842467092723 0.02317622048678783 
6	0.7	30.003	2	10	10	10	10	(179, 128, 109)	4.685019310127185	8.273239065663837	-3.181651063317333 0.17404331573690332 -3.8081662046643006 0.11336956405172416 -4.4479105512627495 0.06699754960627105 -5.103582435972444 0.038482723597379836 -5.7750712854620705 0.023612471621004022 -6.46121970988183 0.014785824227902603 
7	0.7	30.003	2	10	10	10	10	(98, 160, 147)	5.363008036757293	8.581948660388939	-2.196422844332236 -0.19951358789035867 -1.5722463692870796 -0.12018531612003132 -0.9351919805053103 -0.055952122843659934 -0.2824795270402954 -0.011166533072741857 0.385074700999072 0.017270211475766784 1.0652016428108049 0.03580073786347009 1.7557810853725144 0.05070134989729186 
