N disks	Disks radius	time	Gen	Method	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.003	1	7	0.1	10	10	10	(0, 128, 0)	4.90000350594967	7.371238279819049	-2.2000017529748384 1.4287556660828223e-16 -1.5000014722357198 -2.857506789300117e-17 -0.8000002807374366 -1.1430049871528113e-16 -0.09999971926256548 -1.1430049871528096e-16 0.6000014722357181 -2.857506789300059e-17 1.3000017529748318 1.4287556660828194e-16 
7	0.7	6.003	1	7	0.1	10	10	10	(0, 128, 0)	5.599985961797108	7.371238279819049	-2.8999752383277158 0.005280191535784832 -2.1999834340730264 0.00307134524652128 -1.500000053211642 0.001194169751711527 -0.8000010466360136 -3.294565968552335e-05 -0.09999952782225374 -0.000526884424490521 0.6000026850756599 -0.000465008066018119 1.3000034000355656 -0.00015472020314146476 
7	0.7	9.003	1	7	0.1	10	10	10	(0, 128, 0)	5.599989794297345	7.371238279819049	-2.8999824937829946 0.003884294382593287 -2.1999874334947975 0.002987912363292427 -1.4999942230724312 0.002091535217035933 -0.7999978857353084 0.0011951592727879362 -0.09999834491857186 0.00029878555699157654 0.600003309057291 -0.0005975856585264556 1.3000038569873795 -0.0014939529534926889 
8	0.7	12.003	1	7	0.1	10	10	10	(0, 128, 0)	6.299976214111997	7.371238279819049	-3.599961138573907 0.008127206688641732 -2.8999676907093526 0.006438453210482632 -2.1999819025096516 0.004776258867774242 -1.4999905815975996 0.003173115420481606 -0.7999956193739659 0.0016502650296319843 -0.09999741261384355 0.00020770948728689818 0.600003458388178 -0.0011757864698977941 1.3000034038350972 -0.0025327395248130723 
8	0.7	15.003	1	7	0.1	10	10	10	(0, 128, 0)	6.299980722860962	7.371238279819049	-3.5999653280401738 0.007913537679742498 -2.899971492853371 0.006390294990112862 -2.1999804396537943 0.004867121662043061 -1.4999885797046 0.003344087464506627 -0.7999937766051118 0.0018212384069052102 -0.09999599409239636 0.0002985744125257208 0.6000043284056804 -0.0012239542182209257 1.3000037993887275 -0.0027464176880268067 
9	0.7	18.003	1	7	0.1	10	10	10	(0, 128, 0)	6.999968773573762	7.371238279819049	-4.299943843235472 0.012157165599820934 -3.5999513936355094 0.010112862503279068 -2.8999640251419496 0.00807505485694442 -2.1999759006761663 0.0060523620083923636 -1.499985377149846 0.004051746846915232 -0.7999918699274492 0.0020758484539058057 -0.09999531782276447 0.00012202639435328653 0.6000038964244846 -0.0018166857293486528 1.300002330667335 -0.0037489149493050607 
5	0.7	21.003	2	7	0.1	10	10	10	(181, 164, 124)	3.8554143540664287	7.525202014510279	-2.545013939854739 0.02841992458837625 -3.005889668224091 0.021674504298886725 -3.620553401264764 0.012688756461033523 -4.302779236658795 0.0027288678526237006 -5.000166350080048 -0.007444972784195988 
5	0.7	21.003	2	7	0.1	10	10	10	(233, 169, 16)	3.8554653231545974	6.23695475977166	-1.1548043542858333 0.026063941086566077 -0.6939800490429401 0.015582123592921557 -0.07939449924718862 0.0016164520057179246 0.6027406939504409 -0.013866742544761662 1.3000280389704315 -0.029684342763698794 
5	0.7	24.002	2	7	0.1	10	10	10	(181, 164, 124)	3.8611789891011656	7.525202014510279	-2.546514824419201 0.029838642913217642 -3.08094654959577 0.021597499000444605 -3.6731825462342025 0.012472874553317494 -4.323700456287941 0.002459728089042334 -5.00740202009034 -0.008058922727997951 
5	0.7	24.002	2	7	0.1	10	10	10	(233, 169, 16)	3.861226903591653	6.23695475977166	-1.1532829910381963 0.027917823354266305 -0.6189218810369479 0.015213446067490349 -0.026768164283323955 0.0011455641268565014 0.6236544420500453 -0.014294050267269686 1.3072501992483792 -0.030514090186978583 
6	0.7	27.002	2	7	0.1	10	10	10	(181, 164, 124)	4.023020720841498	7.525202014510279	-2.4334305485236705 -0.2982939116764679 -2.762998587663865 -0.24986811179846205 -3.278791553760537 -0.1497657926035684 -3.806177256555544 -0.07069035530619304 -4.375839164208924 0.028230970889494274 -5.020733110243875 0.1309873895224079 
6	0.7	27.002	2	7	0.1	10	10	10	(233, 169, 16)	4.031696495161235	6.23695475977166	-1.2557121343712916 0.3913692300579979 -0.931819113110892 0.306263129272496 -0.4193293416165144 0.20472693639410108 0.09848552709935728 0.07819417911712362 0.670665166134882 -0.04032685948667123 1.312253477801838 -0.18170829921507897 
6	0.7	30.002	2	7	0.1	10	10	10	(181, 164, 124)	4.123538986548381	7.525202014510279	-2.388354830966608 -0.38744399668314194 -2.841803356693843 -0.2916655039621007 -3.320770294304051 -0.19090654374016433 -3.846935246586406 -0.08080254325693652 -4.422867318327962 0.03919272068468967 -5.054141783673342 0.1704398730680222 
6	0.7	30.002	2	7	0.1	10	10	10	(233, 169, 16)	4.135451780759253	6.23695475977166	-1.302176424573257 0.48189864052603776 -0.8504422762315635 0.360438485607272 -0.3766363618210312 0.23348133299095808 0.14402307384857346 0.09459233972467446 0.7153351210758073 -0.05724960576824531 1.3408380128746387 -0.22319698699589965 
7	0.7	33.002	2	7	0.1	10	10	10	(181, 164, 124)	4.905791710118243	7.525202014510279	-1.7052064794361332 -0.7199756537516077 -2.346679038221835 -0.5346824177656931 -2.8681209333730395 -0.38503288419796905 -3.362633739852032 -0.2444378606213573 -3.8865034265085767 -0.09691570180399922 -4.456599886251734 0.062448302124740805 -5.078227940592812 0.2356093321227835 
