N disks	Disks radius	time	Gen	Method	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	7	10	10	10	5	(0, 128, 0)	4.900000233093314	8.279113294641038	-2.200000116546657 1.4287546703519706e-16 -1.5000000874099901 -2.857509197987497e-17 -0.8000000291366638 -1.1430037505532248e-16 -0.09999997086333844 -1.143003750553224e-16 0.6000000874099888 -2.8575091979874795e-17 1.3000001165466568 1.4287546703519736e-16 
7	0.7	6.002	1	7	10	10	10	5	(0, 128, 0)	5.5999880982551975	8.279113294641038	-2.8999802869210862 0.005287909407459368 -2.1999856754127616 0.0030723979849453763 -1.4999913958888225 0.0011895970620438958 -0.7999957937253416 -4.026752138862075e-05 -0.09999821385476013 -0.0005325908257995054 0.6000008018927178 -0.00046476137218666105 1.300000443790153 -0.00014613282387870936 
7	0.7	9.003	1	7	10	10	10	5	(0, 128, 0)	5.60000029107187	8.279113294641038	-2.8999912980306384 0.0038843264597381894 -2.1999918428678438 0.0029879324286163494 -1.4999923585887018 0.002091540798036498 -0.7999928743160634 0.0011951542356605088 -0.0999933900355327 0.00029877383608492824 0.6000060942644813 -0.0005976014953200662 1.3000055494543907 -0.0014939743516212615 
8	0.7	12.000	1	7	10	10	10	5	(0, 128, 0)	6.299999062744387	8.279113294641038	-3.599979582764504 0.008128276627201584 -2.8999816886612018 0.006438726845655835 -2.199983785191047 0.004775842926839678 -1.4999858018760606 0.0031723014492830793 -0.7999876596570095 0.0016494391528854432 -0.09998932511609752 0.0002072558455389216 0.6000091878583584 -0.0011755854876377562 1.3000078074119354 -0.0025317613436450347 
8	0.7	15.001	1	7	10	10	10	5	(0, 128, 0)	6.300000348820685	8.279113294641038	-3.5999807315184427 0.00791359060889683 -2.899982359810763 0.006390334019037909 -2.199983958882324 0.004867140343424133 -1.499985557684275 0.0033440868191444107 -0.7999871560840847 0.0018212238384790707 -0.09998875405697238 0.00029855140137420295 0.6000096483103361 -0.0012239808845501737 1.300008021730903 -0.0027464501296846416 
9	0.7	18.003	1	7	10	10	10	5	(0, 128, 0)	7.000000253642217	8.279113294641038	-4.299968580389643 0.012157190584530353 -3.599971545468906 0.010112909756589555 -2.899974470708393 0.00807510499176826 -2.1999773584091438 0.006052406826138798 -1.4999801861326865 0.004051777987795436 -0.7999829436754925 0.002075857152812323 -0.09998563582390213 0.00012200562942856512 0.6000117203065625 -0.0018167393256606822 1.3000090733868404 -0.003749008096037888 
10	0.7	21.004	1	7	10	10	10	5	(0, 128, 0)	7.699999218807196	8.279113294641038	-4.999953661921448 0.0168415619771273 -4.299958653958931 0.014205707075592728 -3.5999635790103977 0.011594534057218999 -2.8999683310984348 0.009042921982062541 -2.1999727881916145 0.006582726517613319 -1.4999768785073235 0.0042326007384003266 -0.7999805961255074 0.001992465732739784 -0.09998399510878805 -0.00015644420299549674 0.6000128322824326 -0.00224599086642395 1.3000097577316136 -0.004310962036650742 
5	0.7	24.001	2	7	10	10	10	5	(248, 241, 118)	4.150329054745891	10.950214502274667	-3.1906344936744473 0.013153258096406563 -3.8714001170650856 0.013815281342217304 -4.556422861849323 0.01439564394695677 -5.246170322819521 0.014893071445500882 -5.940962650933128 0.015350194292809673 
6	0.7	24.001	2	7	10	10	10	5	(1, 168, 206)	4.834420639283513	10.25658918950163	-1.9739303896151619 0.023704898746803336 -1.2944879561159535 0.01466655028692718 -0.6119102708091299 0.005826169560988514 0.07443192769544624 -0.0027675329909072066 0.7650292205357807 -0.011188091271275603 1.4602173209329148 -0.019562277568304778 
5	0.7	27.002	2	7	10	10	10	5	(248, 241, 118)	4.194960953340229	10.950214502274667	-3.296046084885759 0.0077891879538963 -3.994090303535777 0.010263778808194537 -4.692566596085185 0.012720995003002203 -5.3915223187305825 0.015160745887693011 -6.090989844278404 0.01759261370428447 
6	0.7	27.002	2	7	10	10	10	5	(1, 168, 206)	4.893341585880563	10.25658918950163	-1.9149155660037196 0.030339337903586526 -1.2170825638419072 0.019333456955637783 -0.518931738971578 0.00836013374190513 0.17960114300461705 -0.002572809250567771 0.8785661659017207 -0.013476901152288737 1.5779975482905266 -0.02437215811857763 
6	0.7	30.003	2	7	10	10	10	5	(248, 241, 118)	4.751024410697978	10.950214502274667	-3.042100592956902 -0.2498739307919552 -3.6881304426496646 -0.15131370665784874 -4.342799728267709 -0.06974937900075168 -5.00885267282078 -0.008710162642699547 -5.686542574812193 0.03705119883314809 -6.375134419805974 0.07633666510685237 
7	0.7	30.003	2	7	10	10	10	5	(1, 168, 206)	5.427417748717309	10.25658918950163	-2.3015307889039676 0.21923989721944 -1.655479963138938 0.1330914242390651 -1.001702489510975 0.06382879239443554 -0.3374968813223796 0.015619577610342383 0.3371981371436178 -0.015184958773719177 1.0212765660290986 -0.0354932785189212 1.7135632663796583 -0.051927497525225054 
6	0.7	33.004	2	7	10	10	10	5	(248, 241, 118)	4.899003474129744	10.950214502274667	-3.118405253269341 -0.6321203939341677 -3.7937607228615233 -0.44911262405986596 -4.4692510618193895 -0.2665009281845992 -5.144924490320174 -0.0843901512511016 -5.820766702850819 0.09733326607937602 -6.496729835736687 0.27888996951600536 
7	0.7	33.004	2	7	10	10	10	5	(1, 168, 206)	5.598166672610557	10.25658918950163	-2.297751893395264 0.49387658329213235 -1.6087315961374218 0.37266777676688184 -0.9196238003730995 0.25198442417093386 -0.2303485803777346 0.13208783770171892 0.45912437378019716 0.012970083967201713 1.1487827802241601 -0.10559259534236617 1.838590241541887 -0.2239214696737977 
7	0.7	36.001	2	7	10	10	10	5	(248, 241, 118)	5.60020529049798	10.950214502274667	-2.469610276671039 -0.9213039926850217 -3.138950890080992 -0.7164232164876614 -3.8083233115672765 -0.5114121658849977 -4.477705751166575 -0.30646171427604085 -5.147116806019293 -0.10164235595804517 -5.816550619758561 0.10305696724001241 -6.48598753305836 0.30769461172582757 
8	0.7	36.001	2	7	10	10	10	5	(1, 168, 206)	6.300156497596534	10.25658918950163	-2.9780135495583773 0.6709173019972401 -2.290651417967726 0.5383373585676802 -1.6032216238426462 0.406112922316678 -0.9156788164638409 0.27449011395513717 -0.22800744363115447 0.1435602552876783 0.4597771663852383 0.013252226703479244 1.1476363192372228 -0.11663025905547572 1.8355230742714423 -0.2463299168082653 
7	0.7	39.002	2	7	10	10	10	5	(248, 241, 118)	5.600662015245518	10.950214502274667	-2.4734693935754897 -0.9418700959467041 -3.1426308740954614 -0.7365868808911816 -3.811511440273672 -0.5305827047570676 -4.480188763566225 -0.32246098536715195 -5.148441319712918 -0.11319451913228085 -5.8164393989230625 0.09662565857604567 -6.484295371911899 0.3066121739952014 
9	0.7	39.002	2	7	10	10	10	5	(1, 168, 206)	7.001006813051754	10.25658918950163	-3.659127988010659 0.8403598287118634 -2.973884921021373 0.6962531925346569 -2.2883123930770646 0.5538660436286972 -1.6022272527089065 0.41413648879512394 -0.9155916242542582 0.27730176215793206 -0.2284763534225676 0.14305113116628715 0.4589843922719512 0.01072912444708218 1.146637180167596 -0.12044655916288574 1.8343473661858474 -0.2511790954004576 
8	0.7	42.003	2	7	10	10	10	5	(248, 241, 118)	6.3001517611857665	10.950214502274667	-1.8084342080091063 -1.1650002450187709 -2.4766406929956233 -0.9565573589942074 -3.1449431293922285 -0.7486529895934588 -3.81334225239222 -0.5414765838460109 -4.4814733664372515 -0.3340030031304028 -5.149789232384124 -0.12286651751679957 -5.816814930179139 0.08963422909903675 -6.483720664551974 0.3022865195076312 
10	0.7	42.003	2	7	10	10	10	5	(1, 168, 206)	7.700003478565385	10.25658918950163	-4.340539864049743 1.000894224698812 -3.6563555448878238 0.8532948352478621 -2.9714887785531476 0.7087341299741584 -2.2859712679164126 0.5670532283684654 -1.6000797861726181 0.4270934850058978 -0.9140165202708561 0.28796707377857433 -0.22785935502386045 0.14932276640269218 0.45837319267505766 0.011078432912523003 1.144662512996523 -0.12685396879447589 1.8309754268512246 -0.2646363363880827 
8	0.7	45.000	2	7	10	10	10	5	(248, 241, 118)	6.299879064285246	10.950214502274667	-1.8088072618420965 -1.175663391932216 -2.477632948005711 -0.9691842233319733 -3.1463920387782887 -0.7625805461836218 -3.8150120853787155 -0.5556142337876175 -4.483395253142612 -0.3479649904961007 -5.1516098661042244 -0.13918450417055594 -5.819617579456579 0.07018176454903126 -6.487534499434252 0.27975698320293224 
10	0.7	45.000	2	7	10	10	10	5	(1, 168, 206)	7.700636549623683	10.25658918950163	-4.334526934524384 1.0358281022074183 -3.6509698828792327 0.8844849786571795 -2.9672311980475112 0.7339909799519911 -2.2831767429953236 0.5849792811721102 -1.5987337275509226 0.4378114391619461 -0.9138935014242379 0.29255731935382073 -0.22870434438155438 0.14901758350483987 0.45674423249834106 0.006788398842235897 1.142343480260773 -0.1346376184693931 1.8279916133409846 -0.27574386957518865 
9	0.7	48.001	2	7	10	10	10	5	(248, 241, 118)	6.999356355815866	10.950214502274667	-1.1375704248281766 -1.3812922620317554 -1.8073615406702142 -1.1779982929059487 -2.4771150314026653 -0.9747027132928973 -3.14682049823077 -0.7713633114322365 -3.816454117503294 -0.5678900572128617 -4.485972510145175 -0.36412589042230453 -5.15530515792038 -0.15982346889651003 -5.824563179753857 0.045454177080684666 -6.493703969371119 0.251059911634911 
11	0.7	48.001	2	7	10	10	10	5	(1, 168, 206)	8.40100581078603	10.25658918950163	-5.011117660561975 1.2230364280105726 -4.329305079637791 1.0638355078312214 -3.647254309347798 0.9056742355239153 -2.9647835669965743 0.7493735562752439 -2.2817829235081497 0.5954575416680931 -1.598220159104291 0.44411873395599333 -0.9141342104137724 0.29523102632614256 -0.22961907803818632 0.1484062663117604 0.45519816460249746 0.003085390022745466 1.1401822758876226 -0.141347058333974 1.8252159770142091 -0.28543522951975014 
