N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	10	10	10	10	(0, 128, 0)	4.900000233093314	8.28388614792218	-2.200000116546657 1.4287546703519706e-16 -1.5000000874099901 -2.857509197987497e-17 -0.8000000291366638 -1.1430037505532248e-16 -0.09999997086333844 -1.143003750553224e-16 0.6000000874099888 -2.8575091979874795e-17 1.3000001165466568 1.4287546703519736e-16 
7	0.7	6.002	1	10	10	10	10	(0, 128, 0)	5.5999880982551975	8.28388614792218	-2.8999802869210862 0.005287909407459368 -2.1999856754127616 0.0030723979849453763 -1.4999913958888225 0.0011895970620438958 -0.7999957937253416 -4.026752138862075e-05 -0.09999821385476013 -0.0005325908257995054 0.6000008018927178 -0.00046476137218666105 1.300000443790153 -0.00014613282387870936 
7	0.7	9.003	1	10	10	10	10	(0, 128, 0)	5.60000029107187	8.28388614792218	-2.8999912980306384 0.0038843264597381894 -2.1999918428678438 0.0029879324286163494 -1.4999923585887018 0.002091540798036498 -0.7999928743160634 0.0011951542356605088 -0.0999933900355327 0.00029877383608492824 0.6000060942644813 -0.0005976014953200662 1.3000055494543907 -0.0014939743516212615 
8	0.7	12.000	1	10	10	10	10	(0, 128, 0)	6.299999062744387	8.28388614792218	-3.599979582764504 0.008128276627201584 -2.8999816886612018 0.006438726845655835 -2.199983785191047 0.004775842926839678 -1.4999858018760606 0.0031723014492830793 -0.7999876596570095 0.0016494391528854432 -0.09998932511609752 0.0002072558455389216 0.6000091878583584 -0.0011755854876377562 1.3000078074119354 -0.0025317613436450347 
8	0.7	15.001	1	10	10	10	10	(0, 128, 0)	6.300000348820685	8.28388614792218	-3.5999807315184427 0.00791359060889683 -2.899982359810763 0.006390334019037909 -2.199983958882324 0.004867140343424133 -1.499985557684275 0.0033440868191444107 -0.7999871560840847 0.0018212238384790707 -0.09998875405697238 0.00029855140137420295 0.6000096483103361 -0.0012239808845501737 1.300008021730903 -0.0027464501296846416 
9	0.7	18.003	1	10	10	10	10	(0, 128, 0)	7.000000253642217	8.28388614792218	-4.299968580389643 0.012157190584530353 -3.599971545468906 0.010112909756589555 -2.899974470708393 0.00807510499176826 -2.1999773584091438 0.006052406826138798 -1.4999801861326865 0.004051777987795436 -0.7999829436754925 0.002075857152812323 -0.09998563582390213 0.00012200562942856512 0.6000117203065625 -0.0018167393256606822 1.3000090733868404 -0.003749008096037888 
10	0.7	21.004	1	10	10	10	10	(0, 128, 0)	7.699999218807196	8.28388614792218	-4.999953661921448 0.0168415619771273 -4.299958653958931 0.014205707075592728 -3.5999635790103977 0.011594534057218999 -2.8999683310984348 0.009042921982062541 -2.1999727881916145 0.006582726517613319 -1.4999768785073235 0.0042326007384003266 -0.7999805961255074 0.001992465732739784 -0.09998399510878805 -0.00015644420299549674 0.6000128322824326 -0.00224599086642395 1.3000097577316136 -0.004310962036650742 
5	0.7	24.001	2	10	10	10	10	(28, 252, 216)	4.156346429546744	6.760429860731817	-3.2512176148635152 -0.057493580902483785 -3.933338065489474 -0.015463815044579748 -4.618844270152449 0.02670721311522361 -5.308374496635421 0.06905445696658742 -6.002370072129903 0.11163868720667133 
6	0.7	24.001	2	10	10	10	10	(160, 117, 243)	4.840591736172003	7.71464146043531	-1.9299009196905488 -0.12822797716327075 -1.2495630138641798 -0.07838736799998194 -0.5669579886447061 -0.029600787922068807 0.11881687466556595 0.017877558426944017 0.8084442929799912 0.06442612575979033 1.502373387925468 0.1107171458307895 
5	0.7	27.002	2	10	10	10	10	(28, 252, 216)	4.198757877663692	6.760429860731817	-3.302879280244025 -0.054658431697054304 -4.001080754097971 -0.011596910987460417 -4.699378314077451 0.03147168060273637 -5.3977901561265025 0.07454848646253502 -6.096328953046083 0.11763371347175375 
6	0.7	27.002	2	10	10	10	10	(160, 117, 243)	4.8983122940355415	7.71464146043531	-1.9082618323037612 -0.14771645363643027 -1.210929446585286 -0.09277298819767991 -0.5135321629814404 -0.03786608110911904 0.18395596959595603 0.016995647682514357 0.881554268647924 0.07182530699853251 1.5792751318020677 0.12664598814479258 
6	0.7	30.003	2	10	10	10	10	(28, 252, 216)	4.839630654844795	6.760429860731817	-2.970933681988327 0.47466072781083085 -3.640789837816975 0.33495156093445616 -4.31403933067124 0.2160825462863578 -4.993897742282337 0.12390656197451856 -5.680638965854914 0.052910275054432764 -6.3731444143401825 -0.00843924365519605 
7	0.7	30.003	2	10	10	10	10	(160, 117, 243)	5.532923001747092	7.71464146043531	-2.343806355244043 -0.5951838387971581 -1.6866559324666648 -0.3974209334850077 -1.025230081266254 -0.22233180767875516 -0.35536860226196 -0.07777400820294303 0.3231284999058875 0.03912613789500234 1.0084731022392426 0.13779805777090232 1.698707279010884 0.22924058292597851 
6	0.7	33.004	2	10	10	10	10	(28, 252, 216)	4.899962961380993	6.760429860731817	-2.9726454485150344 0.596920506409729 -3.658383652567215 0.45638860188579444 -4.344126420367721 0.31587734270321877 -5.029876060293162 0.17539298690418115 -5.71563236173881 0.03493006339259814 -6.401393552196637 -0.10552319193300237 
7	0.7	33.004	2	10	10	10	10	(160, 117, 243)	5.599940870155084	7.71464146043531	-2.360982525566586 -0.6621159022634809 -1.6811793973169433 -0.4952246906015468 -1.001369810562447 -0.3283665738652702 -0.32154725483956603 -0.16156176449773285 0.35829047414294934 0.005187266198140029 1.0381412842769056 0.1718948184252335 1.7180004989210844 0.3385841442562392 
7	0.7	36.001	2	10	10	10	10	(28, 252, 216)	5.598390425999996	6.760429860731817	-2.2915038240196095 0.7506524542705785 -2.9756832034970455 0.6047704755100046 -3.6601358010716014 0.45994811462994367 -4.344975846096457 0.31660558643845627 -5.030188921535272 0.17463452406672603 -5.715679284258628 0.03358992970047003 -6.401327065296171 -0.10707306086542175 
8	0.7	36.001	2	10	10	10	10	(160, 117, 243)	6.299422025274488	7.71464146043531	-3.039337850616748 -0.83187023988974 -2.35915953921235 -0.6661718127933971 -1.6790491786663135 -0.499973818250227 -0.9996191570411551 -0.3325559961990343 -0.3203005269686434 -0.16452182761014672 0.3590305787114545 0.003666740339454895 1.0384303797462966 0.17179868535899206 1.7179007613923327 0.33986673296277936 
7	0.7	39.002	2	10	10	10	10	(28, 252, 216)	5.599976563696401	6.760429860731817	-2.292408031400057 0.7564057837579828 -2.9772235487903327 0.6114229200986131 -3.6620422521637406 0.46645404551490127 -4.346865856450234 0.3215057001612019 -5.031694581259481 0.17657735333511687 -5.71652746142314 0.03166313708534484 -6.4013629486705454 -0.11324506252198963 
9	0.7	39.002	2	10	10	10	10	(160, 117, 243)	6.9999820011154394	7.71464146043531	-3.7171592736653474 -1.0057254337736192 -3.0376222492872538 -0.8377097123354142 -2.358087748811489 -0.6696841544284321 -1.6785594994396742 -0.5016336657533019 -0.999045948409209 -0.3335431518417841 -0.3195406080804224 -0.16541787328566546 0.3599590801894149 0.002733426710081575 1.0394559528451328 0.1709006325479862 1.7189525566112196 0.33907430534377286 
8	0.7	42.003	2	10	10	10	10	(28, 252, 216)	6.299321748032922	6.760429860731817	-1.6123076905437141 0.916598201890174 -2.2960773435458908 0.7673550328443064 -2.9799319902878096 0.6184992553938713 -3.6639296789232945 0.4702651848436388 -4.348091205941322 0.3227177431893126 -5.032402764041905 0.17576558618259835 -5.716826028943539 0.029208287102563336 -6.40131443227693 -0.11718690646482244 
10	0.7	42.003	2	10	10	10	10	(160, 117, 243)	7.700016136441954	7.71464146043531	-4.396139449182221 -1.173243414254968 -3.716240557112667 -1.0066612869574942 -3.0363404260629134 -0.8400390858432776 -2.356464289226581 -0.6732675564776983 -1.6766593010835442 -0.5061570052198716 -0.9969884672573077 -0.33846187867722305 -0.3176286593971444 -0.16994839560327407 0.361593955795586 -0.000840855684774339 1.0407437375842468 0.16861111104421658 1.7198752332351226 0.3381957228240958 
8	0.7	45.000	2	10	10	10	10	(28, 252, 216)	6.299917058963182	6.760429860731817	-1.6128285078610618 0.919149007467246 -2.296829500098105 0.7704302667816916 -2.980843016731828 0.6217631703388231 -3.6648757577852 0.47317601085879396 -4.348929490478289 0.32467451380953805 -5.033001810549651 0.176245550059394 -5.717087587394618 0.02786385460645888 -6.40118094134253 -0.12049866238612167 
10	0.7	45.000	2	10	10	10	10	(160, 117, 243)	7.700015056301236	7.71464146043531	-4.395362323545253 -1.1754593721324051 -3.715665266391782 -1.0080822745519298 -3.035974410106954 -0.8406708811977142 -2.35630276182012 -0.6731732909407373 -1.676664302690191 -0.5055339332550111 -0.9970711378699656 -0.33770523563925187 -0.3175479140171128 -0.16965853258036565 0.3619358652743075 -0.0014469776078977672 1.0413965098964866 0.1668642314769292 1.7208490459365053 0.33521481783764684 
4	0.7	48.001	3	10	10	10	10	(148, 10, 78)	3.4994183732961543	8.191657574063314	-2.5857644215170694 0.7467649260368971 -1.904256832029203 0.9053655038783863 -1.2226672555564437 1.0639788968423975 -0.5409835067395597 1.2226099812141344 
5	0.7	48.001	3	10	10	10	10	(19, 88, 28)	4.199141712575704	8.658211700040491	-3.963774310862694 0.5081489581131462 -4.636839583608691 0.316987570109848 -5.309961112811658 0.12582648432201032 -5.983158792631784 -0.06533941290049378 -6.65644456277338 -0.2565217146342974 
5	0.7	48.001	3	10	10	10	10	(31, 46, 169)	4.190696395375964	6.965563852141745	-2.7676186207437796 -0.6540875821937108 -3.4277614242859276 -0.8760737813322388 -4.088664301888714 -1.0980581510109066 -4.750459428398912 -1.320079361525655 -5.413198525631777 -1.5422837500651976 
6	0.7	48.001	3	10	10	10	10	(152, 63, 65)	4.887095803099294	8.676756063319488	-1.4069037180050656 -0.4045286849070967 -0.72557179631137 -0.26175830360983293 -0.043768032669149304 -0.11894326606839448 0.6386997065362899 0.023943338985017246 1.3219807646622663 0.16694803218948767 2.006176090505633 0.310120341458291 
4	0.7	51.002	3	10	10	10	10	(148, 10, 78)	3.499998312242518	8.191657574063314	-2.584768171509458 0.7467833915784997 -1.9030069716423503 0.9055300043286449 -1.2212454891764666 1.0642766633057772 -0.5394837429067185 1.2230233705141058 
5	0.7	51.002	3	10	10	10	10	(19, 88, 28)	4.199997512246119	8.658211700040491	-3.9642005201997916 0.5082998644422045 -4.637548524482922 0.31698562194230473 -5.310896731234221 0.12567137262905723 -5.984245174222604 -0.06564289142911521 -6.657593862511254 -0.2569571983652636 
5	0.7	51.002	3	10	10	10	10	(31, 46, 169)	4.199741475635525	6.965563852141745	-2.7801311705121026 -0.650976258994608 -3.4428711294554626 -0.8760057607784032 -4.105632375266638 -1.10103489384776 -4.768418556151256 -1.3260647439531004 -5.431231005605885 -1.5510995805307988 
6	0.7	51.002	3	10	10	10	10	(152, 63, 65)	4.899640795466608	8.676756063319488	-1.4025559854987055 -0.40455795110748116 -0.7175761705994766 -0.26085043133935604 -0.032583161902913556 -0.11714198398853255 0.6524284034651787 0.026568044952596785 1.3374626851425926 0.17028104012528877 2.0225224429130417 0.3139985577142606 
5	0.7	54.003	3	10	10	10	10	(148, 10, 78)	4.03742736821942	8.191657574063314	-2.6940474705133752 1.188705251954878 -2.0601600029648313 1.1825765058386128 -1.4096384437830256 1.187026535087229 -0.7416281249581608 1.203442329963356 -0.05725937576614039 1.226631365064645 
6	0.7	54.003	3	10	10	10	10	(19, 88, 28)	4.73671196347588	8.658211700040491	-3.7550574986373206 0.9817036481527013 -4.321715268822569 0.6912669081880318 -4.907970777538104 0.4021047160232291 -5.514517072509175 0.11719347946929247 -6.137145286362662 -0.16435639066892757 -6.770233909724843 -0.4457607230528119 
6	0.7	54.003	3	10	10	10	10	(31, 46, 169)	4.867346152853209	6.965563852141745	-2.7866645383990063 -0.16615737138330788 -3.385995212736978 -0.5067914038302604 -3.9863350746170285 -0.8489351861466886 -4.587814985118707 -1.1937777405343681 -5.1904737848881775 -1.5413882716627114 -5.794573390637904 -1.8909383920501233 
7	0.7	54.003	3	10	10	10	10	(152, 63, 65)	5.57396762277882	8.676756063319488	-1.6773690819624263 -0.9438766797077505 -1.0353237215462912 -0.6809860545986243 -0.3907596360187334 -0.42348651007453325 0.25754372871834974 -0.17364123030457154 0.9096487944738946 0.06900581466380189 1.5648747012923114 0.3068119059593798 2.2222676897304345 0.5428306516570895 
5	0.7	57.000	3	10	10	10	10	(148, 10, 78)	4.193838710051347	8.191657574063314	-2.5389753101751897 1.3418634427392255 -1.841292571179703 1.3202016252681186 -1.1433599071766694 1.2989456078750312 -0.445085092530778 1.2782964501398395 0.2536075195909196 1.2581351559830711 
6	0.7	57.000	3	10	10	10	10	(19, 88, 28)	4.893728050025821	8.658211700040491	-3.9042128818376396 1.0745169985709677 -4.513471177314291 0.7337378390717283 -5.123124696771821 0.3931398873346682 -5.733286675293422 0.05275962673541944 -6.343965026785096 -0.28752032144454137 -6.955108636179203 -0.6278828001182665 
6	0.7	57.000	3	10	10	10	10	(31, 46, 169)	4.902137727276983	6.965563852141745	-2.8529549006725534 -0.028949903849323107 -3.4377324782892096 -0.4148067587341953 -4.023639029799749 -0.7988573915722695 -4.61101330506528 -1.180486065119377 -5.199530330273316 -1.5601112842255163 -5.788501937580337 -1.938737772647103 
