N disks	Disks radius	time	Gen	Method	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.003	1	7	5	10	10	10	(0, 128, 0)	4.900000466082629	8.5782573024103	-2.200000233041315 1.4287547417295326e-16 -1.5000001747819054 -2.8575091980332655e-17 -0.800000058259391 -1.1430038219262043e-16 -0.09999994174061007 -1.1430038219262043e-16 0.600000174781904 -2.8575091980332754e-17 1.3000002330413138 1.4287547417295314e-16 
7	0.7	6.003	1	7	5	10	10	10	(0, 128, 0)	5.599985136442831	8.5782573024103	-2.899977472008369 0.005280215393485389 -2.199984294991216 0.0030713580264504726 -1.4999921296918186 0.0011941532332627942 -0.7999975066732816 -3.2954882783216214e-05 -0.09999947884235291 -0.0005268891874533457 0.6000003046059631 -0.0004650105325538975 1.300000340932539 -0.00015472031331156792 
7	0.7	9.003	1	7	5	10	10	10	(0, 128, 0)	5.60000050435219	8.5782573024103	-2.899991421324148 0.003884323731438299 -2.1999919447567016 0.0029879304348583388 -1.499992416137559 0.002091539576105047 -0.7999928909662308 0.0011951539285365732 -0.09999336578679315 0.00029877461227127483 0.6000061628537964 -0.0005975995016564635 1.3000056394491029 -0.0014939710444564292 
8	0.7	12.003	1	7	5	10	10	10	(0, 128, 0)	6.299996342641036	8.5782573024103	-3.5999782314981674 0.008127265151209392 -2.899980553420478 0.0064384939478471116 -2.1999830431631957 0.0047762648091187335 -1.4999855842748155 0.0031731019447847676 -0.7999880001070867 0.001650242429662754 -0.09999015827392495 0.0002076858478285112 0.6000080058186368 -0.0011758055458210707 1.3000064393208055 -0.0025327560200645717 
8	0.7	15.003	1	7	5	10	10	10	(0, 128, 0)	6.300000590510969	8.5782573024103	-3.599980887069554 0.007913587705787081 -2.899982494443613 0.006390330524370845 -2.1999840504257815 0.004867136545399457 -1.4999856107913783 0.003344083476622588 -0.7999871723871163 0.001821221972960694 -0.09998873191920045 0.0002985520272480529 0.6000097135452135 -0.0012239770286762975 1.3000081078932118 -0.002746442659146799 
9	0.7	18.003	1	7	5	10	10	10	(0, 128, 0)	6.999999507143366	8.5782573024103	-4.299968256413534 0.012157244206317685 -3.5999712620837307 0.010112923918289484 -2.899974260106503 0.008075084546544169 -2.1999772662526698 0.0060523630074802515 -1.4999802366804074 0.004051727081775983 -0.799983136642132 0.002075817313350447 -0.0999859465005058 0.00012199300349182224 0.6000113377263201 -0.0018167137644282598 1.3000086508885669 -0.0037489396768114113 
10	0.7	21.003	1	7	5	10	10	10	(0, 128, 0)	7.699997288304999	8.5782573024103	-4.999952695050884 0.01684241697649746 -4.29995779116113 0.014206056745001727 -3.5999629070582126 0.011594423828340656 -2.899967937435068 0.009042459974943762 -2.1999727207797375 0.006582076373533839 -1.4999771400786586 0.004231956609597532 -0.7999811470192736 0.001992018713148772 -0.09998476432511515 -0.00015653795100371425 0.600011932815807 -0.002245631121315925 1.3000087930739295 -0.004310107820039287 
11	0.7	24.002	1	7	5	10	10	10	(0, 128, 0)	8.39999558390752	8.5782573024103	-5.699935270582788 0.02175379119833091 -4.9999426834231455 0.01858954816427545 -4.299950143225984 0.015463051625831097 -3.5999573968101535 0.012427785391591725 -2.899964142465612 0.009533315417559949 -2.199970171979734 0.006810872477309199 -1.499975413957072 0.004266127617947248 -0.7999799300626015 0.001879427303765525 -0.09998387425686928 -0.0003878479345016192 0.600012564261488 -0.0025830098947668407 1.300009157980843 -0.004750013743546443 
6	0.7	27.002	2	7	5	10	10	10	(78, 152, 89)	4.733410648657804	8.63286285997532	-3.196304749369049 0.0728802651871763 -3.8458263030646482 0.050871213956763896 -4.501508041554378 0.02907389345750124 -5.1658888433154715 0.007517054091844159 -5.840929366424641 -0.013970034055897638 -6.52794702480879 -0.035645933862481084 
6	0.7	27.002	2	7	5	10	10	10	(130, 244, 26)	4.733445906721261	8.177100027401801	-1.9030452610589046 0.07119438965867735 -1.2537669863261902 0.04261850984528819 -0.5983260682370892 0.014278552840633021 0.06581779217785172 -0.013800658439859103 0.7406227000916275 -0.041831922306043844 1.4274016931813924 -0.07013011828735811 
6	0.7	30.002	2	7	5	10	10	10	(78, 152, 89)	4.873798385108147	8.63286285997532	-3.2411683873530364 0.08495004967762566 -3.932820620387984 0.058313878763596796 -4.625410649708329 0.031717611540112114 -5.319341600644398 0.00516353687747565 -6.014937064889659 -0.021382345515118313 -6.712422886397674 -0.047967831541992266 
6	0.7	30.002	2	7	5	10	10	10	(130, 244, 26)	4.873814076622439	8.177100027401801	-1.8579088132826036 0.08686651909013678 -1.1666073678517388 0.0522066679406572 -0.47436696010914414 0.01760506362371811 0.2192156891806328 -0.016933931471133017 0.9144631970714532 -0.05145637376102188 1.6115999925207727 -0.08602763202113768 
7	0.7	33.002	2	7	5	10	10	10	(78, 152, 89)	5.49068160834174	8.63286285997532	-2.8122223755048865 -0.4796847008065522 -3.483497642079309 -0.3447118461008209 -4.150202633704514 -0.2199606700312886 -4.816917139525754 -0.10925208537839012 -5.487601609767528 -0.01195632171682833 -6.16506575024002 0.07605230910560928 -6.8508714460023485 0.16053599187094159 
7	0.7	33.002	2	7	5	10	10	10	(130, 244, 26)	5.508138352304346	8.177100027401801	-2.249793614819924 0.7438111041597616 -1.593417559670314 0.5365248286270071 -0.940152275430227 0.3401777750049544 -0.2854364306200417 0.15845081809461722 0.37423950810644957 -0.009578745704790871 1.0409174382632271 -0.16841124149714806 1.7152945067621017 -0.3241618191386668 
7	0.7	36.002	2	7	5	10	10	10	(78, 152, 89)	5.599138666450438	8.63286285997532	-2.7652747852898827 -0.5239345687901571 -3.4540516849488108 -0.39967380075649345 -4.1427831823062595 -0.2754834683919268 -4.83150370866352 -0.15139073690807414 -5.520247036042898 -0.027390492916919196 -6.209041098074329 0.09654844328263928 -6.897904574681587 0.2204685228988796 
7	0.7	36.002	2	7	5	10	10	10	(130, 244, 26)	5.599428403089991	8.177100027401801	-2.2844769371160805 0.7904619206249174 -1.612704521133763 0.5939104973835231 -0.9409540996670103 0.3974301701321095 -0.2691974665980405 0.20104736644798932 0.4025884355487394 0.004756360023902693 1.0744186522955919 -0.19147441262832196 1.7462999306570117 -0.3876875342219928 
8	0.7	39.002	2	7	5	10	10	10	(78, 152, 89)	6.298343349985618	8.63286285997532	-2.0886078965781887 -0.6971455805561553 -2.775096978950503 -0.5615737571589754 -3.4616374210431027 -0.4264876443176754 -4.148321152511177 -0.2921985902518342 -4.83519887930141 -0.15880887983925449 -5.522277330782758 -0.026211410934887346 -6.2095278256467115 0.1058561177255004 -6.8969048181648 0.2377086389882762 
8	0.7	39.002	2	7	5	10	10	10	(130, 244, 26)	6.299664260481073	8.177100027401801	-2.947593750303462 1.0134866174337354 -2.2766166725642183 0.8140287748459821 -1.6057057758730788 0.6143659214390242 -0.9350309302554646 0.41418507587356385 -0.26446666727657336 0.2136200085046574 0.4060336037084521 0.012797652822457862 1.0765100419763067 -0.18817229256944684 1.7469941304837815 -0.3892021839757376 
9	0.7	42.002	2	7	5	10	10	10	(78, 152, 89)	6.996198008580819	8.63286285997532	-1.4130066666155097 -0.8719483704933584 -2.09626623496925 -0.7238618017471975 -2.7799704842009954 -0.5777105095974937 -3.4644406617097756 -0.434587143456663 -4.149773479864902 -0.29478481084758806 -4.835882827785475 -0.1579473967046578 -5.522574569893835 -0.023308768881325836 -6.209624882283577 0.11003994661416039 -6.896842961979265 0.24290443528979605 
9	0.7	42.002	2	7	5	10	10	10	(130, 244, 26)	7.000068662611042	8.177100027401801	-3.617145723155122 1.216730126151501 -2.9448470237870983 1.0214754837718194 -2.2726004036750567 0.825799216992899 -1.6006500416660931 0.6289527802778957 -0.9293413790473981 0.42990437990388924 -0.2594293486978701 0.2275180217103917 0.4098330426228462 0.02293225339263731 1.0787807131386669 -0.18281921205481547 1.7476602456015342 -0.38898892088112613 
9	0.7	45.002	2	7	5	10	10	10	(78, 152, 89)	6.99885636951571	8.63286285997532	-1.4139298045279234 -0.8816949645479928 -2.098660819473674 -0.7370967043657277 -2.7834585545444934 -0.5928928576262089 -3.4683917269824334 -0.44935390294559957 -4.153498657868235 -0.3066054811696236 -4.838785747477998 -0.16462427914543767 -5.524231702561302 -0.023260506234853873 -6.209797191921373 0.11771369481322558 -6.895438790072283 0.25853483624808093 
9	0.7	45.002	2	7	5	10	10	10	(130, 244, 26)	7.000001380000407	8.177100027401801	-3.613095242872276 1.228417565895275 -2.942057959426541 1.0291151983048572 -2.2710499588416186 0.8296854862141934 -1.60013288676468 0.6299264434120249 -0.9293792394167913 0.42960227803559436 -0.2589209165425278 0.22849324769055807 0.4113736685025945 0.026819200584019424 1.081576548280057 -0.17518397020836934 1.7517493586369122 -0.3773142895716436 
10	0.7	48.002	2	7	5	10	10	10	(78, 152, 89)	7.697918531952695	8.63286285997532	-0.7399692018403004 -1.0667977891267286 -1.4226406536045497 -0.9132111030174769 -2.1054467737101725 -0.7603631935639535 -2.7885312071965864 -0.608827386909794 -3.4719868160548444 -0.458951753420634 -4.155847333791657 -0.31082416146392206 -4.840089326315005 -0.16428020563557158 -5.524644095550851 -0.018955569470003448 -6.209417895580959 0.12562194139718544 -6.894318097628171 0.269910174864694 
10	0.7	48.002	2	7	5	10	10	10	(130, 244, 26)	7.700361641454158	8.177100027401801	-4.28341875438457 1.4281514042642984 -3.6115782551071764 1.2315252172785163 -2.939750268795069 1.034780896333049 -2.2679921407845547 0.837732353209062 -1.5963740357447973 0.6401542410095022 -0.9249706680713796 0.44181018604610417 -0.253856678483562 0.2424684246156576 0.41678954731558676 0.041929021657044444 1.0872302520915251 -0.15931076543210876 1.7575959980795048 -0.3608144487456118 
11	0.7	51.002	2	7	5	10	10	10	(78, 152, 89)	8.398402289904217	8.63286285997532	-0.0608329317752192 -1.2351138494956093 -0.7433214608638804 -1.0798493573899044 -1.4258044569865826 -0.9248556287384249 -2.1083808885686084 -0.7705065549489291 -2.7911521947780304 -0.6171700591795104 -3.4741965776250474 -0.46510642934449636 -4.157552131813236 -0.3144030548401113 -4.841210997829514 -0.16495392071181167 -5.525124856040581 -0.016485787701107115 -6.209220284806608 0.13137360175658094 -6.893421264449564 0.27899513060276454 
