N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
3	0.76715275	3.000	2	0	0	0	0	(0, 0, 0)	5.5714295	5.5714295	39.14013747292496 24.271954890561403 41.150785000000006 24.45053 43.16143252707505 24.629105109438598 
3	0.769808	3.000	2	0	0	0	0	(0, 0, 0)	5.6002635	5.6002635	45.05929993374343 26.895273287764606 43.099225000000004 26.36582 41.139150066256576 25.836366712235392 
3	0.7487415000000001	6.000	2	0	0	0	0	(0, 0, 0)	6.1168445	6.1168445	39.021766073269546 24.187884059160794 41.316665 24.448775 43.611563926730454 24.70966594083921 
3	0.7495572500000001	6.000	2	0	0	0	0	(0, 0, 0)	6.1891505	6.1891505	45.23988803448587 26.93148582264583 42.968185 26.349700000000002 40.696481965514124 25.767914177354175 
3	0.77392575	9.000	2	0	0	0	0	(0, 0, 0)	6.566105	6.566105	38.96945814360913 24.137537058704858 41.45713 24.46496 43.94480185639087 24.792382941295145 
3	0.7547280000000001	9.000	2	0	0	0	0	(0, 0, 0)	6.746285	6.746285	45.32073188810968 26.976163879002847 42.788070000000005 26.311545000000002 40.25540811189033 25.646926120997158 
3	0.7554982499999999	12.000	2	0	0	0	0	(0, 0, 0)	7.094425	7.094425	39.027924261466524 24.06660668927551 41.78083 24.53048 44.53373573853348 24.99435331072449 
3	0.72619625	12.000	2	0	0	0	0	(0, 0, 0)	7.2965100000000005	7.2965100000000005	45.513571549540764 27.089740716229024 42.692585 26.32786 39.87159845045924 25.56597928377098 
3	0.7283965	15.000	3	0	0	0	0	(0, 0, 0)	3.708705	3.708705	45.274671194664144 27.205612826774086 44.24147000000001 26.758095 43.20826880533587 26.310577173225916 
3	0.70228275	15.000	3	0	0	0	0	(0, 0, 0)	3.9452725	3.9452725	39.124517700964475 24.197391403772254 40.39438 24.232715 41.66424229903552 24.268038596227743 
3	0.7336484999999999	15.000	3	0	0	0	0	(0, 0, 0)	3.6610925	3.6610925	44.65550696891202 25.243460214928938 43.605965 24.924640000000004 42.556423031087974 24.60581978507107 
