N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
3	0.6446765000000001	3.000	2	0	0	0	0	(0, 0, 0)	6.822204999999999	6.822204999999999	38.58651664682517 31.804978526057333 37.221275 34.211059999999996 35.85603335317483 36.61714147394266 
3	0.744029	3.000	2	0	0	0	0	(0, 0, 0)	7.78089	7.78089	36.430163202597726 38.30791415206077 38.069135 35.622080000000004 39.70810679740228 32.93624584793924 
3	0.72659275	6.000	3	0	0	0	0	(0, 0, 0)	4.248504	4.248504	36.09184595132555 38.19915679685805 37.026275 37.159785 37.960704048674444 36.12041320314195 
3	0.7467265	6.000	2	0	0	0	0	(0, 0, 0)	7.269925	7.269925	38.596908436949924 31.800479365366098 37.155105 34.3031 35.713301563050074 36.8057206346339 
3	0.781352	6.000	3	0	0	0	0	(0, 0, 0)	4.140838	4.140838	39.37777353078615 32.84895059426386 39.006305 34.083335000000005 38.634836469213845 35.31771940573615 
3	0.66840475	9.000	2	0	0	0	0	(0, 0, 0)	7.8931450000000005	7.8931450000000005	38.76488582655725 31.57680253154343 37.097255 34.399105 35.42962417344275 37.22140746845657 
3	0.6546962500000001	9.000	3	0	0	0	0	(0, 0, 0)	4.572548500000001	4.572548500000001	35.709095939725096 38.427513077450556 36.91402 37.327420000000004 38.118944060274906 36.22732692254945 
3	0.6837707500000001	9.000	3	0	0	0	0	(0, 0, 0)	4.449393000000001	4.449393000000001	39.58517981896966 32.62732615243979 38.995515000000005 34.050965 38.40585018103035 35.4746038475602 
3	0.72233525	12.000	3	0	0	0	0	(0, 0, 0)	4.382410500000001	4.382410500000001	35.11046456367587 37.15589869651023 36.090535 36.061805 37.070605436324136 34.96771130348977 
3	0.70301075	12.000	3	0	0	0	0	(0, 0, 0)	4.313309	4.313309	38.70453297718624 31.632057457164134 37.96871 32.88571 37.23288702281376 34.139362542835876 
3	0.7274637500000001	12.000	3	0	0	0	0	(0, 0, 0)	4.8346805	4.8346805	35.522990576459065 38.46048611442267 36.839595 37.40113 38.15619942354094 36.34177388557733 
3	0.76102	12.000	3	0	0	0	0	(0, 0, 0)	4.7975460000000005	4.7975460000000005	39.71282771815395 32.46772627404189 39.043875 33.96263 38.37492228184605 35.45753372595811 
3	0.743379	15.000	3	0	0	0	0	(0, 0, 0)	4.6163195	4.6163195	34.68810650942652 37.376446476909756 35.81526 36.29106 36.942413490573486 35.20567352309025 
3	0.73650525	15.000	3	0	0	0	0	(0, 0, 0)	5.244778500000001	5.244778500000001	35.16890829653742 38.61825338353988 36.69978 37.516895 38.23065170346258 36.415536616460116 
3	0.7118019999999999	15.000	3	0	0	0	0	(0, 0, 0)	4.7587995	4.7587995	38.7238433405016 31.531760295527448 37.92451 32.9953 37.12517665949839 34.45883970447255 
3	0.768989	15.000	3	0	0	0	0	(0, 0, 0)	5.224381500000001	5.224381500000001	39.87880980636565 32.20178057508808 39.098150000000004 33.871500000000005 38.317490193634356 35.54121942491193 
3	0.761371	18.000	3	0	0	0	0	(0, 0, 0)	4.892771	4.892771	34.41252733329683 37.42817607919348 35.677980000000005 36.315565 36.94343266670318 35.20295392080652 
3	0.752518	18.000	3	0	0	0	0	(0, 0, 0)	5.661071000000001	5.661071000000001	34.785249841517846 38.7017580758688 36.557105 37.616085 38.328960158482154 36.530411924131194 
3	0.7308795000000001	18.000	3	0	0	0	0	(0, 0, 0)	5.121181000000001	5.121181000000001	38.90414344599099 31.185117441132174 38.04411 32.800105 37.18407655400902 34.415092558867826 
3	0.7766785	18.000	3	0	0	0	0	(0, 0, 0)	5.647616	5.647616	40.02239979810875 32.004064648304464 39.12272 33.8429 38.22304020189125 35.68173535169554 
3	0.7287735000000001	21.000	3	0	0	0	0	(0, 0, 0)	5.2033605	5.2033605	34.06177851412952 37.59652313712151 35.49962 36.39636 36.93746148587048 35.196196862878494 
3	0.71237725	21.000	3	0	0	0	0	(0, 0, 0)	5.880628	5.880628	34.90250878151454 38.44923598350443 36.90648 37.475685 38.91045121848546 36.50213401649557 
3	0.67092675	21.000	3	0	0	0	0	(0, 0, 0)	5.4727725000000005	5.4727725000000005	39.12829723475178 30.924903877686525 38.114505 32.724445 37.100712765248225 34.52398612231348 
3	0.689299	21.000	3	0	0	0	0	(0, 0, 0)	6.0205470000000005	6.0205470000000005	40.21761809500423 31.84060631211346 39.11583 33.883395 38.01404190499578 35.92618368788654 
3	0.6897345	24.000	3	0	0	0	0	(0, 0, 0)	5.75731	5.75731	33.333142105623985 37.91573819277328 35.12184 36.65402 36.91053789437601 35.39230180722672 
3	0.68144375	24.000	3	0	0	0	0	(0, 0, 0)	6.3682644999999996	6.3682644999999996	34.730397093317364 38.48098673929493 37.01113 37.450595 39.29186290668264 36.42020326070507 
3	0.6295705	24.000	3	0	0	0	0	(0, 0, 0)	5.8834425	5.8834425	39.26981445084306 30.794482143421707 38.091495 32.783855 36.913175549156946 34.773227856578295 
3	0.66404325	24.000	3	0	0	0	0	(0, 0, 0)	6.191952000000001	6.191952000000001	40.428893529648555 31.484748808291265 39.286845 33.631845 38.144796470351444 35.77894119170873 
3	0.73363225	27.000	3	0	0	0	0	(0, 0, 0)	6.21621	6.21621	33.17043910500869 38.18002309122359 35.00783 36.67599 36.84522089499131 35.17195690877641 
3	0.7398202500000001	27.000	3	0	0	0	0	(0, 0, 0)	7.0378750000000005	7.0378750000000005	34.359302539186295 38.69362422722509 36.883275 37.530415 39.4072474608137 36.36720577277491 
