N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
3	1.2261600000000001	0.000	1	0	0	0	0	(0, 0, 0)	8.68244	8.68244	54.79196837375738 37.20395624627473 52.26884 35.377095000000004 49.74571162624262 33.55023375372528 
3	0.6893282500000001	3.000	2	0	0	0	0	(0, 0, 0)	6.5988	6.5988	49.12852371255942 33.27091996136045 51.52745 34.299330000000005 53.92637628744058 35.32774003863956 
3	0.69408625	3.000	2	0	0	0	0	(0, 0, 0)	6.96657	6.96657	55.74842764119168 37.5430172041192 53.163175 36.496069999999996 50.57792235880832 35.44912279588079 
3	0.680992	6.000	2	0	0	0	0	(0, 0, 0)	7.1916	7.1916	49.05520722004411 33.18919961772572 51.71933 34.371805 54.38345277995589 35.554410382274284 
3	0.680589	6.000	2	0	0	0	0	(0, 0, 0)	7.609095000000001	7.609095000000001	55.88215558778304 37.6885150344367 53.01634 36.445045 50.15052441221696 35.2015749655633 
3	0.6844760000000001	9.000	3	0	0	0	0	(0, 0, 0)	3.7131380000000003	3.7131380000000003	54.670515011940765 35.71093477708935 53.619475 35.192170000000004 52.56843498805924 34.67340522291066 
3	0.72109375	9.000	2	0	0	0	0	(0, 0, 0)	8.210475	8.210475	55.9240851085884 37.695480218926846 52.819975 36.347545 49.7158648914116 34.99960978107315 
3	0.73954725	9.000	3	0	0	0	0	(0, 0, 0)	3.8932140000000004	3.8932140000000004	49.384481607383314 33.341100399577456 50.50136 33.798894999999995 51.61823839261668 34.25668960042253 
3	0.74737325	12.000	3	0	0	0	0	(0, 0, 0)	4.273412	4.273412	49.30906325806322 33.27098343494219 50.59424500000001 33.798765 51.8794267419368 34.32654656505782 
3	0.73760375	12.000	3	0	0	0	0	(0, 0, 0)	4.063007000000001	4.063007000000001	55.09891025231671 35.88134885654499 53.920295 35.347455000000004 52.74167974768329 34.81356114345502 
3	0.72477925	12.000	3	0	0	0	0	(0, 0, 0)	4.466247500000001	4.466247500000001	49.50985222260785 34.785127277685646 50.849955 35.47739000000001 52.190057777392155 36.16965272231437 
3	0.76331775	12.000	3	0	0	0	0	(0, 0, 0)	4.2659825	4.2659825	55.66478660627531 37.51872040791385 54.38121 37.040769999999995 53.0976333937247 36.56281959208614 
