N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	10	10	10	0.1	(0, 128, 0)	4.900000233093314	9.165752958879565	-2.200000116546657 1.4287546703519706e-16 -1.5000000874099901 -2.857509197987497e-17 -0.8000000291366638 -1.1430037505532248e-16 -0.09999997086333844 -1.143003750553224e-16 0.6000000874099888 -2.8575091979874795e-17 1.3000001165466568 1.4287546703519736e-16 
7	0.7	6.002	1	10	10	10	0.1	(0, 128, 0)	5.599988098255199	9.165752958879565	-2.2000004437901497 -0.00014613282387870386 -1.5000008018927147 -0.0004647613721866434 -0.8000017861452371 -0.000532590825799485 -0.10000420627465548 -4.02675213886183e-05 0.5999913958888254 0.0011895970620438528 1.2999856754127652 0.0030723979849452644 1.9999802869210903 0.005287909407459174 
7	0.7	9.003	1	10	10	10	0.1	(0, 128, 0)	5.60000029107187	9.165752958879565	-2.2000055494543886 -0.001493974351621211 -1.5000060942644788 -0.0005976014953200473 -0.8000066099644652 0.00029877383608491566 -0.10000712568393473 0.001195154235660465 0.5999923585887039 0.002091540798036423 1.2999918428678459 0.002987932428616245 1.9999912980306398 0.003884326459738054 
8	0.7	12.000	1	10	10	10	0.1	(0, 128, 0)	6.299999062744389	9.165752958879565	-2.2000078074119322 -0.002531761343644956 -1.5000091878583555 -0.0011755854876377204 -0.8000106748838994 0.00020725584553891308 -0.10001234034298755 0.0016494391528853883 0.5999858018760634 0.0031723014492829747 1.29998378519105 0.00477584292683952 1.9999816886612052 0.006438726845655621 2.6999795827645072 0.008128276627201312 
8	0.7	15.001	1	10	10	10	0.1	(0, 128, 0)	6.300000348820685	9.165752958879565	-2.2000080217309 -0.0027464501296845566 -1.5000096483103333 -0.0012239808845501373 -0.8000112459430246 0.00029855140137419086 -0.10001284391591223 0.001821223838479009 0.5999855576842784 0.0033440868191442997 1.2999839588823268 0.0048671403434239705 1.9999823598107664 0.006390334019037699 2.699980731518446 0.00791359060889657 
9	0.7	18.003	1	10	10	10	0.1	(0, 128, 0)	7.000000253642218	9.165752958879565	-2.2000090733868385 -0.003749008096037804 -1.5000117203065604 -0.0018167393256606481 -0.8000143641760957 0.0001220056294285495 -0.10001705632450544 0.0020758571528122567 0.5999801861326887 0.00405177798779532 1.2999773584091459 0.0060524068261386295 1.9999744707083946 0.008075104991768039 2.6999715454689084 0.010112909756589282 3.399968580389645 0.012157190584530029 
10	0.7	21.004	1	10	10	10	0.1	(0, 128, 0)	7.6999992287600385	9.165752958879565	-2.8999938012058366 -0.008570115091160216 -2.199998752428604 -0.005945033302345028 -1.500003639209442 -0.0033439413028445706 -0.8000083594410563 -0.0008007391086585964 -0.10001279430569295 0.0016536133325840436 0.5999831265112675 0.0040009893136274365 1.2999794095034576 0.006241468246703672 1.9999760028167877 0.008393290182092662 2.6999728172379065 0.01048742123498613 3.399969727425776 0.012557669561034868 
11	0.7	24.001	1	10	10	10	0.1	(0, 128, 0)	8.399997766136028	9.165752958879565	-3.599976748638165 -0.013490493008099833 -2.899983972260166 -0.010330044720408854 -2.1999911078012415 -0.0072072866594795415 -1.4999979370688985 -0.004175618381939375 -0.8000042373416566 -0.0012845189297845136 -0.10000987528946122 0.0014348477424079964 0.5999851702523772 0.003976840051152803 1.2999808233146348 0.006361094993134367 1.999976947432564 0.008626171916612767 2.6999733869940936 0.01081929334104521 3.39996997544367 0.012984321268781084 
12	0.7	27.002	1	10	10	10	0.1	(0, 128, 0)	9.0999967233995	9.165752958879565	-3.5999820124979225 -0.012681976390988742 -2.899987079877736 -0.010034512204367144 -2.1999921930881343 -0.0073912389430450766 -1.4999973900045624 -0.004749842487545906 -0.8000027297328881 -0.0020940364190199902 -0.10000832474950964 0.0006072432986242131 0.5999856850872834 0.003392768776617975 1.2999791828478633 0.006296225783111019 1.9999721324615718 0.009332727032353888 2.69996461785295 0.012490690108504347 3.399956836833329 0.015733736281505956 4.0999490086748445 0.019013962881729515 
6	0.7	30.003	2	10	10	10	0.1	(31, 153, 203)	4.895736369510643	7.427629349476571	-4.3048291623548245 -0.04777441930011013 -3.6052775936450745 -0.03262199520255139 -2.9060103709324165 -0.017472167963350684 -2.207027541867902 -0.00232047849636289 -1.5083289297483602 0.012835761953693955 -0.8099140289790865 0.02799478446386301 
7	0.7	30.003	2	10	10	10	0.1	(255, 252, 77)	5.594940371899062	9.010211991986578	-0.09152831700236397 0.035628871923926185 0.6069621229911002 0.026938136764554827 1.3057001760609455 0.01826546556539413 2.0046844834103568 0.009618051418289449 2.703912783974726 0.0009931995563328235 3.4033825400386832 -0.007617520334005046 4.103091564697646 -0.01622403762911959 
6	0.7	33.004	2	10	10	10	0.1	(31, 153, 203)	4.895920146037856	7.427629349476571	-4.32225284630126 -0.04837305758542986 -3.6226929450714653 -0.03305613861070421 -2.923405292178654 -0.017741779807481366 -2.2243896158015883 -0.0024257324502100133 -1.525645380927731 0.012894548532814782 -0.827171792691964 0.028217366864247036 
7	0.7	33.004	2	10	10	10	0.1	(255, 252, 77)	5.595098746410061	9.010211991986578	-0.07860408150651375 0.03645353409022733 0.6199414822313128 0.027535595583167295 1.3187184733024993 0.01863541056450206 2.0177279149804064 0.00975990738151706 2.7169705446300143 0.0009063427026900817 3.4164468368195244 -0.007933570846173268 4.116157026565246 -0.016769516573776237 
7	0.7	36.001	2	10	10	10	0.1	(31, 153, 203)	5.5832045761478835	7.427629349476571	-4.347949485259166 -0.05124930145108036 -3.649014671638325 -0.03473896495905011 -2.9509527534682207 -0.018135317930505636 -2.253767662159903 -0.0012781491875478723 -1.5574619031652523 0.015970472613505548 -0.8620338188876002 0.03365479263034341 -0.16601308046705734 0.0516881491674475 
