N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	current length	div_length	X
10	0.7	200.003	8	10	10	10	0.1	7.693614736593073	7.900363756056329	-8.061469966286126 -1.9373465697808219 -7.392513281567223 -1.7295463601532128 -6.722942332214718 -1.520890091337097 -6.05588327859855 -1.3113613090637954 -5.390669017030216 -1.1005566155189281 -4.723337277166015 -0.8895407172356542 -4.055306253553945 -0.6814185326142078 -3.3873327207510435 -0.4771055866318612 -2.7193971325552724 -0.2757118251583898 -2.0498109099770963 -0.07497245709882734 
10	0.7	200.003	8	10	10	10	0.1	7.698998062328254	8.0157614452894	-4.86622344814158 -1.1032190497154546 -4.193570881014939 -0.9083038436978108 -3.5212504828069413 -0.7122482576228915 -2.850109234138895 -0.5128646866829655 -2.17952953956405 -0.30675548212372206 -1.510908537251946 -0.0923881926855614 -0.8470630330620285 0.12812372069501643 -0.18598486069107104 0.3530174398317945 0.4724522231505167 0.5814876556766566 1.1326993949257953 0.813390537743511 
16	0.7	200.003	7	10	10	10	0.1	11.911835670582722	12.465638374026051	-2.6757659999044505 0.24991052025205096 -1.983344593039763 0.3625496753737171 -1.291584535346811 0.4765966964484693 -0.6017847401947733 0.5958008137468033 0.08749768547440352 0.7234108756550857 0.7760484060302523 0.8599322400056949 1.463587287390915 1.00081326469041 2.150155269688811 1.1432317808157213 2.8368128994750865 1.2865770533309167 3.5227149026183855 1.431809648758612 4.206868763637198 1.5793173894338226 4.891299453201028 1.7292149169823934 5.575411524800548 1.8811395618211877 6.2563489507615495 2.0345552718991757 6.939063043846324 2.1899618193335963 7.622647386162991 2.3460226764754712 
9	0.7	200.003	8	10	10	10	0.1	6.98942451727396	8.14711022545178	-11.146812324361722 2.1847615617356366 -10.448327476965574 2.223788399735929 -9.748822085968497 2.262670367402079 -9.05063376066773 2.300333089429022 -8.353800836227347 2.3352628881006336 -7.65722170463893 2.3670859719088972 -6.9597748158596255 2.3967397543240243 -6.262053353829968 2.4240359130396194 -5.5638074767542305 2.449661082609878 
11	0.7	200.003	8	10	10	10	0.1	8.388458458550138	9.025726936109614	-3.324367573008438 -1.4434868923931927 -2.6804395341690856 -1.1790305789618163 -2.036827382664079 -0.9129327117957695 -1.3938241466559615 -0.6425155277708213 -0.752716355714815 -0.36652010527821116 -0.11395311783048885 -0.08487903286816753 0.5219065865143805 0.20051239750192917 1.1601148352455364 0.489600699966813 1.8004512865064815 0.7793285468183929 2.4411334935902547 1.0669621575454116 3.079754709416814 1.3524531806692308 
9	0.7	200.003	8	10	10	10	0.1	6.9987754926660575	9.31747199416715	-0.775505562492319 -3.7100797761916677 -0.09744694236907188 -3.5340254690286588 0.5778324422020731 -3.3599855024188616 1.2535503363382583 -3.1912659906462726 1.9314082811487083 -3.030217955850941 2.6137664812697063 -2.8765876543679734 3.303030109454667 -2.728697250154409 3.991901264302004 -2.5853958182407286 4.677342191104804 -2.4449118287708385 
9	0.7	200.003	8	10	10	10	0.1	6.989939531659223	7.938859235518777	-10.106265022816828 4.264659153983863 -9.424905924185934 4.422381999345802 -8.74416846847968 4.579962465864094 -8.063710388209001 4.73762983521495 -7.384322764387325 4.8960972092566495 -6.705929785477692 5.0574889514386205 -6.028117614776443 5.2234523040959235 -5.3488642754390945 5.3936317553789435 -4.66994215127094 5.565372559945076 
9	0.7	200.003	8	10	10	10	0.1	6.98129766777449	7.655379279352669	-5.047237137353466 3.4254494330564333 -4.351492652116139 3.44692147279633 -3.6582022002815604 3.4681868334841015 -2.964353201559927 3.4877470938430988 -2.266167486238119 3.503670968204111 -1.5656415670143442 3.5148088268388027 -0.8664876511087236 3.521180726691767 -0.16665259616249933 3.522984091519011 0.5328258746170355 3.5224297060996284 
9	0.7	200.003	8	10	10	10	0.1	6.992509264273471	7.777986604077271	-2.487832712527788 3.047550421183763 -1.7930016802623214 3.140109063154458 -1.0999420564385158 3.23153510190716 -0.4067861343370495 3.3210246726858457 0.2859155145026954 3.4101051651867373 0.978413132108045 3.501682642818571 1.6699581840626736 3.5956382453152385 2.36223157347171 3.691331291518712 3.0553717067528896 3.7882329253579514 
9	0.7	200.003	8	10	10	10	0.1	6.997019340982604	7.499106629449246	1.224248660403568 3.1136397431347125 1.9135841170600212 3.231800420102825 2.6037436060533157 3.3504154916179214 3.295488509924418 3.4692715060518453 3.986708725108135 3.5861139362926115 4.6771871687305895 3.6997758671869154 5.366061400622519 3.8110277641231947 6.055286281818938 3.9216288346281027 6.7452930155100965 4.032330697633718 
