N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.003	1	0.5	10	10	10	(0, 128, 0)	4.900002635190017	7.886906805071584	-2.200001317595008 1.4287554550364586e-16 -1.5000010063836555 -2.8575089863521883e-17 -0.8000003112104549 -1.1430045564012396e-16 -0.09999968878954416 -1.1430045564012396e-16 0.6000010063836568 -2.8575089863521914e-17 1.3000013175950098 1.4287554550364588e-16 
7	0.7	6.003	1	0.5	10	10	10	(0, 128, 0)	5.599983742061628	7.886906805071584	-2.899974397430143 0.0052801943225900625 -2.199982771666466 0.0030713477452475094 -1.4999977767731554 0.0011941669031884606 -0.8000006973217477 -3.294559667680282e-05 -0.09999976057012905 -0.0005268843949088546 0.6000015035893844 -0.00046500858500405783 1.3000020211894758 -0.00015472106172938395 
7	0.7	9.003	1	0.5	10	10	10	(0, 128, 0)	5.599992957612844	7.886906805071584	-2.8999871621904476 0.003884305516827776 -2.1999889908524928 0.002987917931086124 -1.499991378839668 0.0020915335658759173 -0.7999939263127729 0.0011951546112501724 -0.09999586971673811 0.0002987812139013704 0.6000030970486647 -0.0005975881425825718 1.3000023518806758 -0.0014939553636518492 
8	0.7	12.003	1	0.5	10	10	10	(0, 128, 0)	6.299983367492343	7.886906805071584	-2.899988931365209 0.004923066603704338 -2.1999903936966967 0.003566117163117102 -1.499992061068772 0.002182627127258718 -0.7999947211967838 0.0007400743244470045 -0.09999879469925001 -0.0007827773048436956 0.5999952262141354 -0.0023859263631232116 1.299988159104999 -0.004048137430151063 1.999982764410477 -0.0057368934756217875 
8	0.7	15.003	1	0.5	10	10	10	(0, 128, 0)	6.299991366235204	7.886906805071584	-2.8999903963633438 0.005136748077810917 -2.1999923005418127 0.003614287767857943 -1.4999944572174337 0.002091764696287699 -0.7999974040032918 0.0005691024505732887 -0.10000095156821243 -0.0009537500395931229 0.5999953219758205 -0.0024767936917562475 1.2999920610042162 -0.003999979249201946 1.999989374416957 -0.005523229367191111 
9	0.7	18.003	1	0.5	10	10	10	(0, 128, 0)	6.99998464013971	7.886906805071584	-2.8999898317479524 0.006139241988862696 -2.199992671056769 0.00420701932472889 -1.4999957383050195 0.002268316501004257 -0.7999997066048632 0.0003144987374742323 -0.10000464917083826 -0.0016614014330645112 0.5999894888895502 -0.0036620246605953144 1.2999831048117922 -0.0056847314560590405 1.999977125980067 -0.0077225567942758545 2.6999722087066163 -0.009766865989373385 
10	0.7	21.003	1	0.5	10	10	10	(0, 128, 0)	7.6999784664657955	7.886906805071584	-2.8999899045228994 0.006700412836551017 -2.199993114313628 0.004635936775491072 -1.499996578947754 0.0025468446830617325 -0.8000010268332581 0.0003982915969897811 -0.10000658579449957 -0.0018416395414155612 0.5999866531268736 -0.004191748608131179 1.2999786284493686 -0.006652116824469089 1.9999695243496534 -0.0092040608079243 2.6999604152264225 -0.011815673142083143 3.399952761979139 -0.014452017812477718 
5	0.7	24.002	2	0.5	10	10	10	(102, 152, 231)	3.862233365826342	7.625683391962086	-2.914105170726913 0.01851187421785979 -2.2357227618039324 0.010450250035981734 -1.5924186515767549 0.0027963583682853203 -0.9999423970996215 -0.004268597135907365 -0.45204646938038695 -0.010815504710733639 
6	0.7	24.002	2	0.5	10	10	10	(216, 37, 231)	4.5850850446670925	8.441462188236402	0.9167290543046394 -0.01820963861901889 1.4674820800630284 -0.015983084385137944 2.0697990816441343 -0.013573827365219358 2.7234239725416503 -0.01099549763559521 3.4065225641039496 -0.00833088126676842 4.101789262562352 -0.005632847785545788 
5	0.7	27.002	2	0.5	10	10	10	(102, 152, 231)	3.968363690612528	7.625683391962086	-3.0276979567632885 0.020532242031265215 -2.354913596931817 0.011897794508792714 -1.7066387605874327 0.0035722697905319874 -1.0774785821912576 -0.004518332363273786 -0.45954636610924304 -0.012474620725967446 
