N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	current length	div_length	X
6	0.7	3.001	1	10	10	10	10	4.900000233093314	7.789591709116495	-2.200000116546657 1.4287546703519706e-16 -1.5000000874099901 -2.857509197987497e-17 -0.8000000291366638 -1.1430037505532248e-16 -0.09999997086333844 -1.143003750553224e-16 0.6000000874099888 -2.8575091979874795e-17 1.3000001165466568 1.4287546703519736e-16 
7	0.7	6.002	1	10	10	10	10	5.599988098255199	7.789591709116495	-2.2000004437901497 -0.00014613282387870386 -1.5000008018927147 -0.0004647613721866434 -0.8000017861452371 -0.000532590825799485 -0.10000420627465548 -4.02675213886183e-05 0.5999913958888254 0.0011895970620438528 1.2999856754127652 0.0030723979849452644 1.9999802869210903 0.005287909407459174 
7	0.7	9.003	1	10	10	10	10	5.60000029107187	7.789591709116495	-2.2000055494543886 -0.001493974351621211 -1.5000060942644788 -0.0005976014953200473 -0.8000066099644652 0.00029877383608491566 -0.10000712568393473 0.001195154235660465 0.5999923585887039 0.002091540798036423 1.2999918428678459 0.002987932428616245 1.9999912980306398 0.003884326459738054 
8	0.7	12.000	1	10	10	10	10	6.2999990627443925	7.789591709116495	-2.899993834158836 -0.005737947501417256 -2.199995940055527 -0.0040483977224473385 -1.4999980365853658 -0.002385513806009424 -0.800000053270374 -0.0007819723303915596 -0.10000191105131942 0.0007408899646648168 0.5999964234895947 0.0021830732712675538 1.2999949364640517 0.003565914604139954 1.9999935560176292 0.004922090460040544 
8	0.7	15.001	1	10	10	10	10	6.300000348820685	7.789591709116495	-2.8999949829127685 -0.005523261484701914 -2.1999966112050857 -0.004000004896187688 -1.4999982102766434 -0.0024768112219179664 -0.7999998090785922 -0.0009537576989810912 -0.10000140747839867 0.0005691052803429861 0.5999969945487166 0.0020917777161081736 1.299995396916028 0.00361431000069408 1.9999937703365978 0.005136779244490715 
9	0.7	18.003	1	10	10	10	10	7.000000253669958	7.789591709116495	-2.899996036959373 -0.00652473015798738 -2.1999986838096772 -0.004592485966498304 -1.5000013276021622 -0.002653767732953168 -0.8000040196577684 -0.0006999479291998469 -0.10000677708543677 0.0012759338844095496 0.5999903953308988 0.003276515526613417 1.299987507791889 0.005299159194358462 1.9999845827286435 0.0073369044632048295 2.6999816178309586 0.009381123652510861 
10	0.7	21.004	1	10	10	10	10	7.699999218796913	7.789591709116495	-2.899996721413259 -0.007086659792892113 -2.1999997958411543 -0.005021730461661846 -1.5000029683260128 -0.0029322256306468066 -0.8000063671822367 -0.0007833575112503258 -0.10001008466822943 0.001456735703096764 0.5999858251546336 0.0038068197216088017 1.299981368206561 0.006266973456448038 1.9999766162692172 0.008818543828180748 2.699971691372291 0.011429675160401888 3.3999666994912467 0.014065488383012538 
5	0.7	24.001	2	10	10	10	10	4.155546216198109	8.38953197640721	-3.9080162260392513 -0.009174324491293486 -3.2127995141478003 -0.007300798938716788 -2.5221349728621743 -0.005389624440769239 -1.8355763886719054 -0.0033916142700780266 -1.152481265220947 -0.0013074689487895092 
6	0.7	24.001	2	10	10	10	10	4.839172300239767	8.39169703273553	0.1691203188436332 -0.013667524042658216 0.8507670711052374 -0.005200816348667786 1.5346862730040927 0.003082993988677094 2.22176792743065 0.011140957823443012 2.91272459209446 0.019039334974998077 3.6080531170471053 0.02689410329751512 
5	0.7	27.002	2	10	10	10	10	4.198656909354331	8.38953197640721	-4.005105416223401 -0.010817671920832014 -3.3052571742855337 -0.007610205774675681 -2.605546456849352 -0.004401010524144684 -1.9059598469228187 -0.0011877333455570008 -1.206477994979705 0.002029624432056461 
6	0.7	27.002	2	10	10	10	10	4.898160030575701	8.39169703273553	0.19092243680356055 -0.01736257953639613 0.890305319251603 -0.007916438458565826 1.5897567788594393 0.0015221296522264839 2.2893038095821567 0.010951324960231757 2.9889680607264446 0.020373807206815187 3.688764603959231 0.029794284199976897 
6	0.7	30.003	2	10	10	10	10	4.725528969796711	8.38953197640721	-4.350099571367833 -0.09031273917330118 -3.663797224242693 -0.03979243100267536 -2.9906092348089497 0.019496115266331108 -2.332198940913115 0.09907876481549975 -1.6885326215300562 0.2051688470607682 -1.0552086911143246 0.3326294110057993 
7	0.7	30.003	2	10	10	10	10	5.397800345727553	8.39169703273553	-0.1265757057680826 -0.2527885052287493 0.5080479839656558 -0.14758564542540376 1.1518991591504613 -0.06330013753951713 1.8092224114377893 -0.005865083097865866 2.479846361987788 0.02869084228345482 3.1618002268797185 0.04910591195941846 3.8532064536274593 0.06418133802050068 
6	0.7	33.004	2	10	10	10	10	4.899681083175979	8.38953197640721	-4.470994351744562 -0.268267481259382 -3.7935941794932786 -0.09193948158598463 -3.1162292113140273 0.0844276663185519 -2.438908333698104 0.26088717062125566 -1.7616314756174596 0.4374652552672594 -1.0843837550823896 0.6141359833285501 
7	0.7	33.004	2	10	10	10	10	5.59936090344117	8.39169703273553	-0.16612456403522383 -0.4415136568633758 0.5249685337155737 -0.3309921998673553 1.2160716590141694 -0.22060538932555812 1.907211785790188 -0.11042822596263066 2.5984042797036713 -0.00046516213133989635 3.2896525415409585 0.10934207616306875 3.980951570455832 0.21908332464128372 
7	0.7	36.001	2	10	10	10	10	5.60009198175003	8.38953197640721	-4.45610929595875 -0.31168846360745156 -3.7883098970316564 -0.1017979566220643 -3.1205178413449075 0.10813847329416713 -2.4527481001638636 0.3181656611476518 -1.7850046122920158 0.528292393410691 -1.117272153168436 0.7384657272705615 -0.44954300961006155 0.9485491574970323 
8	0.7	36.001	2	10	10	10	10	6.299945212715905	8.39169703273553	-0.8425183103759547 -0.6329851459382395 -0.15425257099169443 -0.5053894069222509 0.5340687359885056 -0.37810538807963756 1.2224906932172968 -0.25137379585830116 1.9110334263744135 -0.12529988264556063 2.5996879174857765 0.000169821454647715 3.288421278882218 0.12521949646997632 3.977190665446344 0.25008763870179473 
7	0.7	39.002	2	10	10	10	10	5.600002941827006	8.38953197640721	-4.455853656751216 -0.3121188872496966 -3.7882073881308895 -0.10176490928825327 -3.12056110654884 0.10858977700936026 -2.45291506486947 0.3189457830011576 -1.785269301757016 0.529303100530209 -1.117623497672633 0.7396605596215113 -0.44997766231234154 0.9500151105764788 
9	0.7	39.002	2	10	10	10	10	6.999999178506435	8.39169703273553	-0.8425544905407973 -0.6329168124498384 -0.1540827674795676 -0.5064000243838431 0.5343904726199975 -0.3798914707638621 1.2228664548202601 -0.25339790196045764 1.9113458878976444 -0.126923094064218 2.5998288101075406 -0.00046717666995912016 3.288314635640755 0.12597310952906926 3.9768023622764606 0.2524032783000855 4.6652908750026585 0.3788292799331647 
8	0.7	42.003	2	10	10	10	10	6.300000510119762	8.38953197640721	-5.123469185469638 -0.522558629118552 -4.455831173193294 -0.31217912036773965 -3.7881930377602457 -0.1017998772237535 -3.120554700868778 0.10857875280320627 -2.4529160930642004 0.3189565461695468 -1.7852772112965445 0.5293334884881137 -1.1176381131880144 0.7397097559036199 -0.44999894253753386 0.9500855531277197 
10	0.7	42.003	2	10	10	10	10	7.700000357819084	8.39169703273553	-0.8425587833743909 -0.632895979622442 -0.15408026710094622 -0.5064153004752718 0.5343985629644298 -0.37993617226578463 1.2228782511815977 -0.25346171673207946 1.9113591661828058 -0.12699393943287351 2.5998404244862976 -0.0005280328661939819 3.2883193895014995 0.12595034358021664 3.9767929673765723 0.2524580094132856 4.6652602227134095 0.37900006112211393 5.353723675392125 0.5055626755616671 
8	0.7	45.000	2	10	10	10	10	6.300000123167628	8.38953197640721	-5.1234706912970305 -0.5225545355252343 -4.455831740579029 -0.3121780740200885 -3.7881927523889223 -0.10180167340849629 -3.1205537276352087 0.10857457388977487 -2.4529146484157778 0.3189506135595536 -1.785275519511272 0.5293264641460015 -1.1176363806114606 0.7397022558669402 -0.4499972721536229 0.9500782794017341 
10	0.7	45.000	2	10	10	10	10	7.700000524175156	8.39169703273553	-0.8425566838126564 -0.6329080844631186 -0.1540782295653656 -0.5064269626618848 0.5344000992068461 -0.3799450010920146 1.222878130913608 -0.253461428265247 1.9113557634414442 -0.12697568924179475 2.5998329555816175 -0.00048756026715924655 3.2883097335395854 0.12600281573944488 3.976786182379587 0.2524949756869272 4.665262423232042 0.37898826029874083 5.35373855049123 0.5054819946243937 
9	0.7	48.001	2	10	10	10	10	6.999942969140674	8.38953197640721	-5.790504380190044 -0.7340494468869999 -5.1235930279355015 -0.5213959333290807 -4.45666656500585 -0.3088065436665867 -3.789693374667527 -0.09637783445713946 -3.1226392400605123 0.1157865254284883 -2.4554746253917874 0.3275981447940563 -1.7881556782789492 0.5390037196888193 -1.1207571217588421 0.7501550444969616 -0.4533282184221837 0.9612044957406377 
