N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.003	1	0.5	10	10	10	(0, 128, 0)	4.900002635190017	8.472059692135563	-2.200001317595008 1.4287554550364586e-16 -1.5000010063836555 -2.8575089863521883e-17 -0.8000003112104549 -1.1430045564012396e-16 -0.09999968878954416 -1.1430045564012396e-16 0.6000010063836568 -2.8575089863521914e-17 1.3000013175950098 1.4287554550364588e-16 
7	0.7	6.003	1	0.5	10	10	10	(0, 128, 0)	5.59998374206163	8.472059692135563	-2.2000020211894724 -0.00015472106172938476 -1.5000015035893817 -0.0004650085850040609 -0.8000002394298691 -0.0005268843949088587 -0.0999993026782506 -3.2945596676804764e-05 0.5999977767731592 0.0011941669031884697 1.2999827716664718 0.0030713477452475376 1.999974397430148 0.005280194322590105 
7	0.7	9.003	1	0.5	10	10	10	(0, 128, 0)	5.59999295761285	8.472059692135563	-2.2000023518806713 -0.0014939553636518616 -1.5000030970486604 -0.0005975881425825764 -0.8000041302832585 0.00029878121390137277 -0.10000607368722395 0.001195154611250182 0.5999913788396709 0.002091533565875934 1.2999889908524958 0.0029879179310861475 1.9999871621904566 0.003884305516827814 
8	0.7	12.003	1	0.5	10	10	10	(0, 128, 0)	6.299983367492336	8.472059692135563	-2.8999827644104683 -0.005736893475621838 -2.1999881591049903 -0.004048137430151095 -1.4999952262141298 -0.002385926363123236 -0.8000012053007459 -0.0007827773048437074 -0.10000527880321286 0.0007400743244470065 0.5999920610687746 0.0021826271272587334 1.2999903936966992 0.0035661171631171332 1.9999889313652095 0.00492306660370438 
8	0.7	15.003	1	0.5	10	10	10	(0, 128, 0)	6.299991366235201	8.472059692135563	-2.899989374416953 -0.005523229367191167 -2.1999920610042127 -0.0039999792492019905 -1.4999953219758155 -0.0024767936917562735 -0.7999990484317826 -0.0009537500395931353 -0.10000259599670319 0.0005691024505732918 0.5999944572174383 0.0020917646962877175 1.299992300541816 0.0036142877678579763 1.9999903963633436 0.00513674807781096 
9	0.7	18.003	1	0.5	10	10	10	(0, 128, 0)	6.999985060523876	8.472059692135563	-2.8999897792556757 -0.006524629177001809 -2.199992831917779 -0.004592432170369824 -1.4999962004352818 -0.00265375742589723 -0.8000003796176407 -0.0006999725727446608 -0.10000531344165317 0.0012758878862307382 0.5999890634370573 0.003276463763382053 1.2999830435797557 0.005299116170771689 1.9999774037291298 0.007336881985228734 2.6999726825847743 0.009381129068378156 
10	0.7	21.003	1	0.5	10	10	10	(0, 128, 0)	7.699979412200586	8.472059692135563	-3.5999685169130786 -0.011346523531592715 -2.8999757777128066 -0.008721014410783063 -2.199984123611004 -0.006119542500199882 -1.4999922455860697 -0.0035760631090350175 -0.7999994095339819 -0.001121587100931561 -0.10000577595831055 0.001225728651874673 0.5999884425283895 0.003465965592720709 1.2999832835567837 0.005617397295138366 1.9999789729706952 0.007711044118310224 2.6999751957537916 0.00978077021383215 
11	0.7	24.002	1	0.5	10	10	10	(0, 128, 0)	8.399974213147468	8.472059692135563	-4.299947151836673 -0.016265433760146445 -3.5999572164464744 -0.01310538953750023 -2.8999690621440353 -0.009983019722929427 -2.199980226850917 -0.006951677954848814 -1.499989842403665 -0.004060805441900639 -0.7999980656844097 -0.001341542794976249 -0.10000509998727225 0.0012004756794129485 0.5999889070039119 0.003584876641816896 1.2999838664882 0.005850193845241548 1.9999797595923932 0.008043615311879674 2.6999760220582463 0.010208967169648942 
6	0.7	27.002	2	0.5	10	10	10	(31, 12, 48)	4.569728938930908	9.283090638566355	-5.000129268960942 0.043518843979188426 -4.303895475563426 0.019939442786548564 -3.618059467152305 -0.003349213162175599 -2.961680549360723 -0.025765034655764654 -2.3641341693132367 -0.0463170928470184 -1.8322486701863665 -0.06470952276864643 
6	0.7	27.002	2	0.5	10	10	10	(171, 48, 173)	4.5697696809460755	8.956393676086805	-0.46724296577344043 -0.060885954571854736 0.06446760324829333 -0.03761786533464656 0.6618108397307477 -0.011599081747237061 1.31796493582292 0.016806512253302708 2.0035654763144803 0.046341174124272695 2.6995584619622948 0.07625534059715412 
6	0.7	30.002	2	0.5	10	10	10	(31, 12, 48)	4.6084303237276245	9.283090638566355	-5.046684567755145 0.04821469853676366 -4.367049468075837 0.022831388530998142 -3.7081191862975724 -0.0018110636264568939 -3.0699638867713253 -0.025745097327846213 -2.449736877643041 -0.04909276457054018 -1.8405107494674868 -0.0720947117375251 
6	0.7	30.002	2	0.5	10	10	10	(171, 48, 173)	4.608476956146765	8.956393676086805	-0.45888902497204687 -0.06905092318973916 0.150106412286305 -0.04024358866993283 0.770095687239091 -0.010994760021912452 1.4080039657888341 0.018999589121977512 2.066676814686898 0.04989051606762231 2.746043726336085 0.08171425569962168 
7	0.7	33.002	2	0.5	10	10	10	(31, 12, 48)	4.951645013306891	9.283090638566355	-5.102255691843441 -0.1476179804773157 -4.429669607788412 -0.049971359755808936 -3.7843748765041925 0.04567787502385736 -3.178747894010026 0.1395258856213306 -2.622193760076287 0.2308482765003194 -2.106945662842652 0.32005975575476886 -1.5952072268044835 0.4117993058561555 
7	0.7	33.002	2	0.5	10	10	10	(171, 48, 173)	5.023479504127528	8.956393676086805	-0.7209895206461476 -0.6301811537868531 -0.18750999437220742 -0.475972518184797 0.3384252340145568 -0.327807534195818 0.891421850617813 -0.1779841961548054 1.4869208018381121 -0.023077629376532974 2.12040589877225 0.13667287453948487 2.7805012897894583 0.3007616405602692 
7	0.7	36.002	2	0.5	10	10	10	(31, 12, 48)	5.234794372509345	9.283090638566355	-5.172186972288499 -0.2068413043696627 -4.512063375951859 -0.07905584610677575 -3.877430622130959 0.043994548790712976 -3.263283494419568 0.16351283456744656 -2.6589597088659924 0.28173657948402797 -2.0474615309459776 0.4020273406938696 -1.4085051601300085 0.5282222808210341 
7	0.7	36.002	2	0.5	10	10	10	(171, 48, 173)	5.273499759796589	8.956393676086805	-0.8672903263838246 -0.7585341926418294 -0.23790010211170098 -0.5657202877502396 0.36696997942048926 -0.38093355258967204 0.9646075053003135 -0.19905942997841736 1.5700201504699403 -0.015488923023228735 2.1930819712578336 0.17295064974680618 2.838766825456195 0.3680135819593755 
8	0.7	39.002	2	0.5	10	10	10	(31, 12, 48)	6.047452852278633	9.283090638566355	-5.230590680787423 -0.23984842551607205 -4.565186605058204 -0.09988953775703929 -3.9163536169529327 0.03674304598573916 -3.2782642827178883 0.17147526002473576 -2.643128288303749 0.3061103438247182 -2.002865234826138 0.44242942763730103 -1.3511371871285225 0.5817276782837367 -0.6843129073939674 0.7245870070821414 
8	0.7	39.002	2	0.5	10	10	10	(171, 48, 173)	6.083339610124144	8.956393676086805	-0.9264904667260087 -0.8187667722392237 -0.27856967261670357 -0.6135229378421925 0.354260029084428 -0.4129484995440666 0.9794501117634806 -0.21486382423512043 1.605242320208716 -0.016746395672679344 2.2383251273782645 0.18350560888624184 2.8824724040394876 0.3871252558360972 3.538538290287805 0.5944515262108445 
9	0.7	42.002	2	0.5	10	10	10	(31, 12, 48)	6.81838117706573	9.283090638566355	-5.269326901207489 -0.2526372773233301 -4.5976608115199085 -0.11083317583276607 -3.93722205185675 0.029127939277856462 -3.284320704475731 0.16883152023734035 -2.634225075813671 0.3101572457771692 -1.9819780739457242 0.4549084429070918 -1.3232569475867426 0.604405131543048 -0.6554136168225444 0.7590055668713114 0.021008002354366066 0.9175346296383485 
9	0.7	42.002	2	0.5	10	10	10	(171, 48, 173)	6.84533632554918	8.956393676086805	-0.9588243959876335 -0.8460485480085965 -0.30382254939223297 -0.6391376530410866 0.3400180053808478 -0.43496560515425076 0.9814795330217038 -0.22948875091025128 1.6201078586316882 -0.023789013548368102 2.2611083562373446 0.18313662024851554 2.9083771315099063 0.39213272052711556 3.563737115673909 0.6036209689386466 4.226225720256469 0.8173141757633677 
