N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	current length	div_length	X
9	0.7	200.003	8	10	1	1	10	6.683525073221286	7.511788222502252	10.934222098413365 10.498974072529773 11.515376982694587 10.786999272096946 12.1279438007387 11.026023826992153 12.786003869727649 11.133006906299263 13.454553192423987 11.136384742775965 14.125628529574668 11.07558650533655 14.790743507874593 10.96044584759714 15.44139102594938 10.832147985746959 16.07100328135507 10.807427664318471 
11	0.7	200.003	8	10	1	1	10	7.73466418261793	8.322568428493362	10.74821959101732 -1.8706897866937604 10.899598313673408 -1.2515384168762536 11.26248112093864 -0.7393905565559252 11.792783306166132 -0.4062231093366871 12.38357799259323 -0.2089960427680298 13.003420382573134 -0.11493629256874749 13.629616837650934 -0.07599904473029583 14.261896109735599 0.019061326098783467 14.881856336536243 0.14772289077506934 15.497074056571956 0.33374912899267534 16.04901090350993 0.6786706380756625 
11	0.7	200.003	8	10	1	1	10	7.630543495186913	9.622368952057244	9.549717630325164 11.245087982603886 9.628945105737987 10.620798258004633 9.744922248301657 10.002350328662185 10.036885059961103 9.465501178672811 10.567273330895185 9.18103798242005 11.178548295727008 9.055151617412397 11.746390995932806 8.800449458275839 12.31569543506673 8.54042313450864 12.930866732854787 8.449969028784336 13.562884584112151 8.428165284543114 14.195420580947207 8.424185332202503 
11	0.7	200.003	8	10	1	1	10	7.139020329097415	7.697070579361504	9.74681618042478 -2.7904950327347096 9.613976560020115 -2.2551052458789527 9.477355800011251 -1.7067521708740956 9.556479062230327 -1.16966480193873 9.76920609109362 -0.6335676928016638 10.056993908304971 -0.15256068618436175 10.47982505269018 0.25342361259562707 10.946943957600642 0.6001005552794673 11.469297221044163 0.8782809493138101 12.022308907035917 1.0822075502646082 12.612299142082199 1.141847275738137 
10	0.7	200.003	8	10	1	1	10	6.846719960745913	8.311136219779598	5.661096359907202 2.09666298590937 6.260836944296445 2.2433431539749478 6.816243119173113 2.405151294253616 7.387999136635144 2.5186654962163892 7.930166705801298 2.3117689181451992 8.356655846941047 1.8941457523692535 8.478428966700369 1.313137412917435 8.526013879235217 0.6812109029322473 8.619400808628182 0.05898905621347462 8.608224416747504 -0.575051131410372 
12	0.7	200.003	8	10	1	1	10	8.07699137078723	8.65105309340041	9.541313226003105 0.9832222013405024 9.862395013618437 1.457128467510981 10.367962813474254 1.7368275412657164 10.915157532331484 1.968859885882391 11.412335235596569 2.2847824692647656 11.732277820073072 2.793054360197427 11.98770495605415 3.352589238032812 12.325518662585829 3.8720392912848625 12.698200611780104 4.376132510146207 13.095760903799963 4.850701129282807 13.345771734870643 5.4191441380231815 13.43442504125932 6.054063997796613 
10	0.7	200.003	8	10	1	1	10	7.081632872402054	8.19680922445283	-7.346284899497459 4.396816080979605 -6.823953540152864 4.748782597206475 -6.314283089327198 5.112997212319605 -5.883017009365539 5.5794547972768145 -5.510622544198621 6.099608198708299 -5.133447977843608 6.607300392929056 -4.737383806546289 7.089706942556726 -4.46352249698312 7.642638530120425 -4.265666973738163 8.241605831991533 -4.078065525179558 8.859655669236249 
10	0.7	200.003	8	10	1	1	10	6.691647062631898	7.73060156556032	-2.819989801714634 9.038626506821728 -2.9469126494278624 8.451925758891779 -3.1156406037406805 7.878764981224986 -3.2202110593894178 7.298049326396439 -2.72149880765643 7.020563777700599 -2.1454219442658538 6.957607060622283 -1.5632186720181602 6.96456208654141 -0.9745652809691422 6.938870171150255 -0.3875887148010444 6.924493872733702 0.20727392848677093 6.937684607597708 
7	0.7	200.003	8	10	1	1	10	5.19602294732634	6.547230628053793	-0.2454303530877287 -9.935811833769844 0.3730011630918641 -10.132342567962239 0.9713008369139419 -10.347912338998949 1.5888826828359852 -10.481861727718776 2.200478961819895 -10.3386119707836 2.801138042445463 -10.156007369889302 3.41905265114071 -10.074460318079135 
9	0.7	200.003	8	10	1	1	10	6.798349344325191	10.130720997056079	4.363662215440829 -9.73808933005488 4.866027218694729 -10.166595985295722 5.445336944393983 -10.50184178309232 6.047516952261656 -10.804661260859932 6.673663181358998 -11.067496629424292 7.3100323539223435 -11.295293736812322 7.957577925188215 -11.4919761639511 8.63186442422135 -11.581858875757082 9.314269386081973 -11.561502394243998 
