N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	current length	div_length	X
9	0.7	200.003	8	10	0.1	0.1	10	6.852250519419266	8.074104135609865	-12.349792334447885 -9.457397991069731 -12.073715263782415 -8.838005748138274 -12.463905366081105 -8.287864875936256 -12.584814388703496 -7.624891242196272 -12.337057368400089 -7.001418031392554 -12.44275398754636 -6.343265202217756 -12.414091372550555 -7.035523650520242 -12.557532281482546 -7.716718068888196 -12.426527431314087 -8.403612585854189 
11	0.7	200.003	8	10	0.1	0.1	10	8.146185698728566	9.682596158555988	9.161319581814563 2.115679217287621 8.544703754166804 2.4428943918759045 7.923890635160823 2.7417375767511047 8.17721306245794 3.3697529643412882 7.734110472747683 2.8632457488278327 8.27463359295066 2.490400046955577 8.912484599315963 2.308352641055441 9.510191826044306 2.024207718601061 9.563800453611242 1.354428230605167 9.738578213645223 0.7028720845805548 9.88737090272704 0.038640557613933056 
10	0.7	200.003	8	10	0.1	0.1	10	7.404070693710263	9.780605202173415	10.806170237208878 -4.17166534907101 10.595705532634172 -3.5237835026332465 10.078197985865081 -3.087652513461842 10.270642613340339 -2.475943492482235 10.766925815999665 -2.0488272060751944 10.945013876529577 -1.4099392757012963 10.990943785354485 -0.7480467180970176 11.25609762182498 -0.13029740077106275 11.116598739235805 0.5297393495906215 10.996555610206396 1.195454824274708 
10	0.7	200.003	8	10	0.1	0.1	10	7.300520607803106	8.435374070813943	2.3296537918132665 -8.666612673701543 2.1927517537291017 -7.984759896488897 2.7990570668373818 -8.166834776247127 2.2054947516531316 -8.46600379259962 2.223817160387939 -9.129897075459574 1.90006004205256 -9.705512282976754 1.59631943067057 -10.288163269108843 1.2888447631686493 -10.857102223651419 1.354451188460074 -11.49088306822569 1.3190824324541144 -12.131710021318861 
11	0.7	200.003	8	10	0.1	0.1	10	8.247712449104792	9.464679505005886	-2.067839700816438 3.947134855264801 -2.3257633286528088 4.594926179932057 -1.7480428185161776 4.206991550689708 -2.328324461664614 4.595405039609255 -1.7465191480445048 4.210685133199913 -2.3363673398555824 4.582310379175816 -2.1879096771641597 3.8999812958852376 -1.633944593900139 4.249154940795231 -2.16539177921276 3.870972542752367 -2.2898137322203267 4.544434334614812 -2.794895212662244 4.98677108486828 
9	0.7	200.003	8	10	0.1	0.1	10	6.812950697326727	7.877784232191429	2.2522147757529356 10.881711866611731 1.5973457118563619 10.710047003778246 0.9231213359133057 10.632337820046253 1.6485858297303109 10.720716494239179 0.9816927710776179 10.645638388570104 0.32222224209512224 10.566626339882573 -0.18722717631275287 10.137559521409827 -0.6403560374249312 9.650591077890155 -0.6412932922850554 8.99068528175284 
9	0.7	200.003	8	10	0.1	0.1	10	6.794275986650549	7.579867174614729	-5.86999024984149 9.848423206554903 -6.343305752036237 9.361750822592612 -6.8745870695151465 8.944708757109865 -6.157800000940325 8.947402067678206 -6.797992840314104 9.098529007405903 -7.445694925190625 8.947514307737936 -8.106632029807074 9.014879979822389 -8.745196282042645 8.822786170439498 -9.21826348209573 8.349554266099535 
9	0.7	200.003	8	10	0.1	0.1	10	6.7423045150959275	8.33696361809898	-0.5046874075215309 -8.153135003440822 -0.5772453506006914 -8.85115163749887 -0.5158542011217597 -8.161080767658257 -0.8417132083349388 -7.550572828700211 -0.3960729444135393 -7.995902044137616 -0.47788133251279397 -8.637300692695625 -0.7812190969339624 -9.216254433129937 -1.2338107160472913 -9.70017197126023 -1.6306490788419494 -10.23117647577509 
11	0.7	200.003	8	10	0.1	0.1	10	8.214934699058361	11.501288277166847	-4.283736975186754 -12.618213183995548 -3.9263407821926273 -12.022514447803012 -3.498261600735381 -11.479537077590566 -2.9617163357133904 -11.05150646735335 -2.334815935078943 -11.30697560308982 -2.853390555284205 -10.908629724624218 -3.3618220619261163 -11.36264904805565 -3.802426525677696 -11.880393983393308 -4.186662706498365 -12.445487720491275 -4.555401370814766 -13.01952803993858 -4.9486535359723565 -13.579767985020604 
9	0.7	200.003	8	10	0.1	0.1	10	6.768264121146435	7.759689580313289	7.561643878751101 -2.0320472069007667 7.006924648097219 -1.6588312883461065 6.6057077271383 -1.1255757285248786 6.211664718507458 -1.6427042557203222 6.595197052223845 -1.1172726112033833 6.991514356097828 -1.6487331617122258 7.540664803208727 -2.0237832759990466 6.95419643904803 -1.6148837670182652 7.515970646207408 -2.0134002083205482 
9	0.7	200.003	8	10	0.1	0.1	10	6.657977943103532	7.878829718433707	8.597382249693556 -0.465051133283577 7.921835846316279 -0.4258737639235185 7.397288893132692 -0.015427979005026772 6.7625848740105035 0.1619128475026066 7.390145685649622 -0.010326429870978994 8.030888640614169 -0.1616696134127674 8.102514686682444 -0.8224971921266901 8.675415132582465 -0.5225556562259561 8.530516410644726 0.0964413152618587 
9	0.7	200.003	8	10	0.1	0.1	10	6.733620558427839	7.252292006849703	4.36710713754114 -7.345457095002491 3.7295264366185776 -7.161432016363491 3.1337063335583473 -6.867809866131706 2.5468926273404606 -6.568701721596463 2.142042918177903 -6.033882922382517 2.5563440597227682 -6.573035598796953 3.1500661053198553 -6.876587875921847 3.7475339299089683 -7.175121946152386 4.383974816379861 -7.356144192260505 
