N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	current length	div_length	X
13	0.7	200.003	7	10	10	10	10	8.535989337233863	9.801761418177238	-13.060699247056965 2.3208959609658333 -12.684657572359693 1.8389751241396897 -12.263052799762864 1.3956524230937324 -11.784415087713997 1.0117016413050006 -11.2835654087632 0.6755699856748494 -10.782573332246216 0.34425420404928286 -10.298070638302965 -0.008140904341963 -9.859122864701797 -0.41279718117032155 -9.473608834508115 -0.858162376533391 -9.11174899700766 -1.3180996981929323 -8.748439639990101 -1.7699574567527045 -8.372166705967826 -2.20395344597524 -7.983702121579999 -2.622336551146866 
11	0.7	200.003	7	10	10	10	10	7.987749186574288	10.544832589385134	6.549360693739516 15.209790693354227 6.300873203466411 14.56435162663141 6.058800110222062 13.925334916288461 5.829791944995932 13.29021831629366 5.623232109640285 12.65598500439958 5.449998702729615 12.020115983368377 5.320296093851637 11.381577949547472 5.2407780426164985 10.741173519683313 5.211768158980938 10.102142226679321 5.2387027900654495 9.464845591441193 5.2973578558395875 8.830417493661425 
11	0.7	200.003	7	10	10	10	10	7.054093907202722	7.587849195850498	0.8905855459762756 -2.6793439773947436 1.1557891286151853 -3.14383809066421 1.463686575865681 -3.5976139988356137 1.8182880565621664 -4.0425476565463105 2.162739660397763 -4.477226157924164 2.4768477747096638 -4.933902055921846 2.765309864329839 -5.416261250290244 3.0495231307637916 -5.9105328609309575 3.352239505148949 -6.404477922134269 3.677394186574446 -6.886590845405537 4.036790229465294 -7.367020230772661 
13	0.7	200.003	7	10	10	10	10	9.329316491555684	9.560817185783893	-8.382811844018711 10.204898786731174 -7.794487026175887 9.866373359148268 -7.223872143005898 9.507338655467203 -6.684532116505669 9.099198643287279 -6.198016616616037 8.639221408329627 -5.753725900495784 8.142878885293833 -5.336776015603832 7.624490603031331 -4.949506523305334 7.09124468948527 -4.6079349035679495 6.538603927162691 -4.323670137142804 5.957044579271243 -4.0939064141465655 5.35546591463778 -3.888348049368432 4.744609577735949 -3.6815904372882966 4.123558351154723 
13	0.7	200.003	7	10	10	10	10	9.122605200082969	9.202394471112736	-2.7480822285304214 5.505841454855713 -2.644864529397657 4.860678491471116 -2.556642601304819 4.19770054946997 -2.481710653616369 3.547215043927588 -2.404674121834455 2.913288853641754 -2.3261846526893932 2.2835628410208013 -2.2651837304823035 1.635415930847372 -2.235058592898194 1.0038020173702282 -2.220216088011279 0.37244493840401705 -2.2174041703644005 -0.2677420110651953 -2.2299016084293553 -0.9022112203117858 -2.233779773510761 -1.5301059990150851 -2.222623012627689 -2.184884188578494 
13	0.7	200.003	7	10	10	10	10	9.054300416380416	9.426163237921664	-5.837289786012426 10.113410249758791 -5.386614175253217 9.620486388339389 -4.967559179890178 9.11806533854948 -4.543214450093824 8.583996663213087 -4.08796393108343 8.069383403953147 -3.629427226326395 7.631585157465782 -3.14745708733807 7.2288184602196175 -2.6343706290335813 6.861212458574922 -2.103089023260405 6.532035040684805 -1.571688974268428 6.21820605776388 -1.045367526254226 5.913354704541276 -0.5200635288639439 5.593225443943613 -0.007580963415681837 5.273289950653562 
9	0.7	200.003	7	10	10	10	10	6.662745710303662	6.909992608235949	-20.013443367086936 6.289418833234016 -19.521634464067606 5.805013722701749 -19.040221417256667 5.323924882877512 -18.57463977084109 4.840971630478141 -18.13071118876513 4.351046279312917 -17.713000198646775 3.8506708899312514 -17.323121061903443 3.3390535118485496 -16.958232825032244 2.818511883728641 -16.610125009485028 2.2944550115866558 
10	0.7	200.003	7	10	10	10	10	6.846322005353356	9.26700550901139	-7.245758892613676 -4.682911183501531 -6.741505671717659 -5.0017497815125544 -6.246854354777592 -5.324838392736645 -5.743448012545674 -5.633636447161955 -5.234200110684179 -5.938410805337731 -4.7248832122788 -6.277788460171678 -4.24844034165784 -6.662055120937498 -3.8126021590604675 -7.0779728972714295 -3.3951054984441806 -7.52387764908823 -2.9666167966112775 -7.995809754270885 
10	0.7	200.003	7	10	10	10	10	7.367389571602951	8.042389980885726	-12.622289287317887 7.962956176368407 -12.592466814839375 7.261223800828424 -12.557302832293534 6.586963107338119 -12.525391648174365 5.914978547541548 -12.48649427864464 5.251576832002824 -12.40166139913038 4.594793777416885 -12.244462964732937 3.9630123245566122 -12.020160067637654 3.3563860700811943 -11.745741713642905 2.7740351999194734 -11.441754609680547 2.2009194249507193 
14	0.7	200.003	7	10	10	10	10	9.922494898841999	10.655409607228068	4.400385539672417 6.507037194627639 4.953525500884681 6.205215453908106 5.527609432941109 5.9313692755224094 6.123263572408335 5.690372916860145 6.720589143132113 5.439702993292008 7.293629225662595 5.144098012073364 7.8322130980863784 4.788213088339209 8.32827676675012 4.369806002558207 8.78036506354843 3.895726605605423 9.200315570928232 3.3775110783849054 9.584701604391451 2.833639157923384 9.94191711369116 2.271726935618365 10.321757215441167 1.697525840292694 10.718617373216407 1.1400966233188001 
