N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	10	10	10	10	(0, 128, 0)	4.900000233093314	6.983989770277427	-2.200000116546657 1.4287546703519706e-16 -1.5000000874099901 -2.857509197987497e-17 -0.8000000291366638 -1.1430037505532248e-16 -0.09999997086333844 -1.143003750553224e-16 0.6000000874099888 -2.8575091979874795e-17 1.3000001165466568 1.4287546703519736e-16 
6	0.7	6.002	1	10	10	10	10	(0, 128, 0)	4.9000002330933174	6.983989770277427	-2.200000116546657 1.4287546703695146e-16 -1.5000000874099901 -2.857509198010462e-17 -0.8000000291366625 -1.143003750568448e-16 -0.0999999708633355 -1.1430037505684528e-16 0.6000000874099928 -2.85750919801061e-17 1.3000001165466608 1.4287546703694902e-16 
6	0.7	9.003	1	10	10	10	10	(0, 128, 0)	4.9000002330933174	6.983989770277427	-2.200000116546657 1.4287546703695146e-16 -1.5000000874099901 -2.857509198010462e-17 -0.8000000291366625 -1.143003750568448e-16 -0.0999999708633355 -1.1430037505684528e-16 0.6000000874099928 -2.85750919801061e-17 1.3000001165466608 1.4287546703694902e-16 
8	0.7	12.000	1	10	10	10	10	(0, 128, 0)	6.299980680203744	6.983989770277427	-2.8999846868536503 0.004699208874076421 -2.19998881490585 0.0026793477137731798 -1.4999933889108252 0.0009826172641941003 -0.7999978436223006 4.978059151492158e-06 -0.10000215637769638 4.978059151468082e-06 0.5999933889108284 0.0009826172641940268 1.2999888149058532 0.002679347713773054 1.999984686853654 0.0046992088740762435 
8	0.7	15.001	1	10	10	10	10	(0, 128, 0)	6.300000328806018	6.983989770277427	-2.900000164371475 0.002097696674037753 -2.200000136835308 0.0020929262506333107 -1.5000000815025911 0.0020889189730703825 -0.8000000270631369 0.002086610013453749 -0.09999997293686201 0.002086610013453724 0.6000000815025923 0.002088918973070307 1.3000001368353094 0.002092926250633185 2.0000001643714764 0.002097696674037577 
8	0.7	18.003	1	10	10	10	10	(0, 128, 0)	6.300000349627696	6.983989770277427	-2.9000001748138473 0.00209155252307512 -2.2000001456781133 0.0020915412565466287 -1.5000000874065123 0.0020915317923748144 -0.8000000291354419 0.0020915263391986377 -0.09999997086455735 0.0020915263391986126 0.6000000874065133 0.002091531792374739 1.300000145678115 0.002091541256546503 2.0000001748138487 0.002091552523074944 
5	0.7	21.004	2	10	10	10	10	(200, 205, 93)	4.088223405009597	6.91800786561762	-3.7423094536757016 -0.02022188379439852 -3.054614290697749 -0.008293914232536687 -2.3784269014918373 0.0036205965074961994 -1.7123864438220135 0.015714939132515118 -1.0545190115740402 0.028003846098906143 
5	0.7	21.004	2	10	10	10	10	(155, 187, 254)	4.088223405009606	7.101357615744546	0.15451901157407483 0.028003846101026093 0.8123864438220347 0.01571493913372054 1.4784269014918459 0.0036205965078635396 2.154614290697745 -0.008293914232929588 2.8423094536756865 -0.02022188379551804 
5	0.7	24.001	2	10	10	10	10	(200, 205, 93)	4.198552296983571	6.91800786561762	-3.946553277152959 -0.027889019765433936 -3.246890677057618 -0.012063247908271927 -2.547377170677408 0.0037622267186664233 -1.847994658395406 0.019590778113395237 -1.1487172265588446 0.03542284655149622 
5	0.7	24.001	2	10	10	10	10	(155, 187, 254)	4.198552296983573	7.101357615744546	0.24871722655894674 0.03542284655683587 0.9479946583954627 0.019590778116706845 1.6473771706774192 0.0037622267199524193 2.3468906770575835 -0.012063247909009093 3.0465532771528787 -0.027889019768193274 
5	0.7	27.002	2	10	10	10	10	(200, 205, 93)	4.199981083816528	6.91800786561762	-3.949194007932404 -0.028000217260250874 -3.249376272224256 -0.012117765090095082 -2.5495604736498585 0.0037646837903708586 -1.8497464023063535 0.019647173382407627 -1.1499337452533576 0.035529708887380065 
