N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	current length	div_length	X
10	0.7	200.003	8	10	10	10	10	6.670718199015882	6.92534380642131	-6.490724700403552 -2.4609679013733863 -6.038051414337864 -2.116606873603514 -5.604717347857511 -1.7654312807755803 -5.160879560517416 -1.3922879595497535 -4.680118918369214 -1.0182999005813427 -4.185328702758594 -0.6806392423578427 -3.702766377537107 -0.35524495217605223 -3.2430924815800353 -0.0038763758682436728 -2.814938214206802 0.3933011209970557 -2.3980126713434156 0.8407648202755517 
12	0.7	200.003	8	10	10	10	10	8.181090898228584	8.991162003334455	-1.9183835136597693 -0.6598817096882046 -1.6771628206264793 -0.11687853793370838 -1.4579336803158056 0.4679086950181332 -1.2837425726343377 1.0714708476482728 -1.1361964332768406 1.6517006628638193 -0.976649048395536 2.2292255024037826 -0.8056288211209388 2.8079626466335847 -0.6435472739926984 3.405458725777767 -0.5068728040582274 4.009499551069418 -0.3830247023173333 4.6141633822102 -0.2529022098396785 5.245872182305042 -0.11984652384259593 5.863988548250799 
11	0.7	200.003	8	10	10	10	10	7.990216298188383	8.957085506562978	-0.25804583963373345 16.699285758807893 0.37473443278505875 16.739906449243435 1.00979433834629 16.79346009939564 1.647036269271427 16.87002783720367 2.2866834007314227 16.969385113071432 2.931482146782203 17.082439666558784 3.58227065847901 17.201297937127592 4.239765234311482 17.320665567028705 4.90445905754493 17.437722868128045 5.57656460342781 17.551748697916562 6.255990022841689 17.663865890321272 
11	0.7	200.003	8	10	10	10	10	7.434563176755971	8.700109393318968	6.813863602605785 0.7014262791754389 7.417040836265405 0.6429390968742513 8.014790859287157 0.5962219516419829 8.651335067506594 0.5743588445454213 9.245212995715496 0.580833623791489 9.843410517943154 0.5783787527949268 10.466204481701702 0.558091383376048 11.06754939202405 0.5217621533408774 11.649950992409588 0.4498025039243637 12.228988411343483 0.3363623638694953 12.809802204570442 0.19610862213246863 
11	0.7	200.003	8	10	10	10	10	7.304890915903146	7.743711462725662	8.334057390910795 1.585074437556259 8.797844096814211 1.9255870105332682 9.233112705294877 2.290902353589439 9.654396552704274 2.69175637147614 10.054813202052085 3.11310607043563 10.424010301876308 3.5632275982457755 10.745454705439526 4.053207409467489 11.000052954332388 4.58374665808642 11.172502224938533 5.14996643984147 11.260031889922548 5.7489331835357085 11.294736983662093 6.392616648434822 
8	0.7	200.003	8	10	10	10	10	6.255098788500785	6.713761019410629	-6.038152782462009 15.990738899990301 -5.406001669691879 16.289503583831515 -4.78866898855692 16.607966631600913 -4.191910561747385 16.95920455644187 -3.613729848053253 17.34482037816294 -3.058113471541738 17.75406769227921 -2.523199597462 18.191399009087284 -2.002065375791199 18.647953318845502 
10	0.7	200.003	8	10	10	10	10	6.8262309138348485	8.233227477435179	6.274294872070073 -5.803761812008899 6.474713926402539 -5.22092267616149 6.612447349545349 -4.639902543750673 6.670074690355373 -4.04965859150811 6.663049398673681 -3.4537772241431655 6.631221678813482 -2.853174576218643 6.614601619860164 -2.2489903429505347 6.64536464159274 -1.63413060967886 6.726531546180083 -1.0377364548682946 6.835832063781602 -0.44734767433019784 
10	0.7	200.003	8	10	10	10	10	6.6621438060801434	7.41352272305815	-3.3088385971134793 9.773844399062359 -2.9858374657549116 10.242244290483223 -2.660695883614777 10.710928913878684 -2.337735391089323 11.183627946004314 -2.025418695478369 11.681795881989093 -1.7563170122979037 12.200828126246748 -1.5430101885097394 12.741865745740812 -1.3669905173134687 13.301490464914194 -1.1933866168446678 13.881610393181816 -1.0094243729555252 14.456784626530641 
12	0.7	200.003	8	10	10	10	10	8.338436132497732	8.904281691689475	-0.12732960422448186 13.436988793938394 0.4427237611539117 13.66330582451772 1.0247353234709116 13.867872029869108 1.6233550984528642 14.04098229484973 2.2450793339459043 14.187443979004819 2.8624961314226702 14.314018726818615 3.483637909591459 14.437337315811668 4.106165031242191 14.561091886170402 4.742324812347494 14.675727035411763 5.3718613226087415 14.772981124787176 5.997187294741908 14.874643879637329 6.618571895286651 14.985054860092932 
10	0.7	200.003	8	10	10	10	10	6.73236900686199	7.334444427959351	6.895918764412031 1.8040650542076009 7.346184391619872 2.225463387270934 7.785526959968916 2.659181452186344 8.209748606105464 3.084953256142373 8.617132732635195 3.509112801364072 8.99937152811274 3.9472059079291424 9.345052699717687 4.411277026230117 9.644606840755614 4.905376550673865 9.895979762149452 5.429541719363851 10.11735062028954 5.976388503809928 
9	0.7	200.003	7	10	10	10	10	6.9879629978348525	9.798844047795836	-15.65124559367205 -14.910913227546178 -15.97988828053225 -14.296578793877064 -16.314104311519397 -13.685082933049033 -16.654214381603904 -13.076646756348293 -16.995106157556414 -12.468603451258433 -17.326629837325687 -11.853511124070343 -17.645426322709035 -11.230333958366748 -17.95382348200171 -10.600990800983434 -18.257690313614606 -9.969634367607387 
11	0.7	200.003	7	10	10	10	10	8.210121178968702	8.85612838520098	-15.54696995940967 -8.431953022649736 -15.890327932541116 -7.85638797034168 -16.24000804473765 -7.284803921965609 -16.598395936925094 -6.715978679924249 -16.97471385597455 -6.156850935815524 -17.377001360737307 -5.6132905408613185 -17.806950763250445 -5.087104907007379 -18.260188051002388 -4.5753693174987475 -18.7266773835772 -4.069687145146949 -19.195653108261872 -3.5501250883530306 -19.651481246776964 -3.0237174935115716 
7	0.7	200.003	8	10	10	10	10	5.329613021384053	7.0332122290036665	-8.856943966768128 13.091795835678726 -8.298529540858269 13.42576913125113 -7.7399545121501765 13.736876988168396 -7.165859409146722 14.03811675785108 -6.576625817072521 14.323984381409588 -5.978190168429788 14.610243927472753 -5.372921067178532 14.90438104609586 
7	0.7	200.003	8	10	10	10	10	5.296322749977267	6.667503349954146	-5.455332620001266 13.101175279287439 -4.985854680659681 13.537430035517064 -4.5256108881521 13.983130295572792 -4.105968985365101 14.473325766883445 -3.737626359202429 15.004928504573801 -3.4059965509818384 15.569908094009248 -3.0873734513230837 16.156583843996664 
