N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	10	10	10	10	(0, 128, 0)	4.900000233093314	7.47293033251059	-2.200000116546657 1.4287546703519706e-16 -1.5000000874099901 -2.857509197987497e-17 -0.8000000291366638 -1.1430037505532248e-16 -0.09999997086333844 -1.143003750553224e-16 0.6000000874099888 -2.8575091979874795e-17 1.3000001165466568 1.4287546703519736e-16 
7	0.7	6.002	1	10	10	10	10	(0, 128, 0)	5.588988862922422	7.47293033251059	-2.888721773195285 0.0050602431069932605 -2.190810519782981 0.002937355063416091 -1.4938643208260363 0.0011351868913125234 -0.7966120655471697 -4.334327217246204e-05 -0.09843409951019676 -0.0005161231270026846 0.6006233585695698 -0.00045075110125359334 1.3002603044660779 -0.00014356910548107596 
7	0.7	9.003	1	10	10	10	10	(0, 128, 0)	5.600000095303486	7.47293033251059	-2.8953640466558914 0.0037232027773880533 -2.195364566600561 0.002862081009743467 -1.4953650729764043 0.0020009615674424054 -0.7953655879873444 0.0011398470048102215 -0.09536610299100097 0.00027873836281856225 0.6046333906524183 -0.0005823654207640624 1.304632870732774 -0.0014434668456265887 
8	0.7	12.000	1	10	10	10	10	(0, 128, 0)	6.285005524022745	7.47293033251059	-2.9511992076835547 0.004091490877606819 -2.252340126762309 0.0030979215824677186 -1.5544481832618804 0.0020990310364552823 -0.8572033044892029 0.0010861748612547505 -0.1601866677260488 5.340705497681621e-05 0.5370558085251886 -0.0009999452626480625 1.2349443349763132 -0.0020691794058296537 1.933800949132676 -0.003146602446291897 
8	0.7	15.001	1	10	10	10	10	(0, 128, 0)	6.2999915644209015	7.47293033251059	-2.9586901426713794 0.004156558069622444 -2.2586915505204614 0.0031194711115251 -1.55869349618184 0.002082369064052367 -0.8586958207031079 0.001045232224546204 -0.1586982783150995 8.047517357804485e-06 0.5412993970211976 -0.001029185451702209 1.241297451112618 -0.0020664543353520297 1.9412960429692578 -0.0031037399020579053 
9	0.7	18.003	1	10	10	10	10	(0, 128, 0)	6.9982177535132575	7.47293033251059	-3.6007023423109277 0.0058813065833611886 -2.900810824216708 0.004696092708407232 -2.2010138142912115 0.0035127816227097162 -1.501286967713968 0.0023336542327895226 -0.8015974477459771 0.0011605283570382133 -0.1019079163566728 -5.94877236829168e-06 0.5978189619687017 -0.0011665492334279016 1.29761601734543 -0.002323200632105455 1.9975075864196583 -0.0034782652647501063 
5	0.7	21.004	2	10	10	10	10	(210, 33, 135)	4.175288439227183	7.449879589278547	-3.9689420766097214 -0.026183217022517406 -3.2718139411067875 -0.01091460611325303 -2.5772310619204912 0.0043555122389135476 -1.8848840809738234 0.019688525466742005 -1.194330169442342 0.035090775908381985 
5	0.7	21.004	2	10	10	10	10	(129, 47, 59)	4.175286964689414	7.359284581998455	0.16348248429026227 0.03143337008663505 0.8539907468421508 0.014127427429119174 1.5462920976711962 -0.0031256310374325564 2.240829357971683 -0.020333702706738163 2.9379118711870524 -0.037553341830105925 
5	0.7	24.001	2	10	10	10	10	(210, 33, 135)	4.199674364681068	7.449879589278547	-4.014004142255476 -0.028192195869629216 -3.3142307092862415 -0.011844106450084156 -2.6144908064195485 0.004504001741529462 -1.914780385460482 0.020852996943625628 -1.2150936364434113 0.03720297727819971 
5	0.7	24.001	2	10	10	10	10	(129, 47, 59)	4.199674339903144	7.359284581998455	0.18424580097958454 0.03320095971922323 0.8838869942403451 0.015006007705354282 1.5835518590588324 -0.00318820233400677 2.283246205448948 -0.021381788266883348 2.9829740819749304 -0.039575538140884554 
6	0.7	27.002	2	10	10	10	10	(210, 33, 135)	4.739485746671672	7.449879589278547	-4.722850852986825 -0.04650873094067216 -4.035018713738679 -0.029445211673896677 -3.3585749475452418 -0.012642588191422235 -2.6924254304863866 0.003934362489649078 -2.0350111454350563 0.020303613877630473 -1.384396523647176 0.03648362401836214 
