N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	current length	div_length	X
6	0.7	78.004	4	10	0.1	0.1	10	4.895299619647435	8.671995916129736	-1.879196084511932 -0.7967761051239076 -1.1815902637488642 -0.7596026861264675 -0.49066024184334134 -0.6555140186736181 0.19840454157156598 -0.5383037879255413 0.8963083841928506 -0.49533736556744845 1.5958108320308109 -0.5153927171409564 
7	0.7	78.004	4	10	0.1	0.1	10	5.591343037955561	8.314480255599069	2.6406023702945283 0.5166982563446848 3.2395597333250223 0.1586422205883838 3.897315141312849 -0.07441345205225215 4.593174439303793 -0.13155480712421075 5.290114601894346 -0.08140126086482886 5.9854338568692915 -0.00809782097457021 6.681988139341553 0.05692409903925482 
4	0.7	78.004	4	10	0.1	0.1	10	3.4992563088690223	6.3685748667419535	-7.489630424091478 0.17368858035188736 -6.789908617231959 0.18824666688175884 -6.090448284701107 0.2083684503854494 -5.391271164323252 0.23363130963020143 
5	0.7	78.004	4	10	0.1	0.1	10	4.19783617819521	7.274048245987085	-4.003375350159393 0.4014027706402074 -3.3043547525563315 0.37863410672822384 -2.6086878730161027 0.45040808045527597 -1.9230404869565434 0.5895177566173504 -1.2260564367711115 0.6484171176973862 
5	0.7	78.004	4	10	0.1	0.1	10	4.196460308175995	7.617450932876784	-4.840261321656609 1.8590802668735247 -4.143681763904112 1.7938343383796802 -3.44478570085482 1.7716690765356147 -2.749378225541814 1.8414834514384608 -2.0642227298886477 1.9782946500149565 
5	0.7	78.004	4	10	0.1	0.1	10	4.191683940381356	7.052880935577418	-0.7669652900661492 2.486702517450959 -0.4586028659865229 1.8593457390512347 -0.004443578370222982 1.3293389998087315 0.6093051447412069 0.9983865446678313 1.2899275793545801 0.8464617850663052 
6	0.7	81.001	4	10	0.1	0.1	10	4.8989014591238575	8.671995916129736	-1.8732558037231852 -0.8120535123338093 -1.1733460763765213 -0.8105629663312629 -0.47361601386004376 -0.813494552179185 0.22428934509006154 -0.764470644667075 0.9233354827670752 -0.7359506688254458 1.6164569095592134 -0.6380509281821694 
8	0.7	81.001	4	10	0.1	0.1	10	6.2931918119290415	8.314480255599069	2.3542090702291922 1.1093913591357734 2.7149811334078016 0.5108753940323866 3.269083976116605 0.08618511238184946 3.9396702921818667 -0.10955124530183394 4.637578636729292 -0.1490172676124811 5.335269678661701 -0.1014202892451119 6.030165024361637 -0.020906924248514664 6.724905759533953 0.0628200802654286 
5	0.7	81.001	4	10	0.1	0.1	10	4.197133100655094	6.3685748667419535	-8.237525649458064 0.12497529269169701 -7.538058792247633 0.1433017525169257 -6.839734988064862 0.182176167790171 -6.1478377837975415 0.2823137808406868 -5.46936209261509 0.45010267032376006 
6	0.7	81.001	4	10	0.1	0.1	10	4.891359297351602	7.274048245987085	-4.074532951224645 0.41199945316759257 -3.3760622609338293 0.40933012216404246 -2.680868963630915 0.4748761890994168 -1.9907442225147605 0.5809621237437634 -1.2938681201806579 0.622836364514177 -0.5972645473333923 0.5750148378135662 
6	0.7	81.001	4	10	0.1	0.1	10	4.897843784771078	7.617450932876784	-5.566253426719872 1.905220547651869 -4.868889995767886 1.846825312398648 -4.170415068070886 1.8068618402238483 -3.470914315797597 1.8053678296476083 -2.7745145575898134 1.870525354577006 -2.083154973716885 1.9767916142999202 
6	0.7	81.001	4	10	0.1	0.1	10	4.89036362333302	7.052880935577418	-1.2892074633483428 3.2191912599288646 -0.8652800342384294 2.6633036759955635 -0.38940024790371425 2.1525550847237502 0.1687635187304749 1.733862696510467 0.6434922294177516 1.222515633444325 1.0429655027633717 0.6504966674805005 
5	0.7	81.001	4	10	0.1	0.1	10	4.193005766780699	9.781200823925328	-4.876541672197449 -0.8144023270070018 -4.196627801701563 -0.976731181129958 -3.5435034053101035 -1.2231333013606593 -3.066750602069844 -1.7320265885784714 -2.8606685208100573 -2.399534986735904 
6	0.7	81.001	4	10	0.1	0.1	10	4.892441658402209	8.994281102185228	-1.4917669291117077 -2.171317831220516 -0.7945841428065274 -2.1941129798484544 -0.09665380580477649 -2.2035906772718334 0.6016746243816552 -2.217265406937418 1.2995726136957926 -2.255688984470561 1.9967381133152655 -2.3124755204573697 
